target_contrast_gene_name,Rest,Stim8hr,Stim48hr
OTUD4,28.0,36.0,23.0
OTUD5,9.0,8.0,22.0
OTUD6B,16.0,4.0,13.0
OTUD7B,2.0,2.0,4.0
OTULIN,1.0,1.0,1.0
OTULINL,1.0,3.0,1.0
OTX1,8.0,0.0,3.0
OTX2,0.0,12.0,1.0
OVCA2,1.0,9.0,3.0
OVGP1,0.0,0.0,0.0
OVOL1,1.0,0.0,0.0
OVOL2,0.0,0.0,1.0
OVOL3,1.0,0.0,1.0
OXA1L,267.0,114.0,1542.0
OXCT1,5.0,3.0,6.0
OXLD1,6.0,2.0,4.0
OXNAD1,2.0,3.0,0.0
OXR1,8.0,7.0,7.0
OXSM,16.0,12.0,25.0
OXSR1,9.0,4.0,2.0
P2RX1,0.0,1.0,1.0
P2RX4,8.0,4.0,4.0
P2RX5,1.0,3.0,2.0
P2RX7,1.0,1.0,1.0
P2RY10,2.0,2.0,3.0
P2RY11,0.0,1.0,3.0
P2RY12,0.0,2.0,1.0
P2RY13,0.0,1.0,0.0
P2RY14,0.0,1.0,1.0
P2RY8,3.0,1.0,1.0
P3H1,1.0,1.0,6.0
P3H3,3.0,3.0,2.0
P3H4,0.0,0.0,1.0
P4HA1,1.0,4.0,6.0
P4HA2,0.0,1.0,1.0
P4HB,191.0,89.0,131.0
P4HTM,2.0,14.0,4.0
PA2G4,51.0,28.0,25.0
PAAF1,2.0,2.0,2.0
PABIR1,32.0,72.0,79.0
PABIR2,2.0,4.0,1.0
PABIR3,3.0,4.0,27.0
PABPC1,7.0,0.0,2.0
PABPC1L,2.0,1.0,1.0
PABPC4,,24.0,
PABPN1,1.0,2.0,0.0
PACC1,3.0,4.0,8.0
PACRGL,1.0,3.0,1.0
PACS1,2.0,3.0,3.0
PACS2,24.0,29.0,147.0
PACSIN2,632.0,1.0,2.0
PACSIN3,21.0,15.0,20.0
PADI4,4.0,7.0,2.0
PAFAH1B1,,,3.0
PAFAH1B2,1.0,1.0,6.0
PAFAH1B3,2.0,2.0,4.0
PAFAH2,2.0,1.0,0.0
PAGE5,0.0,0.0,0.0
PAGR1,501.0,561.0,110.0
PAICS,1.0,4.0,88.0
PAIP1,118.0,62.0,55.0
PAIP2,2.0,2.0,8.0
PAIP2B,0.0,0.0,1.0
PAK1,278.0,265.0,3.0
PAK2,147.0,98.0,60.0
PAK3,0.0,0.0,0.0
PAK4,1.0,3.0,2.0
PALD1,0.0,1.0,15.0
PALLD,0.0,0.0,0.0
PALM2AKAP2,1.0,2.0,3.0
PALS1,6.0,22.0,41.0
PALS2,10.0,2.0,3.0
PAN2,5.0,31.0,41.0
PAN3,90.0,185.0,350.0
PANK1,1.0,3.0,5.0
PANK2,1.0,1.0,1.0
PANK3,1.0,1.0,1.0
PANK4,5.0,31.0,43.0
PANX1,0.0,0.0,0.0
PANX2,5.0,2.0,3.0
PAOX,0.0,1.0,0.0
PAPOLA,14.0,56.0,38.0
PAPOLG,1.0,1.0,1.0
PAPSS1,250.0,6.0,2.0
PAPSS2,2.0,4.0,2.0
PAQR3,1.0,1.0,1.0
PAQR4,4.0,7.0,7.0
PAQR6,0.0,0.0,3.0
PAQR7,17.0,42.0,18.0
PAQR8,,1.0,110.0
PARD6A,143.0,3.0,7.0
PARD6B,0.0,1.0,1.0
PARD6G,8.0,8.0,3.0
PARK7,7.0,7.0,95.0
PARL,2.0,1.0,343.0
PARN,1.0,4.0,2.0
PARP1,3.0,1.0,1.0
PARP10,3.0,2.0,2.0
PARP11,6.0,3.0,4.0
PARP12,4.0,5.0,4.0
PARP14,374.0,1329.0,114.0
PARP15,4.0,2.0,3.0
PARP16,2.0,1.0,1.0
PARP2,5.0,177.0,149.0
PARP3,11.0,105.0,416.0
PARP4,1.0,1.0,1.0
PARP6,1.0,1.0,3.0
PARP8,15.0,20.0,5.0
PARP9,23.0,17.0,10.0
PARPBP,3.0,2.0,3.0
PARS2,98.0,651.0,548.0
PARVB,2.0,1.0,1.0
PARVG,2.0,2.0,2.0
PASK,1.0,7.0,1.0
PATJ,3.0,24.0,10.0
PATL1,166.0,7.0,5.0
PATL2,0.0,0.0,1.0
PATZ1,2.0,3.0,2.0
PAWR,0.0,0.0,1.0
PAX1,0.0,0.0,0.0
PAX2,1.0,0.0,0.0
PAX3,4.0,3.0,2.0
PAX4,0.0,1.0,0.0
PAX5,0.0,0.0,2.0
PAX6,12.0,22.0,2.0
PAX7,5.0,2.0,397.0
PAX8,3.0,1.0,0.0
PAX9,11.0,7.0,3.0
PAXIP1,1071.0,992.0,1241.0
PAXX,5.0,7.0,2.0
PBDC1,1.0,1.0,2.0
PBK,1.0,2.0,1.0
PBLD,3.0,3.0,22.0
PBRM1,4.0,3.0,2.0
PBX1,0.0,1.0,1.0
PBX2,59.0,68.0,13.0
PBX3,3.0,2.0,3.0
PBX4,1.0,4.0,4.0
PBXIP1,1.0,0.0,2.0
PC,0.0,0.0,0.0
PCBD1,5.0,3.0,3.0
PCBD2,0.0,0.0,0.0
PCBP1,76.0,616.0,476.0
PCBP2,523.0,627.0,102.0
PCBP3,1.0,1.0,0.0
PCBP4,54.0,30.0,26.0
PCCA,1.0,2.0,1.0
PCCB,2.0,1.0,2.0
PCDH12,0.0,0.0,2.0
PCED1B,1.0,2.0,1.0
PCGF1,684.0,948.0,1079.0
PCGF2,0.0,2.0,3.0
PCGF3,7.0,27.0,51.0
PCGF5,0.0,1.0,0.0
PCGF6,18.0,54.0,53.0
PCIF1,4.0,6.0,6.0
PCK1,1.0,0.0,0.0
PCK2,2.0,6.0,3.0
PCLAF,1.0,1.0,3.0
PCM1,92.0,86.0,37.0
PCMT1,5.0,8.0,7.0
PCMTD1,1.0,1.0,1.0
PCMTD2,1.0,2.0,2.0
PCNP,3.0,8.0,6.0
PCNT,3.0,4.0,8.0
PCNX1,6.0,3.0,6.0
PCNX2,3.0,5.0,6.0
PCNX3,67.0,66.0,98.0
PCNX4,480.0,4.0,5.0
PCOLCE,8.0,2.0,2.0
PCP2,2.0,0.0,1.0
PCP4L1,1.0,0.0,0.0
PCSK1N,0.0,2.0,0.0
PCSK5,1.0,115.0,0.0
PCSK6,0.0,1.0,2.0
PCSK7,14.0,12.0,4.0
PCTP,0.0,1.0,1.0
PCYOX1,1.0,1.0,1.0
PCYOX1L,4.0,2.0,3.0
PCYT1A,1.0,4.0,2.0
PCYT2,828.0,724.0,685.0
PDAP1,262.0,50.0,0.0
PDCD1,0.0,1.0,2.0
PDCD10,27.0,140.0,298.0
PDCD1LG2,0.0,2.0,0.0
PDCD2,,59.0,
PDCD2L,1046.0,385.0,52.0
PDCD4,6.0,7.0,4.0
PDCD5,30.0,38.0,902.0
PDCD6,1.0,1.0,1.0
PDCD6IP,1.0,1.0,1.0
PDCL,753.0,1272.0,1502.0
PDCL3,2.0,4.0,6.0
PDE12,2.0,7.0,4.0
PDE1B,1.0,1.0,4.0
PDE3B,8.0,5.0,18.0
PDE4A,,0.0,0.0
PDE4B,3.0,1.0,2.0
PDE4D,0.0,0.0,4.0
PDE4DIP,0.0,0.0,1.0
PDE5A,1.0,0.0,0.0
PDE6B,0.0,1.0,0.0
PDE6C,0.0,1.0,0.0
PDE6D,2.0,0.0,31.0
PDE6G,1.0,0.0,0.0
PDE7A,1.0,1.0,1.0
PDE7B,0.0,1.0,3.0
PDE8A,1.0,2.0,3.0
PDE9A,2.0,1.0,0.0
PDF,1.0,1.0,4.0
PDGFA,0.0,1.0,0.0
PDGFB,1.0,4.0,11.0
PDGFD,1.0,1.0,1.0
PDGFRB,0.0,0.0,0.0
PDHA1,17.0,19.0,939.0
PDHB,5.0,8.0,179.0
PDHX,2.0,2.0,2.0
PDIA3,75.0,310.0,25.0
PDIA4,1.0,3.0,1.0
PDIA5,1.0,1.0,1.0
PDIA6,151.0,151.0,102.0
PDIK1L,4.0,4.0,4.0
PDK1,285.0,1.0,
PDK2,1.0,1.0,1.0
PDK3,8.0,3.0,16.0
PDK4,0.0,7.0,1.0
PDLIM1,5.0,1.0,2.0
PDLIM2,73.0,244.0,159.0
PDLIM5,1.0,3.0,0.0
PDLIM7,1.0,0.0,1.0
PDP1,8.0,4.0,2.0
PDP2,6.0,4.0,8.0
PDPK1,184.0,68.0,310.0
PDPR,7.0,2.0,1.0
PDS5A,0.0,0.0,0.0
PDS5B,24.0,59.0,42.0
PDSS1,32.0,385.0,113.0
PDSS2,943.0,2227.0,1432.0
PDX1,3.0,0.0,0.0
PDXDC1,0.0,0.0,1.0
PDXK,2.0,1.0,1.0
PDXP,2.0,3.0,4.0
PDZD11,4.0,2.0,6.0
PDZD2,8.0,4.0,3.0
PDZD4,0.0,1.0,0.0
PDZD8,2.0,2.0,3.0
PDZK1IP1,0.0,1.0,0.0
PEA15,3.0,1.0,3.0
PEAK1,6.0,8.0,10.0
PEAK3,11.0,4.0,1.0
PEAR1,22.0,3.0,4.0
PEBP1,1.0,1.0,2.0
PECAM1,3.0,1.0,2.0
PECR,2.0,2.0,6.0
PEDS1,3.0,3.0,6.0
PEDS1-UBE2V1,2.0,4.0,3.0
PEF1,1.0,1.0,1.0
PEG3,0.0,0.0,1.0
PELI1,1.0,2.0,2.0
PELI2,16.0,3.0,0.0
PELI3,1.0,1.0,0.0
PELO,163.0,43.0,275.0
PEMT,2.0,1.0,2.0
PEPD,1.0,4.0,7.0
PER1,1.0,1.0,3.0
PER2,2.0,2.0,1.0
PER3,0.0,0.0,0.0
PERP,1.0,1.0,1.0
PET100,,4.0,
PET117,,40.0,31.0
PEX1,,46.0,12.0
PEX10,1.0,1.0,4.0
PEX11A,0.0,0.0,1.0
PEX11B,1.0,1.0,11.0
PEX11G,0.0,0.0,0.0
PEX12,1.0,2.0,2.0
PEX13,2.0,2.0,2.0
PEX14,8.0,4.0,8.0
PEX16,36.0,3.0,6.0
PEX19,9.0,14.0,7.0
PEX2,1.0,2.0,
PEX26,2.0,1.0,3.0
PEX3,11.0,21.0,23.0
PEX5,3.0,165.0,217.0
PEX5L,0.0,1.0,0.0
PEX6,140.0,642.0,80.0
PEX7,1.0,1.0,1.0
PF4,0.0,0.0,2.0
PF4V1,0.0,0.0,9.0
PFAS,157.0,224.0,
PFDN1,7.0,7.0,6.0
PFDN4,12.0,13.0,75.0
PFDN5,218.0,66.0,7.0
PFDN6,,70.0,2.0
PFKFB1,0.0,0.0,1.0
PFKFB2,3.0,1.0,3.0
PFKFB3,2.0,3.0,2.0
PFKFB4,5.0,1.0,3.0
PFKL,0.0,2.0,0.0
PFKM,40.0,2.0,2.0
PFKP,2.0,2.0,9.0
PFN2,14.0,2.0,3.0
PGAM1,17.0,172.0,60.0
PGAM5,2.0,4.0,3.0
PGAP1,1.0,2.0,3.0
PGAP2,4.0,2.0,230.0
PGAP3,1.0,1.0,1.0
PGAP6,2.0,4.0,7.0
PGBD1,1.0,1.0,1.0
PGBD2,2.0,35.0,2.0
PGBD4,0.0,0.0,0.0
PGC,2.0,0.0,0.0
PGD,,92.0,
PGGHG,2.0,4.0,2.0
PGGT1B,175.0,3014.0,202.0
PGK1,268.0,492.0,250.0
PGLS,4.0,23.0,159.0
PGLYRP1,9.0,1.0,12.0
PGM1,44.0,26.0,11.0
PGM2,1.0,1.0,1.0
PGM2L1,5.0,2.0,2.0
PGP,1.0,2.0,490.0
PGR,0.0,0.0,0.0
PGRMC1,2.0,2.0,1.0
PGRMC2,2.0,1.0,1.0
PGS1,714.0,152.0,121.0
PHACTR1,0.0,0.0,0.0
PHACTR2,0.0,1.0,3.0
PHACTR4,66.0,3.0,4.0
PHAF1,1.0,2.0,7.0
PHC1,1.0,2.0,2.0
PHC2,1.0,1.0,2.0
PHC3,1.0,1.0,4.0
PHETA1,3.0,1.0,
PHEX,0.0,0.0,1.0
PHF1,2.0,2.0,1.0
PHF10,297.0,133.0,50.0
PHF11,7.0,13.0,5.0
PHF12,188.0,326.0,123.0
PHF13,9.0,5.0,2.0
PHF14,5.0,4.0,2.0
PHF19,143.0,299.0,5.0
PHF2,4.0,1.0,7.0
PHF20,9.0,10.0,177.0
PHF20L1,5.0,70.0,5.0
PHF21A,4.0,7.0,7.0
PHF23,703.0,403.0,437.0
PHF3,220.0,81.0,215.0
PHF6,15.0,19.0,212.0
PHF7,1.0,2.0,1.0
PHF8,11.0,56.0,315.0
PHGDH,1.0,1.0,1.0
PHGR1,458.0,1.0,4.0
PHIP,5.0,12.0,120.0
PHKA1,2.0,1.0,1.0
PHKA2,5.0,1.0,8.0
PHKB,2.0,2.0,2.0
PHKG2,5.0,3.0,8.0
PHLDA1,0.0,1.0,1.0
PHLDA2,0.0,0.0,1.0
PHLDA3,1.0,1.0,2.0
PHLDB1,0.0,1.0,1.0
PHLDB2,1.0,0.0,3.0
PHLPP1,3.0,1.0,1.0
PHLPP2,1.0,34.0,3.0
PHOSPHO1,9.0,7.0,10.0
PHOSPHO2,34.0,425.0,9.0
PHOX2A,0.0,0.0,2.0
PHOX2B,6.0,0.0,1.0
PHPT1,2.0,1.0,1.0
PHRF1,2.0,3.0,1.0
PHTF1,9.0,8.0,2.0
PHTF2,3.0,3.0,2.0
PHYH,1.0,1.0,3.0
PHYHD1,1.0,0.0,0.0
PHYKPL,4.0,7.0,6.0
PI16,,47.0,
PI4K2A,1.0,1.0,1.0
PI4K2B,3.0,4.0,2.0
PI4KB,0.0,2.0,0.0
PIANP,0.0,0.0,0.0
PIAS1,92.0,0.0,1.0
PIAS2,3.0,1.0,2.0
PIAS3,0.0,0.0,1.0
PIAS4,1.0,1.0,1.0
PIBF1,36.0,72.0,432.0
PICALM,3.0,12.0,13.0
PICK1,1.0,2.0,2.0
PIDD1,1.0,1.0,2.0
PIEZO1,4.0,2.0,2.0
PIF1,2.0,4.0,5.0
PIGA,1.0,1.0,7.0
PIGB,107.0,177.0,121.0
PIGBOS1,1.0,0.0,0.0
PIGC,5.0,4.0,4.0
PIGF,458.0,9.0,11.0
PIGG,1.0,1.0,1.0
PIGH,259.0,12.0,2.0
PIGK,1.0,1.0,4.0
PIGL,3.0,5.0,5.0
PIGM,1.0,1.0,1.0
PIGN,38.0,54.0,18.0
PIGO,6.0,5.0,8.0
PIGP,6.0,4.0,17.0
PIGQ,1.0,1.0,2.0
PIGR,0.0,5.0,0.0
PIGS,4.0,3.0,2.0
PIGT,2.0,2.0,2.0
PIGU,2.0,2.0,1.0
PIGV,9.0,15.0,7.0
PIGW,3.0,65.0,3.0
PIGX,14.0,6.0,3.0
PIGY,1.0,1.0,1.0
PIH1D1,3.0,1.0,1.0
PIK3AP1,0.0,0.0,0.0
PIK3C2A,1.0,1.0,3.0
PIK3C2B,73.0,1.0,1.0
PIK3C3,1.0,1.0,11.0
PIK3CA,3.0,3.0,2.0
PIK3CB,4.0,3.0,2.0
PIK3CD,8.0,4.0,33.0
PIK3CG,12.0,4.0,7.0
PIK3IP1,1.0,0.0,3.0
PIK3R1,1.0,1.0,1.0
PIK3R2,3.0,1.0,6.0
PIK3R4,139.0,82.0,12.0
PIK3R5,5.0,2.0,1.0
PIK3R6,0.0,0.0,0.0
PIKFYVE,25.0,22.0,
PILRA,2.0,1.0,4.0
PILRB,1.0,2.0,2.0
PIM1,979.0,932.0,
PIM2,1.0,3.0,2.0
PIM3,3.0,3.0,8.0
PIMREG,1.0,0.0,0.0
PIN1,,4.0,17.0
PIN4,6.0,3.0,3.0
PINK1,3.0,7.0,4.0
PIP,34.0,2.0,3.0
PIP4K2A,1.0,2.0,0.0
PIP4K2B,20.0,3.0,12.0
PIP4K2C,2.0,2.0,2.0
PIP4P1,24.0,17.0,25.0
PIP4P2,25.0,18.0,4.0
PIP5K1A,6.0,5.0,7.0
PIP5K1B,7.0,4.0,10.0
PIP5K1C,3.0,3.0,4.0
PIR,1.0,2.0,1.0
PISD,4.0,3.0,2.0
PITHD1,1.0,10.0,1.0
PITPNA,2.0,2.0,2.0
PITPNB,4.0,2.0,22.0
PITPNC1,3.0,1.0,1.0
PITPNM1,7.0,5.0,6.0
PITPNM2,0.0,0.0,0.0
PITRM1,15.0,17.0,856.0
PITX1,1.0,1.0,0.0
PITX2,0.0,1.0,0.0
PITX3,0.0,1.0,1.0
PIWIL4,9.0,5.0,2.0
PJA1,5.0,9.0,17.0
PJA2,17.0,33.0,7.0
PJVK,1.0,1.0,1.0
PKD1,1.0,1.0,1.0
PKD2,2.0,9.0,6.0
PKIA,1.0,1.0,1.0
PKIG,1.0,1.0,1.0
PKM,57.0,1841.0,202.0
PKN1,102.0,1.0,1.0
PKN2,3.0,1.0,1.0
PKN3,1.0,2.0,86.0
PKNOX1,183.0,265.0,275.0
PKNOX2,5.0,13.0,10.0
PKP2,0.0,0.0,4.0
PKP4,1.0,1.0,1.0
PLA2G10,1.0,2.0,1.0
PLA2G12A,15.0,22.0,41.0
PLA2G15,0.0,0.0,2.0
PLA2G2A,1.0,2.0,0.0
PLA2G4A,28.0,99.0,7.0
PLA2G4C,0.0,3.0,3.0
PLA2G6,3.0,7.0,7.0
PLA2G7,0.0,0.0,1.0
PLAA,3.0,3.0,3.0
PLAAT3,0.0,0.0,1.0
PLAAT4,1.0,1.0,4.0
PLAC8,1.0,1.0,2.0
PLAC9,0.0,0.0,0.0
PLAG1,1.0,1.0,2.0
PLAGL1,0.0,0.0,3.0
PLAGL2,8.0,,
PLAT,,1311.0,
PLAUR,1.0,1.0,1.0
PLB1,0.0,2.0,2.0
PLBD1,0.0,0.0,0.0
PLBD2,1.0,8.0,4.0
PLCB1,0.0,0.0,0.0
PLCB2,2.0,2.0,4.0
PLCB3,2.0,3.0,3.0
PLCE1,1.0,0.0,2.0
PLCG1,3.0,5033.0,2218.0
PLCG2,0.0,1.0,2.0
PLCH2,0.0,0.0,0.0
PLCL1,1.0,0.0,2.0
PLCL2,1.0,3.0,2.0
PLCXD1,1.0,3.0,2.0
PLCXD2,1.0,2.0,2.0
PLD2,4.0,6.0,6.0
PLD4,0.0,0.0,0.0
PLD6,2.0,1.0,1.0
PLEC,4.0,5.0,49.0
PLEK,4.0,3.0,0.0
PLEK2,4.0,905.0,32.0
PLEKHA1,2.0,2.0,2.0
PLEKHA2,1.0,1.0,1.0
PLEKHA3,2.0,2.0,2.0
PLEKHA4,2.0,0.0,0.0
PLEKHA5,5.0,5.0,118.0
PLEKHA7,0.0,0.0,0.0
PLEKHA8,11.0,9.0,8.0
PLEKHB1,0.0,0.0,0.0
PLEKHB2,1.0,1.0,1.0
PLEKHF1,3.0,1.0,2.0
PLEKHF2,9.0,6.0,2.0
PLEKHG1,0.0,11.0,601.0
PLEKHG2,4.0,1.0,2.0
PLEKHG3,1.0,0.0,1.0
PLEKHG4,4.0,6.0,0.0
PLEKHH2,78.0,36.0,1.0
PLEKHJ1,8.0,29.0,0.0
PLEKHM1,2.0,4.0,5.0
PLEKHM2,5.0,1.0,1.0
PLEKHM3,1.0,2.0,1.0
PLEKHO1,1.0,1.0,1.0
PLEKHO2,3.0,8.0,2.0
PLGRKT,8.0,7.0,12.0
PLIN2,0.0,0.0,0.0
PLIN3,1.0,3.0,1.0
PLIN4,0.0,171.0,4.0
PLK2,0.0,0.0,0.0
PLK3,1.0,3.0,1.0
PLK4,3.0,25.0,
PLLP,0.0,0.0,1.0
PLOD1,2.0,2.0,4.0
PLOD3,89.0,16.0,13.0
PLP2,1.0,1.0,1.0
PLPBP,1.0,1.0,2.0
PLPP1,1.0,1.0,1.0
PLPP5,1.0,1.0,1.0
PLPP6,2.0,0.0,
PLS1,0.0,2.0,1.0
PLSCR1,3.0,1.0,1.0
PLTP,0.0,1.0,1.0
PLVAP,3.0,3.0,0.0
PLXDC1,2.0,0.0,0.0
PLXDC2,0.0,2.0,1.0
PLXNA3,1.0,1.0,2.0
PLXNA4,0.0,18.0,1.0
PLXNB2,1.0,0.0,2.0
PLXNC1,1.0,1.0,1.0
PLXND1,0.0,0.0,0.0
PM20D1,0.0,0.0,4.0
PM20D2,11.0,16.0,6.0
PMAIP1,16.0,3.0,3.0
PMCH,0.0,13.0,1.0
PMEL,2.0,15.0,25.0
PMEPA1,3.0,8.0,18.0
PML,2.0,1.0,1.0
PMM1,3.0,1.0,2.0
PMM2,144.0,278.0,
PMP22,7.0,3.0,2.0
PMPCB,25.0,65.0,155.0
PMS1,3.0,4.0,5.0
PMS2,2.0,3.0,4.0
PMVK,210.0,88.0,3528.0
PNKP,25.0,56.0,13.0
PNMA1,3.0,5.0,3.0
PNMA3,0.0,6.0,0.0
PNMA5,1.0,3.0,2.0
PNMT,3.0,0.0,0.0
PNP,2.0,6.0,5.0
PNPLA2,2.0,2.0,2.0
PNPLA4,2.0,1.0,4.0
PNPLA6,0.0,0.0,0.0
PNPLA7,0.0,0.0,4.0
PNPLA8,1.0,6.0,1.0
PNPO,2.0,13.0,2.0
PNPT1,131.0,1238.0,1069.0
PNRC1,2.0,1.0,3.0
PNRC2,3.0,23.0,4.0
POC1A,4.0,3.0,4.0
POC1B,6.0,29.0,29.0
POC5,1.0,2.0,3.0
PODXL,11.0,9.0,26.0
PODXL2,13.0,5.0,3.0
POFUT1,11.0,19.0,10.0
POFUT2,4.0,9.0,2.0
POGK,259.0,8.0,1.0
POGLUT1,1.0,3.0,2.0
POGLUT2,4.0,2.0,5.0
POGLUT3,875.0,2477.0,701.0
POGZ,1.0,3.0,96.0
POLB,1.0,1.0,1.0
POLD4,1.0,4.0,3.0
POLDIP2,16.0,27.0,35.0
POLDIP3,60.0,39.0,262.0
POLE3,7.0,12.0,34.0
POLE4,7.0,22.0,19.0
POLG,40.0,266.0,1601.0
POLG2,14.0,50.0,616.0
POLH,2.0,3.0,1.0
POLI,2.0,4.0,5.0
POLK,2.0,2.0,1.0
POLL,1.0,2.0,2.0
POLM,1.0,1.0,1.0
POLQ,1.0,1.0,4.0
POLR1E,134.0,,
POLR2J2,1.0,4.0,1.0
POLR2K,,195.0,
POLR2L,3.0,12.0,5.0
POLR2M,35.0,30.0,948.0
POLR3E,,18.0,25.0
POLR3G,3.0,4.0,4.0
POLR3GL,1.0,4.0,16.0
POLR3H,41.0,197.0,28.0
POLRMT,124.0,169.0,153.0
POM121,1.0,1.0,4.0
POM121C,0.0,0.0,0.0
POMC,0.0,0.0,0.0
POMGNT1,123.0,2.0,3.0
POMGNT2,3.0,1.0,1.0
POMK,2.0,4.0,2.0
POMT1,1.0,1.0,3.0
POMT2,2.0,2.0,2.0
POMZP3,0.0,1.0,1.0
PON2,7.0,2.0,8.0
POP4,22.0,337.0,
POP7,,83.0,
POPDC2,0.0,0.0,0.0
POR,1.0,2.0,2.0
PORCN,0.0,0.0,
POU1F1,0.0,1.0,0.0
POU2AF1,3.0,3.0,3.0
POU2F2,2.0,6.0,16.0
POU2F3,0.0,0.0,0.0
POU3F1,53.0,23.0,14.0
POU3F2,5.0,0.0,1.0
POU3F3,0.0,0.0,1.0
POU3F4,0.0,0.0,0.0
POU4F1,0.0,0.0,0.0
POU4F2,0.0,0.0,0.0
POU4F3,0.0,0.0,2.0
POU5F1,2.0,2.0,2.0
POU5F1B,1.0,7.0,1.0
POU6F1,59.0,5.0,2.0
POU6F2,0.0,0.0,0.0
PP2D1,0.0,1.0,4.0
PPA1,149.0,,
PPA2,867.0,260.0,
PPARA,11.0,16.0,7.0
PPARD,2.0,1.0,2.0
PPARG,0.0,1.0,1.0
PPARGC1B,3.0,3.0,11.0
PPAT,0.0,125.0,405.0
PPBP,1.0,0.0,2.0
PPCDC,591.0,751.0,303.0
PPCS,676.0,792.0,169.0
PPDPF,816.0,1142.0,133.0
PPFIA1,0.0,3.0,0.0
PPFIA4,3.0,1.0,0.0
PPFIBP1,8.0,2.0,2.0
PPFIBP2,0.0,0.0,0.0
PPHLN1,475.0,418.0,431.0
PPIA,1.0,2.0,1.0
PPIB,1.0,2.0,2.0
PPID,2.0,2.0,1.0
PPIF,219.0,29.0,8.0
PPIG,2.0,2.0,1.0
PPIH,161.0,877.0,387.0
PPIL1,571.0,507.0,114.0
PPIL3,3.0,2.0,2.0
PPIL4,10.0,24.0,
PPIP5K1,12.0,3.0,2.0
PPIP5K2,4.0,7.0,16.0
PPM1A,1.0,1.0,2.0
PPM1B,1.0,1.0,1.0
PPM1D,1390.0,140.0,69.0
PPM1F,14.0,15.0,14.0
PPM1G,2.0,1.0,6.0
PPM1K,1.0,1.0,3.0
PPM1L,929.0,0.0,13.0
PPM1M,1.0,1.0,3.0
PPM1N,3.0,3.0,2.0
PPME1,2.0,2.0,3.0
PPOX,1.0,0.0,10.0
PPP1CA,2.0,1.0,1.0
PPP1CB,7.0,9.0,1.0
PPP1CC,4.0,1.0,1.0
PPP1R10,31.0,141.0,13.0
PPP1R11,420.0,903.0,633.0
PPP1R12A,93.0,57.0,28.0
PPP1R12B,5.0,3.0,19.0
PPP1R12C,142.0,6.0,5.0
PPP1R13B,3.0,2.0,0.0
PPP1R13L,215.0,377.0,31.0
PPP1R14A,0.0,0.0,1.0
PPP1R14B,0.0,5.0,71.0
PPP1R14C,0.0,1.0,0.0
PPP1R15A,5.0,27.0,4.0
PPP1R15B,199.0,51.0,179.0
PPP1R16A,0.0,1.0,0.0
PPP1R16B,1.0,2.0,4.0
PPP1R18,15.0,54.0,20.0
PPP1R1A,48.0,18.0,6.0
PPP1R2,835.0,396.0,607.0
PPP1R21,5.0,4.0,2.0
PPP1R35,2.0,3.0,1.0
PPP1R37,4.0,11.0,7.0
PPP1R3B,312.0,14.0,25.0
PPP1R3D,3.0,3.0,3.0
PPP1R3E,5.0,2.0,2.0
PPP1R3F,1.0,1.0,1.0
PPP1R7,82.0,44.0,838.0
PPP1R8,3.0,7.0,17.0
PPP1R9B,4.0,1.0,12.0
PPP2CB,0.0,5.0,2.0
PPP2R1A,170.0,146.0,257.0
PPP2R1B,2.0,4.0,2.0
PPP2R2A,1.0,2.0,41.0
PPP2R2B,3.0,1.0,0.0
PPP2R3B,4.0,2.0,2.0
PPP2R3C,5.0,2.0,42.0
PPP2R5A,1.0,1.0,1.0
PPP2R5B,1.0,2.0,1.0
PPP2R5C,5.0,39.0,6.0
PPP2R5D,6.0,3.0,4.0
PPP2R5E,1.0,1.0,2.0
PPP3CA,2.0,2.0,1.0
PPP3CB,3.0,3.0,3.0
PPP3CC,3.0,1.0,1.0
PPP3R1,1.0,613.0,523.0
PPP4C,136.0,172.0,43.0
PPP4R1,1.0,7.0,1.0
PPP4R2,1.0,21.0,3.0
PPP4R3A,2.0,2.0,2.0
PPP4R3B,3.0,1.0,3.0
PPP4R4,3.0,2.0,0.0
PPP5C,3.0,4.0,1.0
PPP6C,126.0,298.0,278.0
PPP6R1,3.0,2.0,4.0
PPP6R2,124.0,1.0,2.0
PPP6R3,5.0,2.0,3.0
PPRC1,70.0,40.0,86.0
PPT1,1.0,1.0,3.0
PPT2,0.0,1.0,1.0
PPTC7,4.0,5.0,6.0
PQBP1,56.0,85.0,21.0
PRADC1,228.0,,
PRAF2,1.0,1.0,1.0
PRAG1,0.0,2.0,3.0
PRAM1,168.0,212.0,6.0
PRAP1,2.0,4.0,1.0
PRB1,0.0,0.0,0.0
PRB2,4.0,3.0,0.0
PRB3,0.0,0.0,0.0
PRB4,58.0,23.0,3.0
PRCC,14.0,53.0,46.0
PRCP,107.0,4.0,6.0
PRDM11,0.0,0.0,0.0
PRDM12,1.0,1.0,0.0
PRDM13,7.0,7.0,7.0
PRDM14,0.0,0.0,0.0
PRDM15,28.0,61.0,41.0
PRDM16,1.0,0.0,
PRDM4,3.0,6.0,2.0
PRDM5,12.0,14.0,12.0
PRDM6,2.0,1.0,2.0
PRDM9,2.0,3.0,3.0
PRDX1,1.0,1.0,1.0
PRDX2,1.0,1.0,1.0
PRDX3,56.0,2.0,3.0
PRDX4,1.0,28.0,1.0
PRDX5,2.0,7.0,4.0
