,variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
4688,GIMAP8,2.5728262454125,-0.7976189984661154,0.7870630583207906,-1.0134118099353386,0.31086350070954627,0.9994290447843712,cytotoxic_vs_rest,-1.0134118099353386
4689,SLC25A32,16.889216123551858,0.31734306711739785,0.31314536521530817,1.0134049625776946,0.31086677000074014,0.9994290447843712,cytotoxic_vs_rest,1.0134049625776944
4692,ARL16,29.643767849818175,0.2634579112915515,0.2600315110635842,1.0131768654266269,0.31097568862626357,0.9994290447843712,cytotoxic_vs_rest,1.0131768654266269
4693,DISC1,2.3652185779226174,0.7896935116542215,0.7795224705100863,1.013047784417914,0.3110373372273234,0.9994290447843712,cytotoxic_vs_rest,1.013047784417914
4694,TATDN1,23.323404665553266,-0.45557796442691795,0.4497297644620753,-1.0130038090137035,0.31105834155502154,0.9994290447843712,cytotoxic_vs_rest,-1.0130038090137035
4696,SNX27,5.285848789498192,-0.48110279852369736,0.475040789784066,-1.0127610278317087,0.31117431993597966,0.9994290447843712,cytotoxic_vs_rest,-1.0127610278317087
4697,MBD2,10.321830965034106,-0.37563000795619916,0.37095128482974654,-1.0126127697026308,0.3112451579756478,0.9994290447843712,cytotoxic_vs_rest,-1.0126127697026308
4698,C14orf28,10.659029544752798,0.4213024153248315,0.4161398707212171,1.0124057918186669,0.31134407022356525,0.9994290447843712,cytotoxic_vs_rest,1.0124057918186669
4700,COASY,17.020223925030752,0.29657427988806473,0.2934023296464874,1.0108109238443987,0.31210693375091747,0.9994290447843712,cytotoxic_vs_rest,1.0108109238443987
4701,PNMA3,1.399851248621856,0.8763928109967507,0.8672142674369028,1.010583939753408,0.31221560572463136,0.9994290447843712,cytotoxic_vs_rest,1.010583939753408
4702,SPRYD7,8.032379802063826,0.6643544699934218,0.6574545619127853,1.0104948820501938,0.31225825022029163,0.9994290447843712,cytotoxic_vs_rest,1.0104948820501938
4703,HINT2,54.26501047292957,-0.3150701743406073,0.31192912280221846,-1.0100697604320212,0.3124618688438088,0.9994290447843712,cytotoxic_vs_rest,-1.0100697604320212
4704,PAFAH1B2,12.765187039551758,0.3132647849235559,0.31026494627003853,1.0096686354342668,0.3126540740998427,0.9994290447843712,cytotoxic_vs_rest,1.0096686354342668
4705,LXN,14.88892761707813,0.3771826496512638,0.3735795891332601,1.0096446931866998,0.31266554886094244,0.9994290447843712,cytotoxic_vs_rest,1.0096446931866998
4707,ZC3H7B,4.945810894233337,-0.4860812183443108,0.4815523489928003,-1.0094047290205996,0.31278057140914994,0.9994290447843712,cytotoxic_vs_rest,-1.0094047290205996
4708,RANGAP1,20.297087576717974,-0.3208410294854192,0.3178818934661417,-1.0093089165507714,0.312826505193612,0.9994290447843712,cytotoxic_vs_rest,-1.0093089165507714
4709,RANBP3,26.799837446772532,-0.23842415803059802,0.23625191046632923,-1.0091946243312109,0.31288130422823557,0.9994290447843712,cytotoxic_vs_rest,-1.0091946243312109
4710,E2F1,1.0957422292794647,-1.0732594437974803,1.063556449677777,-1.0091231585522733,0.3129155727271141,0.9994290447843712,cytotoxic_vs_rest,-1.0091231585522733
4711,NFYC,27.717336444104593,-0.27736339617595485,0.2748927415630207,-1.0089877040728183,0.3129805311784004,0.9994290447843712,cytotoxic_vs_rest,-1.0089877040728183
4713,LARP4,10.551190113726452,-0.45464714104456116,0.4506977067964886,-1.008762933976622,0.3130883413519,0.9994290447843712,cytotoxic_vs_rest,-1.008762933976622
4714,DDA1,53.60956275961763,0.2800236218393726,0.27762991750227517,1.0086219250383122,0.31315598826474356,0.9994290447843712,cytotoxic_vs_rest,1.0086219250383124
4715,ENO1,533.4038947351247,-0.23004169806972838,0.2281232152821726,-1.0084098533557084,0.31325774457513766,0.9994290447843712,cytotoxic_vs_rest,-1.0084098533557084
4716,NOP58,258.95280268156733,-0.2136755844620751,0.2119025870070814,-1.0083670401576288,0.31327828985941353,0.9994290447843712,cytotoxic_vs_rest,-1.008367040157629
4717,AIG1,6.373502005654933,-0.593716303488219,0.5888322240234932,-1.0082945179721192,0.31331309397658935,0.9994290447843712,cytotoxic_vs_rest,-1.0082945179721192
4718,KLHL15,7.464876804678665,-0.4627283634340843,0.4589321248729935,-1.0082718954619736,0.31332395126469836,0.9994290447843712,cytotoxic_vs_rest,-1.0082718954619736
4719,HIST1H1D,57.0246291958805,0.5122725954962632,0.5080803002747667,1.008251245362651,0.313333862144062,0.9994290447843712,cytotoxic_vs_rest,1.008251245362651
4720,PDK4,1.2663996960824018,1.2125914798125326,1.2027768507269017,1.008159975044165,0.31337766920474286,0.9994290447843712,cytotoxic_vs_rest,1.008159975044165
4721,ITK,94.85908814835777,-0.38516868850189556,0.38205214356194445,-1.00815738111268,0.31337891427425324,0.9994290447843712,cytotoxic_vs_rest,-1.00815738111268
4726,PM20D2,4.003327376488639,0.8329306978143899,0.8267889695035749,1.0074284110424243,0.31372894399324536,0.9994290447843712,cytotoxic_vs_rest,1.0074284110424243
4727,DMPK,1.0892871085224651,0.9833401123115472,0.9764504882128607,1.007055784376017,0.31390796754116357,0.9994290447843712,cytotoxic_vs_rest,1.007055784376017
4728,LYPLA2,34.843029756901025,0.2443800179921633,0.24274866236021858,1.006720348594646,0.3140691806882868,0.9994290447843712,cytotoxic_vs_rest,1.006720348594646
4729,RER1,106.46023174285422,-0.18521714496717726,0.18404168712153046,-1.006386910835427,0.31422948753355795,0.9994290447843712,cytotoxic_vs_rest,-1.006386910835427
4730,C11orf31,158.40760587198724,-0.23059660001322516,0.22921513986842698,-1.0060269149131735,0.31440262314627887,0.9994290447843712,cytotoxic_vs_rest,-1.0060269149131735
4731,MRPL38,10.222081972329244,-0.4772475838360924,0.47444216134262257,-1.0059130969421664,0.31445737554870334,0.9994290447843712,cytotoxic_vs_rest,-1.0059130969421664
4733,KIN,24.663786443205563,0.3502702493370986,0.34838842479743404,1.005401512810762,0.3147035517122668,0.9994290447843712,cytotoxic_vs_rest,1.005401512810762
4734,GPAA1,35.62895150500491,-0.2141377505968595,0.2130474926813386,-1.0051174407255363,0.31484030293282683,0.9994290447843712,cytotoxic_vs_rest,-1.0051174407255363
4735,CCDC53,50.002995741328604,-0.3331972925865126,0.3316028761482577,-1.0048082105221008,0.31498920956821563,0.9994290447843712,cytotoxic_vs_rest,-1.0048082105221008
4738,SNAP29,24.926142699629647,-0.22105182531109585,0.2201270261639003,-1.0042012067455404,0.31528164058692354,0.9994290447843712,cytotoxic_vs_rest,-1.0042012067455404
4739,ZNF230,8.443549231033161,0.41920868156574803,0.4174646525522569,1.004177668702796,0.3152929838996861,0.9994290447843712,cytotoxic_vs_rest,1.004177668702796
4740,SPRED2,2.522768772631159,-0.825369437623628,0.8222820215037516,-1.003754692476713,0.3154968677714879,0.9994290447843712,cytotoxic_vs_rest,-1.003754692476713
4741,TTF2,12.903552583357547,-0.3550224426864032,0.35374202719360737,-1.003619630675365,0.31556198877616426,0.9994290447843712,cytotoxic_vs_rest,-1.003619630675365
4742,SNAPIN,41.57764917953956,-0.33661542041145415,0.3354142249949802,-1.0035812297957607,0.3155805056441795,0.9994290447843712,cytotoxic_vs_rest,-1.0035812297957605
4743,FAM175A,10.157070646139351,-0.4356928065071274,0.4341382978938258,-1.0035806760676105,0.3155807726565918,0.9994290447843712,cytotoxic_vs_rest,-1.0035806760676105
4744,AP2B1,59.08385690091039,0.424217781956934,0.4227672658860294,1.0034310037411827,0.3156529513629156,0.9994290447843712,cytotoxic_vs_rest,1.0034310037411827
4745,CRY1,17.832286422053972,-0.373423118200862,0.3721602861823983,-1.0033932476552447,0.3156711607526399,0.9994290447843712,cytotoxic_vs_rest,-1.0033932476552447
4746,INPP5D,22.18115629055249,0.35079548356966,0.34968618353081315,1.0031722730010268,0.31577774849383256,0.9994290447843712,cytotoxic_vs_rest,1.0031722730010266
4747,ZNF107,7.206095743311041,-0.4110010390867052,0.4097091248125025,-1.003153247501612,0.31578692660143104,0.9994290447843712,cytotoxic_vs_rest,-1.003153247501612
4748,MAN1B1,17.833590941409334,-0.3035014585314268,0.30255162868588203,-1.0031393975622287,0.3157936080728202,0.9994290447843712,cytotoxic_vs_rest,-1.0031393975622287
4753,SLC37A4,2.5122673358920458,-0.8663384573297577,0.8639606772754768,-1.0027521855066128,0.31598044403182646,0.9994290447843712,cytotoxic_vs_rest,-1.0027521855066128
4754,NDUFB9,163.72303646981936,-0.13517358559486328,0.13484505766931051,-1.0024363364236786,0.3161328999564137,0.9994290447843712,cytotoxic_vs_rest,-1.0024363364236786
4755,TCF3,1.7287983367439803,-0.814160736343987,0.8122597569125841,-1.0023403589987376,0.3161792364780547,0.9994290447843712,cytotoxic_vs_rest,-1.0023403589987376
4756,RPS4X,4930.544786622406,-0.3585521981224327,0.35778224772208805,-1.002152008394063,0.31627018240181626,0.9994290447843712,cytotoxic_vs_rest,-1.002152008394063
4757,HIC2,3.6809878904521427,-0.621897069166447,0.6207057168305455,-1.0019193513183426,0.3163825456024014,0.9994290447843712,cytotoxic_vs_rest,-1.0019193513183426
4759,LRRC45,5.772085413042743,0.43440561844353764,0.4336851682403499,1.0016612285961055,0.31650723825050164,0.9994290447843712,cytotoxic_vs_rest,1.0016612285961055
4761,MRPL28,50.559537173806675,0.2658801220896253,0.2654637637922163,1.0015684185723173,0.31655208033877846,0.9994290447843712,cytotoxic_vs_rest,1.0015684185723175
4762,MYO1G,61.74165356415614,0.2417854234399775,0.24142238638938981,1.0015037422834605,0.31658333179715803,0.9994290447843712,cytotoxic_vs_rest,1.0015037422834605
4764,COTL1,532.7853581868179,0.5570809087049625,0.5565221323427552,1.001004050566426,0.31682485011178074,0.9994290447843712,cytotoxic_vs_rest,1.001004050566426
4765,C15orf57,58.48853653000881,-0.23713891155002284,0.23692126804998984,-1.0009186321760994,0.3168661478719338,0.9994290447843712,cytotoxic_vs_rest,-1.0009186321760994
4769,RPS6KB1,26.33119292147277,-0.3411336286284241,0.3409996281302334,-1.0003929637663402,0.3171203737736564,0.9994290447843712,cytotoxic_vs_rest,-1.0003929637663405
4772,GRAMD1A,52.21393625144101,-0.36658828472010974,0.3667439873009784,-0.9995754461251988,0.3175160106945323,0.9994290447843712,cytotoxic_vs_rest,-0.9995754461251988
4773,DGKA,20.46533171561369,-0.4973321106608805,0.49758950549871683,-0.999482716506293,0.3175609075334813,0.9994290447843712,cytotoxic_vs_rest,-0.999482716506293
4775,CLIC4,1.6938814261739614,-0.8697727500308726,0.8703528368948189,-0.9993335037936845,0.3176331604903251,0.9994290447843712,cytotoxic_vs_rest,-0.9993335037936846
4778,SNX2,75.94259992467501,-0.22655909724444762,0.22676375964840054,-0.9990974642320701,0.3177474794325179,0.9994290447843712,cytotoxic_vs_rest,-0.9990974642320701
4779,ALKBH2,5.7734918566400975,-0.46007387030508395,0.460515812280755,-0.9990403326793876,0.3177751535023008,0.9994290447843712,cytotoxic_vs_rest,-0.9990403326793877
4781,RP11-867G23.8,1.7007495299875386,0.8590535143537886,0.8602249073666063,0.998638271220949,0.31796995354889557,0.9994290447843712,cytotoxic_vs_rest,0.998638271220949
4784,LINC00685,12.212791731557827,0.5691370015625518,0.570104264362929,0.9983033580682682,0.31813227975295943,0.9994290447843712,cytotoxic_vs_rest,0.9983033580682682
4786,ZNF345,4.342506823934581,-0.645903482684205,0.6473614900279874,-0.9977477694205762,0.31840168299885463,0.9994290447843712,cytotoxic_vs_rest,-0.9977477694205763
4787,CD27,336.78936990255704,-0.526971485007517,0.5282255160168252,-0.9976259552572082,0.3184607702829443,0.9994290447843712,cytotoxic_vs_rest,-0.9976259552572082
4788,PITPNC1,41.88050078655476,0.5093215389532779,0.5106364649641117,0.9974249273190344,0.31855829677345315,0.9994290447843712,cytotoxic_vs_rest,0.9974249273190346
4789,GOLT1B,54.886179688454284,-0.19161116686716262,0.1921692157854735,-0.9970960545578026,0.31871788793998224,0.9994290447843712,cytotoxic_vs_rest,-0.9970960545578026
4790,SERINC1,70.85782748618358,-0.2568663580002942,0.25762135786195883,-0.9970693428994767,0.31873085253011113,0.9994290447843712,cytotoxic_vs_rest,-0.9970693428994767
4791,PHYKPL,65.86548745031452,0.3011665061069025,0.3021149774111785,0.9968605617887487,0.3188321970170642,0.9994290447843712,cytotoxic_vs_rest,0.9968605617887486
4792,ISG20L2,41.5514921709436,0.31271591735041376,0.3138562457352613,0.9963667175646732,0.3190719980153245,0.9994290447843712,cytotoxic_vs_rest,0.9963667175646733
4793,SMYD3,23.102287216723624,-0.3346767426701958,0.33592472173158516,-0.9962849442727633,0.3191117168997255,0.9994290447843712,cytotoxic_vs_rest,-0.9962849442727633
4794,FAM72A,1.4635134417864002,0.8760115504420198,0.8792868014284725,0.9962751050270153,0.3191164962315931,0.9994290447843712,cytotoxic_vs_rest,0.9962751050270153
4795,COX4I1,946.9834981049268,-0.20311794353603316,0.2039811024041845,-0.9957684370857011,0.3193626692963817,0.9994290447843712,cytotoxic_vs_rest,-0.9957684370857012
4798,AP5S1,4.854737439054958,-0.517087140270496,0.5193213178093745,-0.995697889799127,0.31939695572461313,0.9994290447843712,cytotoxic_vs_rest,-0.9956978897991269
4799,CHIC1,5.519986723666396,0.5235881335449715,0.5258611543747468,0.9956775266420317,0.3194068527959072,0.9994290447843712,cytotoxic_vs_rest,0.9956775266420317
4800,AC020571.3,15.450619233522492,-0.5448866254879632,0.547400279424889,-0.9954080148816025,0.31953786205102674,0.9994290447843712,cytotoxic_vs_rest,-0.9954080148816024
4801,TDRKH,2.387346097100323,-0.753921376100012,0.7574657438330936,-0.9953207550810871,0.31958028643961844,0.9994290447843712,cytotoxic_vs_rest,-0.995320755081087
4802,SERINC5,18.392652551272853,-0.4619014633069838,0.46407448286417713,-0.9953175198434054,0.319581859433842,0.9994290447843712,cytotoxic_vs_rest,-0.9953175198434056
4803,VPS45,6.400236640528358,0.39253091499992604,0.3944460711019043,0.9951446946939332,0.31966589554116887,0.9994290447843712,cytotoxic_vs_rest,0.9951446946939332
4804,P4HA1,16.533171864192674,0.41722943949581776,0.4192818382031355,0.9951049663488563,0.31968521546425843,0.9994290447843712,cytotoxic_vs_rest,0.9951049663488563
4805,CCDC22,16.848468003898432,-0.33362659982982884,0.3352959729650037,-0.9950211953922002,0.319725955844659,0.9994290447843712,cytotoxic_vs_rest,-0.9950211953922002
4806,ZNF823,4.0458075817955335,1.0191139033396672,1.0246392289065294,0.9946075404776777,0.3199271786785667,0.9994290447843712,cytotoxic_vs_rest,0.9946075404776775
4807,PIGF,14.490385065104038,-0.3803251707769884,0.3823882028171123,-0.9946048752944647,0.3199284754279986,0.9994290447843712,cytotoxic_vs_rest,-0.9946048752944646
4808,DDX23,14.303269191948493,0.31776292138618906,0.3195016902389621,0.994557872756565,0.3199513451577375,0.9994290447843712,cytotoxic_vs_rest,0.9945578727565649
4809,ANO9,9.993259786052906,-0.41514130843197167,0.4174371793426358,-0.9945000804329898,0.31997946627115725,0.9994290447843712,cytotoxic_vs_rest,-0.9945000804329898
4810,HIF1A,124.77865088275145,0.24790378321688528,0.24938239687003338,0.9940708980597428,0.32018835229677856,0.9994290447843712,cytotoxic_vs_rest,0.9940708980597428
4811,AP4M1,5.994740641934598,-0.4549360971360466,0.457649622538889,-0.994070736062692,0.32018843115869133,0.9994290447843712,cytotoxic_vs_rest,-0.994070736062692
4812,CYTH1,79.91739406727733,0.3183662253149074,0.3205124453544859,0.9933037856386363,0.3205619332575399,0.9994290447843712,cytotoxic_vs_rest,0.9933037856386362
4813,LAMP3,1.8256605657798446,-0.7857580206021086,0.7911056375806025,-0.9932403250280857,0.32059285109763136,0.9994290447843712,cytotoxic_vs_rest,-0.9932403250280858
4814,NLN,0.940339605941012,-1.2771404736391223,1.28612593568267,-0.9930135441683802,0.3207033540532934,0.9994290447843712,cytotoxic_vs_rest,-0.9930135441683802
4815,RPS25,2713.545238029648,-0.2455759513632363,0.24740548439978474,-0.9926051233626166,0.3209024270331048,0.9994290447843712,cytotoxic_vs_rest,-0.9926051233626167
4816,NUBP2,41.87033469581984,0.19959008676765558,0.201078497478394,0.9925978623800968,0.32090596692057494,0.9994290447843712,cytotoxic_vs_rest,0.9925978623800967
4819,A4GALT,1.4246164700685047,-2.08404162488691,2.1008468166262886,-0.9920007534074448,0.3211971578944095,0.9994290447843712,cytotoxic_vs_rest,-0.9920007534074445
4820,NSMCE2,22.88172918579851,-0.23167951903971354,0.23357030537965418,-0.9919048513599907,0.32124394234043585,0.9994290447843712,cytotoxic_vs_rest,-0.9919048513599908
4822,GINM1,28.42555148626654,-0.23672760157604875,0.23866942154217782,-0.9918639767357633,0.3212638837955778,0.9994290447843712,cytotoxic_vs_rest,-0.9918639767357633
4823,RPP30,31.83265033072256,0.21039183322225852,0.21212483231995388,0.9918302865405147,0.32128032079956714,0.9994290447843712,cytotoxic_vs_rest,0.9918302865405149
4824,MCM4,6.3056877273259095,0.49678022753039014,0.5009143068585039,0.9917469330152682,0.32132099025081007,0.9994290447843712,cytotoxic_vs_rest,0.9917469330152682
4825,BCDIN3D,4.214208607041444,-0.5254548169310039,0.5298896645460653,-0.9916306206522058,0.32137774643877115,0.9994290447843712,cytotoxic_vs_rest,-0.9916306206522059
4826,DCTD,31.678101013642276,0.21710785136268337,0.21895126304503656,0.991580721404772,0.32140209745700155,0.9994290447843712,cytotoxic_vs_rest,0.991580721404772
4827,ZNF296,8.66359831793153,0.6897421200606849,0.6956946633449637,0.9914437416327757,0.32146895028858913,0.9994290447843712,cytotoxic_vs_rest,0.9914437416327756
4830,DDX18,148.29311147182418,-0.22657072957970906,0.2286342680975607,-0.9909745003011923,0.3216980318466369,0.9994290447843712,cytotoxic_vs_rest,-0.9909745003011923
4831,USP30-AS1,19.561454488002788,0.38651677046224403,0.3900431949435401,0.9909588873052727,0.32170565587428235,0.9994290447843712,cytotoxic_vs_rest,0.9909588873052726
4832,MRPL53,24.809029176570412,-0.4179704703110704,0.4218194972730258,-0.9908751800548846,0.32174653321777746,0.9994290447843712,cytotoxic_vs_rest,-0.9908751800548846
4833,KRAS,94.35725600626886,0.3523361796817983,0.35561052846935026,0.9907923176469332,0.3217870013329812,0.9994290447843712,cytotoxic_vs_rest,0.9907923176469333
4835,DNAJC17,14.977145984323686,0.37196980906071586,0.3754941640202704,0.9906140885871016,0.3218740556106169,0.9994290447843712,cytotoxic_vs_rest,0.9906140885871018
4836,SNRPF,166.63289346142716,0.3491533537574409,0.3524749207160373,0.9905764445542713,0.32189244444415377,0.9994290447843712,cytotoxic_vs_rest,0.9905764445542713
4837,LEMD3,14.030063178377471,-0.38232591860813714,0.3861448826728424,-0.9901100228539326,0.32212034490267183,0.9994290447843712,cytotoxic_vs_rest,-0.9901100228539327
4839,MYLPF,5.587225575992406,0.5574200389347749,0.5631140474784787,0.9898883564187388,0.3222286912653519,0.9994290447843712,cytotoxic_vs_rest,0.9898883564187387
