variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
PCDHA9,4.973496636077803,-1.1242571258591458,0.7813292663988908,-1.4389031285629337,0.15017797100591218,0.6494168451372553,Th2_vs_Th1,-1.4389031285629337
ABHD11,104.58934861760578,0.4569283983041173,0.3176349149442539,1.438533287136617,0.15028279974360303,0.6496448212217404,Th2_vs_Th1,1.438533287136617
RHBDD1,322.4928701876229,0.1955349609388523,0.1360558055378532,1.43716734589801,0.1506704490130379,0.6510947964802577,Th2_vs_Th1,1.4371673458980103
TEAD1,4.920728946992741,1.3015903635264667,0.9063822793294085,1.4360280349804002,0.15099436401546779,0.6522684463551064,Th2_vs_Th1,1.4360280349804002
PALB2,107.84960246396689,-0.2487909855828508,0.17329982925910736,-1.4356101021361865,0.1511133185331981,0.6523413552748492,Th2_vs_Th1,-1.4356101021361865
HSCB,35.9233615376548,0.4127999410029196,0.2875450236371461,1.435601060944922,0.1511158926793747,0.6523413552748492,Th2_vs_Th1,1.435601060944922
MAP1S,301.8672570809482,0.2098947137794108,0.1462510901355089,1.4351668324997298,0.15123956257520796,0.652649230399833,Th2_vs_Th1,1.4351668324997298
YEATS4,274.46688763362005,0.24447989490643143,0.17042735110825663,1.4345109122252102,0.15142651732733253,0.6530222158011509,Th2_vs_Th1,1.4345109122252104
SDF4,1980.4119467261614,0.13205270073040148,0.0920551162588245,1.4344960508128495,0.15143075526438818,0.6530222158011509,Th2_vs_Th1,1.4344960508128497
ADAM10,978.1797424092895,-0.2539551883808711,0.17717068332930297,-1.4333928368320994,0.15174560432969506,0.6540281687963669,Th2_vs_Th1,-1.4333928368320994
YWHAQ,1706.408709233336,-0.18089357398136835,0.12620677616762227,-1.433311106379213,0.15176894941268063,0.6540281687963669,Th2_vs_Th1,-1.4333111063792128
ADSSL1,19.295877871028534,-0.5283496425690942,0.3687365254313657,-1.4328649486269511,0.1518964359287788,0.6543513706717641,Th2_vs_Th1,-1.432864948626951
WDR25,40.51945368933,-0.3815358900564689,0.26631791015971634,-1.432633238326532,0.15196267772016428,0.6544088499169501,Th2_vs_Th1,-1.432633238326532
CCDC125,61.710195497982205,-0.30128461439219195,0.21032802655231392,-1.432451106639632,0.1520147613186402,0.6544088499169501,Th2_vs_Th1,-1.432451106639632
TNIK,2019.9579647058695,0.14386902961805373,0.10046697889289019,1.4320031437536835,0.15214292161198187,0.654734485238722,Th2_vs_Th1,1.4320031437536835
GRAMD3,157.8860831230667,-0.32444823163668546,0.22661053827263467,-1.4317437931608568,0.15221715831086952,0.6548279201730884,Th2_vs_Th1,-1.4317437931608568
C1orf54,49.54688896671271,0.3524109882647571,0.246394321340253,1.430272363209632,0.1526388635754466,0.6564155612953062,Th2_vs_Th1,1.430272363209632
BAG4,339.55798535702496,-0.15043809650309828,0.10520923246488009,-1.429894439666367,0.15274731813667122,0.6566554535206484,Th2_vs_Th1,-1.429894439666367
PTGDS,117.29050179861063,-0.7873821311110777,0.5508033374610646,-1.4295159044252095,0.15285600700591928,0.6567352037983213,Th2_vs_Th1,-1.4295159044252097
CPD,531.9784653080543,-0.14283702863774816,0.09992356330347003,-1.4294629206121183,0.15287122494768016,0.6567352037983213,Th2_vs_Th1,-1.4294629206121183
AP1B1,806.4897196556742,-0.14190588991917374,0.09935276893217743,-1.428303322034688,0.15320457208079083,0.6571116168128064,Th2_vs_Th1,-1.428303322034688
TSPO,601.5157504076816,0.23587335921332178,0.16514473031620375,1.4282826873233765,0.15321050889622037,0.6571116168128064,Th2_vs_Th1,1.4282826873233765
KMT2E,5218.569468451124,-0.14943288928067017,0.10463280721928869,-1.4281647721396766,0.1532444376456478,0.6571116168128064,Th2_vs_Th1,-1.4281647721396769
CERS4,132.92381976554896,-0.2355462765463893,0.16492999233849348,-1.4281591432015999,0.1532460574512839,0.6571116168128064,Th2_vs_Th1,-1.4281591432015999
MTERF1,147.36059153718023,-0.2108726793061351,0.14766422138609042,-1.4280553361316728,0.15327593172153733,0.6571116168128064,Th2_vs_Th1,-1.4280553361316728
KIAA1683,303.02005897886687,0.3949024956410575,0.27663871537220847,1.4275026368226476,0.15343506567976986,0.6571116168128064,Th2_vs_Th1,1.4275026368226478
WRAP53,199.87570821203033,0.1873201791068246,0.1312443159607804,1.4272631750604825,0.15350405084031604,0.6571116168128064,Th2_vs_Th1,1.4272631750604825
LRRC37A,33.450482118924725,-0.4287253685628191,0.30041867342562706,-1.427092942240011,0.15355310657407287,0.6571116168128064,Th2_vs_Th1,-1.427092942240011
ENO2,1020.046074262439,0.14460055225120969,0.10134368083663454,1.4268334350743088,0.15362791129485823,0.6571116168128064,Th2_vs_Th1,1.426833435074309
ERP27,197.04265433523418,0.22450296591444,0.15734991723337877,1.4267752399352136,0.15364469024560817,0.6571116168128064,Th2_vs_Th1,1.4267752399352136
DCTN5,881.7158758157907,-0.11031617225731993,0.07731988415936056,-1.4267503560914836,0.15365186523550245,0.6571116168128064,Th2_vs_Th1,-1.4267503560914836
CYP51A1,66.78047758933371,0.28664735292251003,0.2009157629631335,1.426704150510618,0.15366518879566066,0.6571116168128064,Th2_vs_Th1,1.426704150510618
FAM189B,113.95120963333132,-0.2524405756802845,0.17700452620296553,-1.426181471714564,0.15381596644507478,0.6571116168128064,Th2_vs_Th1,-1.426181471714564
MREG,65.51886454593559,-0.4218476035315975,0.2958010534008447,-1.4261193416371816,0.15383389664370872,0.6571116168128064,Th2_vs_Th1,-1.4261193416371818
PPOX,314.973834887614,-0.17785555472548353,0.12471297959437566,-1.4261190399263342,0.15383398371870516,0.6571116168128064,Th2_vs_Th1,-1.4261190399263342
ADPRHL2,464.440091985654,0.129633644767146,0.09090190504218326,1.4260828164931107,0.15384443822337807,0.6571116168128064,Th2_vs_Th1,1.4260828164931107
CDKL5,12.31146628259433,-0.6913353662001309,0.48479155593056933,-1.4260466333269681,0.15385488164567113,0.6571116168128064,Th2_vs_Th1,-1.4260466333269681
EIF2B4,373.41119404379594,-0.2044596324162499,0.14339720692793462,-1.425827160768917,0.15391823880018496,0.6571570832609267,Th2_vs_Th1,-1.425827160768917
CHCHD5,95.84180794954285,0.2876894830813029,0.2018792360459933,1.4250573199898566,0.15414063258044583,0.6578812962616974,Th2_vs_Th1,1.4250573199898566
ITFG2,504.8839798759079,-0.12445156046130082,0.08738113069243578,-1.424238385050722,0.15437747678626879,0.6586666677256718,Th2_vs_Th1,-1.424238385050722
CCDC71L,133.33861497485282,0.2918366934386025,0.2049802832580248,1.4237305598375272,0.1545244837693166,0.6590683336134349,Th2_vs_Th1,1.423730559837527
MIER2,193.00205350541572,0.18354116793457398,0.12894990271422752,1.4233525118768717,0.1546339914257879,0.6593098396392947,Th2_vs_Th1,1.4233525118768717
CCDC65,93.85106677803246,-0.33193485081490354,0.23327357061151172,-1.4229423845348514,0.15475285804608246,0.6595910705164137,Th2_vs_Th1,-1.4229423845348514
BAG1,448.97333382667387,0.1694263958737015,0.11909319357939732,1.4226371027723588,0.15484138246957593,0.6596140409447364,Th2_vs_Th1,1.422637102772359
CYSLTR2,58.67731805691335,0.6234356359990766,0.438249435605495,1.422558902187117,0.15486406495911154,0.6596140409447364,Th2_vs_Th1,1.422558902187117
ACTR1B,1307.5134769904037,0.21223017366226346,0.14924229049839394,1.4220511689650552,0.15501139702745165,0.6598520323358282,Th2_vs_Th1,1.4220511689650552
NEMP2,171.37768496033064,-0.22882586990432213,0.1609271926982645,-1.421921715451573,0.1550489783721113,0.6598520323358282,Th2_vs_Th1,-1.421921715451573
RBM43,299.64182771720255,0.21249748588159517,0.1494546391989377,1.4218192691813447,0.15507872421143631,0.6598520323358282,Th2_vs_Th1,1.421819269181345
SLC16A1,744.0952064491893,0.2905303275918775,0.20442723365638596,1.42119189501052,0.15526098029131685,0.6604021294069762,Th2_vs_Th1,1.42119189501052
SYNE1,2506.121451920866,-0.18827879421186028,0.13251452408900916,-1.4208162879217272,0.1553701742741762,0.6606402731387626,Th2_vs_Th1,-1.4208162879217272
RIPK1,1172.428545352648,-0.12865150100147543,0.09057640047293732,-1.420364469439413,0.1555016011547083,0.6606402731387626,Th2_vs_Th1,-1.4203644694394133
SH3BGRL3,2921.2393105992405,0.17852483242704756,0.12569205633034988,1.4203350445460137,0.15551016331870582,0.6606402731387626,Th2_vs_Th1,1.4203350445460137
PLEKHG3,453.77177027997436,0.330878119836386,0.2329683740212524,1.420270546276817,0.15552893251482058,0.6606402731387626,Th2_vs_Th1,1.420270546276817
POLR1E,369.2434803229715,-0.2535737527006779,0.17868312505368222,-1.4191253517896336,0.1558624740260195,0.6618315611997224,Th2_vs_Th1,-1.4191253517896336
HHLA3,14.231278299356616,-0.6389307027752433,0.4503666968766182,-1.4186899413441394,0.1559894310124668,0.6621451264666065,Th2_vs_Th1,-1.4186899413441396
HIST2H2BE,158.7299447785849,0.32868273144053056,0.23177259007736983,1.4181259799996644,0.15615398748350814,0.6622143885832839,Th2_vs_Th1,1.4181259799996644
FAM111A,806.8602246781797,-0.25307800990523616,0.17847699308309123,-1.4179867417836534,0.15619463561939786,0.6622143885832839,Th2_vs_Th1,-1.4179867417836534
ZNF18,425.6259383993166,0.16651748830799792,0.11745238112957118,1.417744678367134,0.15626532086122294,0.6622143885832839,Th2_vs_Th1,1.417744678367134
KBTBD11,226.49173000496845,0.3658332846905527,0.2581019371163161,1.417398446435086,0.15636646665305054,0.6622143885832839,Th2_vs_Th1,1.417398446435086
SLC25A11,189.4708378115441,-0.2295281806668697,0.16196415953011142,-1.4171541489967547,0.15643786388427952,0.6622143885832839,Th2_vs_Th1,-1.417154148996755
CR2,21.544399620370278,0.5886701298446251,0.41539601067830945,1.4171299548191916,0.15644493610727778,0.6622143885832839,Th2_vs_Th1,1.4171299548191916
UQCRB,1781.2693960594763,0.10406056646350517,0.07343880577676887,1.416969752746483,0.1564917710459485,0.6622143885832839,Th2_vs_Th1,1.416969752746483
PLXNC1,321.51438439093744,-0.2379924829280726,0.16798254856606581,-1.4167690927398484,0.15655044882681737,0.6622143885832839,Th2_vs_Th1,-1.4167690927398484
SMG1,2792.4886444507288,-0.18799506633045818,0.13269610497325104,-1.4167338699832548,0.1565607505237797,0.6622143885832839,Th2_vs_Th1,-1.4167338699832548
PARP3,135.58601468862972,-0.21501889562241605,0.15180372036727535,-1.416427048706035,0.1566505091351857,0.6622143885832839,Th2_vs_Th1,-1.416427048706035
EPB41L3,12.533680341702583,-3.172679090829948,2.239941497253701,-1.416411586963248,0.15665503340216722,0.6622143885832839,Th2_vs_Th1,-1.4164115869632479
ADCK2,240.40611299734638,0.1924999072458837,0.1359073910575673,1.4164049927523448,0.15665696296709952,0.6622143885832839,Th2_vs_Th1,1.4164049927523448
ALDH16A1,685.2878767618269,0.17971824042770124,0.1269045474204442,1.416168640768099,0.15672613499975865,0.6622143885832839,Th2_vs_Th1,1.416168640768099
HECTD2,25.74316585587286,-0.4842742486006201,0.3420203362728141,-1.4159223801661214,0.15679823157469985,0.6622143885832839,Th2_vs_Th1,-1.4159223801661214
SEMA4D,3851.6928687536893,0.16108287828199114,0.1137665046223616,1.4159077737045036,0.15680250863061312,0.6622143885832839,Th2_vs_Th1,1.4159077737045036
ZNF74,57.85093958158541,-0.3205767088326954,0.2264893454871413,-1.4154162887582533,0.15694647654745833,0.6625375850212862,Th2_vs_Th1,-1.4154162887582533
SMIM1,2.646193961457784,-1.4906364043155897,1.0532420973658494,-1.4152837301544063,0.15698532334586343,0.6625375850212862,Th2_vs_Th1,-1.4152837301544063
ERO1L,1330.314482640588,0.12044492053015451,0.0851230225526569,1.4149511720597983,0.1570828128300043,0.6627246793745055,Th2_vs_Th1,1.4149511720597983
ERCC3,1089.0290904549904,-0.11098973205991149,0.07848220458957199,-1.4142025270612595,0.15730244621906853,0.6631461502858708,Th2_vs_Th1,-1.4142025270612595
PIDD1,751.2106779479597,0.20667497331813336,0.14615194547522029,1.4141103127031218,0.1573295156560387,0.6631461502858708,Th2_vs_Th1,1.4141103127031218
HSPA1L,57.66002722313056,0.4537850726229752,0.320907803753466,1.414066804594103,0.157342288645673,0.6631461502858708,Th2_vs_Th1,1.4140668045941032
NLRC5,9003.822634379158,0.11475936262705712,0.08117944277164414,1.4136505340381862,0.15746453592948817,0.6634370968005843,Th2_vs_Th1,1.4136505340381862
VPS52,661.1881764927526,-0.12530428882306135,0.08866260850714944,-1.4132709485189268,0.15757607254624773,0.6636827352817806,Th2_vs_Th1,-1.4132709485189268
CD99L2,229.09107364943193,0.2074679036952257,0.1469227586548215,1.4120882672959347,0.1579239729458689,0.6648552246960069,Th2_vs_Th1,1.412088267295935
POLR1D,1089.7652223793527,0.09401195704271356,0.06658249175376464,1.4119621324835445,0.15796111137800373,0.6648552246960069,Th2_vs_Th1,1.4119621324835447
GLTSCR2,12037.340693784558,0.10190799551719223,0.07218726118414298,1.4117171623568656,0.15803325791782996,0.6649343997507885,Th2_vs_Th1,1.4117171623568656
MARCH9,482.00935734807626,0.24171957866848173,0.17130549593366662,1.4110439209847712,0.15823166384429266,0.6652313557231487,Th2_vs_Th1,1.4110439209847712
MRPL14,111.70096040262075,0.3150859611645765,0.22332375703540122,1.4108931595424892,0.15827611945915443,0.6652313557231487,Th2_vs_Th1,1.4108931595424894
NDUFAF6,184.44561119067217,-0.19865393338108406,0.1408066376539417,-1.4108279033642774,0.1582953647356714,0.6652313557231487,Th2_vs_Th1,-1.4108279033642772
SPATC1L,34.960845916678316,0.5675723257918358,0.4023231178570095,1.4107375405495783,0.15832201735799378,0.6652313557231487,Th2_vs_Th1,1.4107375405495786
HEBP2,357.46552425812206,0.17576605467000148,0.12460616071918493,1.4105727490160906,0.1583706315702499,0.6652313557231487,Th2_vs_Th1,1.4105727490160904
INF2,1197.3350081082253,0.25810396255058893,0.18307250708179684,1.4098455670095127,0.15858528838311814,0.665775671613358,Th2_vs_Th1,1.409845567009513
C1orf122,157.11716867988943,0.21019142980420377,0.14910885823361106,1.4096508570597042,0.15864280216779592,0.665775671613358,Th2_vs_Th1,1.4096508570597044
AKTIP,238.79781471511862,0.22263279410367096,0.15795661888134194,1.409455302857009,0.15870058122043806,0.665775671613358,Th2_vs_Th1,1.4094553028570092
CDC25A,9.25689077031177,1.236791782724583,0.8775241875314909,1.4094104758567687,0.15871382818921154,0.665775671613358,Th2_vs_Th1,1.4094104758567687
UGDH,28.711136674025287,-0.5135396099635768,0.3644971675404469,-1.4088987671120687,0.15886510417509603,0.6661860927517398,Th2_vs_Th1,-1.4088987671120687
BEST4,22.648306337718203,0.4828611522594072,0.34285495596536086,1.4083540105168886,0.1590262699653764,0.6666376959173999,Th2_vs_Th1,1.4083540105168886
LBH,1119.92553979213,-0.17591409907405217,0.12493619058288334,-1.408031557976388,0.15912172555956028,0.6668136311095926,Th2_vs_Th1,-1.408031557976388
RAB8A,758.1472029023607,0.1750926092329954,0.12438751706330892,1.407638108443626,0.15923825710379613,0.6670777390164739,Th2_vs_Th1,1.407638108443626
MT-ND5,42946.41620544435,-0.18313196428545134,0.13021273604205974,-1.4064059311855506,0.15960362005240447,0.6682049222779208,Th2_vs_Th1,-1.4064059311855506
FGD2,7.795943283397793,-1.1704645381647403,0.8323706985247057,-1.4061818132705441,0.15967014318471684,0.6682049222779208,Th2_vs_Th1,-1.4061818132705444
CUL2,732.175562084219,0.17633335560926167,0.12540179607159777,1.4061469702442275,0.15968048724542716,0.6682049222779208,Th2_vs_Th1,1.4061469702442275
NTN4,23.83808414597669,-1.18308094147797,0.8414467451681028,-1.4060081024398232,0.15972171880871133,0.6682049222779208,Th2_vs_Th1,-1.4060081024398234
ZFR2,8.60720033501954,-0.9605400881947301,0.683585557683319,-1.4051497685966539,0.15997674741585222,0.6686402832671904,Th2_vs_Th1,-1.4051497685966536
CFD,12.301615005713435,0.9195535270606051,0.654452938907842,1.405072041688996,0.15999985687034168,0.6686402832671904,Th2_vs_Th1,1.4050720416889957
TMED10,1259.5660850794252,0.12022320451611275,0.08557047888434038,1.404961221247926,0.16003280992702573,0.6686402832671904,Th2_vs_Th1,1.4049612212479263
PZP,8.964629907065174,-0.7350686438180617,0.5232043678829802,-1.4049359847516927,0.16004031485275494,0.6686402832671904,Th2_vs_Th1,-1.4049359847516927
VCL,558.9439132699657,0.23799072178160122,0.16952510422919298,1.4038671314417521,0.16035841889473235,0.6696268143422346,Th2_vs_Th1,1.4038671314417523
SHOX,6.122789326287665,-0.9094862445098933,0.6479499245244551,-1.4036366238909368,0.16042708341372314,0.6696268143422346,Th2_vs_Th1,-1.4036366238909366
RNH1,1251.9590005140892,0.19909440301361486,0.14184540096235526,1.403601397457032,0.16043757876315512,0.6696268143422346,Th2_vs_Th1,1.4036013974570318
TAF1A,44.492185090198724,-0.36616217722354805,0.2609698677207726,-1.4030822041697437,0.16059232719679561,0.6698192198678942,Th2_vs_Th1,-1.4030822041697437
MRPL4,424.8669952548031,0.16015653612192488,0.11415622307991752,1.4029593113798435,0.16062897257716058,0.6698192198678942,Th2_vs_Th1,1.4029593113798435
TIGD7,43.96320567409689,-0.35643855249938555,0.25407157898718197,-1.4029060390000097,0.16064485982233123,0.6698192198678942,Th2_vs_Th1,-1.4029060390000097
ZSWIM4,107.78223869656341,-0.2587466123484182,0.18447200140554315,-1.4026335182410137,0.16072615135935198,0.6699341120016854,Th2_vs_Th1,-1.4026335182410137
CDKN2C,107.90357373101386,-0.40164213883907396,0.2864446355138761,-1.402163242186525,0.16086650537584746,0.6702950275804447,Th2_vs_Th1,-1.402163242186525
ACBD7,5.867749023589951,-0.8927240705024645,0.6368874466598934,-1.4016983301905013,0.1610053494900483,0.6706494126603516,Th2_vs_Th1,-1.4016983301905013
MARK4,312.3213713216686,-0.19485466696309345,0.1390516461597523,-1.4013114719924329,0.16112095213915234,0.670906783673618,Th2_vs_Th1,-1.401311471992433
SMG7,1475.4353614386891,-0.09615887109391563,0.0686298936093477,-1.4011222520796445,0.16117751848431594,0.67091823804473,Th2_vs_Th1,-1.4011222520796442
NDRG1,2794.8589504363567,0.17976520182206984,0.12835008796229802,1.4005849522664502,0.1613382233421714,0.6711250207812498,Th2_vs_Th1,1.4005849522664502
DHCR7,381.3361307001383,0.3015223002877221,0.21529198612147937,1.4005272825974437,0.16135547936611483,0.6711250207812498,Th2_vs_Th1,1.4005272825974437
CD244,28.874457465121587,0.41554461188485553,0.29675864634661836,1.4002780272811108,0.16143007802948772,0.6711250207812498,Th2_vs_Th1,1.4002780272811106
SRPRB,321.41012097411294,0.21853435993949305,0.15606961203704803,1.4002364527414668,0.1614425232472101,0.6711250207812498,Th2_vs_Th1,1.4002364527414668
NPDC1,978.9902760799439,0.2897589233497403,0.20697934472808757,1.3999412537052995,0.1615309110586136,0.6712058078392235,Th2_vs_Th1,1.3999412537052995
DPY19L4,84.0986260107224,-0.28335521085388077,0.20242376700346468,-1.399811964022144,0.1615696341802767,0.6712058078392235,Th2_vs_Th1,-1.399811964022144
BAG5,848.365461114213,0.11142285636758031,0.07967974732383727,1.3983836559462415,0.1619978885097545,0.6727607182048998,Th2_vs_Th1,1.3983836559462415
SUN2,6791.782854165786,-0.17070220925241567,0.12210252956892981,-1.3980235287103546,0.16210600177304335,0.6729855225123315,Th2_vs_Th1,-1.3980235287103546
