variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
NDUFV2,51.12140022764779,-0.1418984809849202,0.02695335186182624,-5.264594982930104,1.404987473758645e-07,9.404774478801821e-07,CytotoxicCD4,-5.264594982930104
LARS1,22.196445450951906,-0.20406997106245553,0.038786055595641404,-5.261426250453474,1.4294222347928952e-07,9.561729120306618e-07,CytotoxicCD4,-5.261426250453474
WASHC3,16.270888271102923,-0.23692566842422827,0.0450450305199981,-5.25975153505653,1.4425018235471065e-07,9.642562224207918e-07,CytotoxicCD4,-5.25975153505653
LYZ,14.61031578035478,0.4143177071255338,0.07878605264194243,5.258769709005172,1.4502236668124636e-07,9.687494094307257e-07,CytotoxicCD4,5.258769709005173
ATP6V1H,21.745681587503647,0.19723451066670247,0.03753815964927368,5.254240285339048,1.4863672481144863e-07,9.922090396441705e-07,CytotoxicCD4,5.254240285339048
SDCBP,36.09051687124712,-0.17849539666359995,0.034004265322344504,-5.249206091399041,1.5275610400823816e-07,1.0190052502918699e-06,CytotoxicCD4,-5.249206091399041
LAMTOR1,62.35993078744695,0.11177450272433628,0.021294891366418205,5.248888139462565,1.5301995162713635e-07,1.0200628021062922e-06,CytotoxicCD4,5.248888139462565
CENPM,5.292190837056856,-0.46608681239425614,0.08881272990217724,-5.247973042914313,1.5378179262768697e-07,1.0244363434606437e-06,CytotoxicCD4,-5.247973042914314
ZRSR2,25.731190041419495,-0.18566937798977717,0.03538150111597807,-5.2476399285933635,1.5406002833132733e-07,1.02558449100841e-06,CytotoxicCD4,-5.2476399285933635
ARMC1,10.436672950032458,-0.280753500605842,0.0535234414206346,-5.245430659053335,1.5591769318000202e-07,1.0372381704268542e-06,CytotoxicCD4,-5.245430659053336
GCHFR,24.05614543552639,-0.20599583759563858,0.039308145298988746,-5.240538214885913,1.6010892519877511e-07,1.0643891897565791e-06,CytotoxicCD4,-5.240538214885913
MLLT6,33.811471552945214,0.15894865628920224,0.030352461791960474,5.236763244400272,1.6341710039525292e-07,1.0856365119536486e-06,CytotoxicCD4,5.236763244400272
EIF5A2,4.6101622402024995,0.4035403540174168,0.07707537060740817,5.235658950936399,1.6439727255378383e-07,1.091399576392015e-06,CytotoxicCD4,5.235658950936399
CMTM3,33.15226087658111,0.1597670101918548,0.030516464406661805,5.235436453673097,1.6459544828926867e-07,1.0919667891300386e-06,CytotoxicCD4,5.235436453673098
MAST4,8.489601826406151,-0.3416684087659694,0.0652806916796045,-5.233835610119861,1.6602812646424625e-07,1.1007176132325046e-06,CytotoxicCD4,-5.233835610119861
ZFAND1,34.869992417154805,-0.1750446310621343,0.03347148540144684,-5.2296642638562965,1.6981815463353577e-07,1.1250743131193075e-06,CytotoxicCD4,-5.229664263856297
HSH2D,8.298941911721245,0.315657317421813,0.060368073335572904,5.228878444855165,1.7054144222762134e-07,1.1290939230463022e-06,CytotoxicCD4,5.228878444855165
CD7,184.1988071844544,-0.1967728932649373,0.03764541311204805,-5.227008471902306,1.722746096367702e-07,1.1393376772664516e-06,CytotoxicCD4,-5.227008471902306
SRD5A3,3.1639403071479006,0.5011351857631254,0.09587515802289402,5.226955512745642,1.723239414820722e-07,1.1393376772664516e-06,CytotoxicCD4,5.226955512745642
UBASH3B,4.164541986120392,-0.4561957405851842,0.08728395776634142,-5.226570291489499,1.7268318914196644e-07,1.1409340859679992e-06,CytotoxicCD4,-5.226570291489499
YWHAH,19.16204399042642,0.2933529189472834,0.0561414116745152,5.225250135283788,1.739198345579399e-07,1.1483214161746462e-06,CytotoxicCD4,5.225250135283788
FUT8,6.215279876618793,-0.37151256587300696,0.07114251519615543,-5.222089278804184,1.76915632356257e-07,1.1673057322906713e-06,CytotoxicCD4,-5.222089278804184
GNB5,14.52738739350461,-0.23879154428987168,0.04573029888153557,-5.22173591973369,1.772536230904876e-07,1.1687396822698862e-06,CytotoxicCD4,-5.22173591973369
HPCAL1,29.8358855382448,-0.16789445790518143,0.032154805565362814,-5.221442174915139,1.7753506741217755e-07,1.1697990904451373e-06,CytotoxicCD4,-5.221442174915139
TRIM47,2.1231101585937133,-0.6326458795036454,0.12118094969234042,-5.220671079982743,1.7827593002274893e-07,1.1738821605712754e-06,CytotoxicCD4,-5.220671079982743
MPST,4.35564905194895,0.4878795129406915,0.09345634423150768,5.220400144607933,1.7853695172887634e-07,1.1748022516616142e-06,CytotoxicCD4,5.220400144607933
HYKK,1.7117572878069744,-0.7261116838155848,0.13917570072585256,-5.217230306933214,1.816183836204004e-07,1.1942672530530878e-06,CytotoxicCD4,-5.217230306933213
EVA1C,4.3488518510934275,0.4258501642199315,0.08163221065652662,5.216692783339245,1.8214598882951215e-07,1.1969240487127915e-06,CytotoxicCD4,5.216692783339246
MYLIP,61.319382040726346,0.1511166564975624,0.028973338849572886,5.215714256549694,1.8311026605816775e-07,1.2024447708741781e-06,CytotoxicCD4,5.215714256549694
RAP2C,13.963766648309818,0.23097811803540805,0.04433592874598939,5.209727743806477,1.8911793756686e-07,1.2410544331115215e-06,CytotoxicCD4,5.209727743806477
EMP3,227.9622568364651,0.13155766064293922,0.02527138268054757,5.205795911760878,1.9316685639631992e-07,1.2667665342279993e-06,CytotoxicCD4,5.2057959117608785
CISH,13.37796012628106,-0.5108725681849077,0.09815878908726577,-5.204552469883551,1.9446467511946158e-07,1.2744146435772022e-06,CytotoxicCD4,-5.204552469883551
TFAP4,9.214009397761702,-0.301996818133717,0.058066118823014316,-5.200912756959081,1.9831218087545244e-07,1.2987503610274729e-06,CytotoxicCD4,-5.200912756959081
SURF4,18.38159511600047,0.21442016268037797,0.041234756533783785,5.199986145297178,1.9930338198409995e-07,1.3043598364175624e-06,CytotoxicCD4,5.199986145297178
C1QBP,76.77698541082734,-0.12335114634017547,0.023725750026024253,-5.199040966244452,2.0031937723055165e-07,1.3101238945679428e-06,CytotoxicCD4,-5.1990409662444526
EIF2S3,126.51082307016753,-0.13754817124362503,0.026464446224787164,-5.197470223835422,2.0201888666985267e-07,1.3203474603806971e-06,CytotoxicCD4,-5.197470223835422
CD72,1.1117434682615452,0.8115658452062471,0.15642103834647586,5.188342014509658,2.121746556596779e-07,1.3857880746592314e-06,CytotoxicCD4,5.188342014509658
CHMP3,48.38901239015908,-0.1351192002598266,0.0260635742733916,-5.184216057341386,2.169253485977024e-07,1.4158618103216614e-06,CytotoxicCD4,-5.184216057341387
RNF157,12.464760855078266,-0.30812635845181663,0.05943754746928346,-5.184035539337357,2.1713552971284144e-07,1.416279286733052e-06,CytotoxicCD4,-5.184035539337357
ERCC1,15.727590621125328,0.22197319991551448,0.04285598955142897,5.179514047835425,2.2246466045783347e-07,1.450062383038072e-06,CytotoxicCD4,5.179514047835424
GNL3,19.854558289541426,-0.20391034768730912,0.03937626049503595,-5.178509719403534,2.236654236359586e-07,1.4569087379541996e-06,CytotoxicCD4,-5.178509719403535
COX17,44.835591624980445,0.16260101682281936,0.03140157121592558,5.1781172255595544,2.2413638450706106e-07,1.4589953093651838e-06,CytotoxicCD4,5.178117225559555
CASP2,8.868462212357123,-0.2995779167985173,0.05790162166515257,-5.173912373836238,2.292423656872779e-07,1.4912300564452477e-06,CytotoxicCD4,-5.173912373836238
BLVRA,10.446523523552175,-0.29140461441631554,0.05632693472629948,-5.173450602847317,2.2980989842542367e-07,1.4939185745964118e-06,CytotoxicCD4,-5.173450602847318
ACVR2A,3.0895256340517707,-0.5316392606060627,0.10278084127727392,-5.172552141034232,2.3091803229317305e-07,1.5001153995920016e-06,CytotoxicCD4,-5.172552141034231
PSMB9,113.72612353866862,0.14591955628094305,0.02821166528007097,5.1723127590069,2.312141482898738e-07,1.5010323326646901e-06,CytotoxicCD4,5.1723127590069
ATP6V0C,76.58478885308553,0.10786061853033106,0.020872191486157435,5.167670994292328,2.3702907929691823e-07,1.537751950482217e-06,CytotoxicCD4,5.167670994292328
CEP85L,20.846807145672674,-0.2088671827511695,0.040419448073713525,-5.167492202522297,2.372558617687623e-07,1.5381929565543719e-06,CytotoxicCD4,-5.167492202522297
MORC3,12.151560939034193,-0.26241570983786394,0.0507861822723802,-5.167069035243811,2.377934497637586e-07,1.5402846260570502e-06,CytotoxicCD4,-5.167069035243812
PPIA,314.52429883791655,0.07672040340547265,0.014848186876782587,5.166987999419427,2.378965311357988e-07,1.5402846260570502e-06,CytotoxicCD4,5.166987999419427
DDX39A,28.55684290394988,0.16164770116964408,0.03128749864978601,5.166526828463793,2.384839846725636e-07,1.5430566970864736e-06,CytotoxicCD4,5.166526828463792
KDM2A,23.66135780654948,0.180443478370372,0.03494696273656192,5.163352241240407,2.425660676976598e-07,1.5684211827233196e-06,CytotoxicCD4,5.163352241240408
TTC1,30.919556066054085,-0.1612240922263973,0.03125480763640596,-5.158377363954774,2.490991809352102e-07,1.6095895040283162e-06,CytotoxicCD4,-5.158377363954774
INO80B,8.231093169636317,0.2976471889329304,0.05770487599574259,5.158094247614197,2.494760428653872e-07,1.6109499674627606e-06,CytotoxicCD4,5.158094247614197
PAQR8,3.690034045088599,-0.5075046499030188,0.09845369149109892,-5.15475491286075,2.539628685636796e-07,1.6388303430431713e-06,CytotoxicCD4,-5.15475491286075
SAE1,17.961811805122554,-0.22333153985442508,0.04332987470421218,-5.1542161471497305,2.546940340210595e-07,1.642454336569895e-06,CytotoxicCD4,-5.1542161471497305
CHST7,2.2309109953772377,-0.6497681659637093,0.1261065896753837,-5.152531423110441,2.56993537724721e-07,1.6561805764482022e-06,CytotoxicCD4,-5.1525314231104415
ARHGAP35,5.366767621382814,0.3770884734282741,0.07325103625887924,5.147892680938896,2.634291259391226e-07,1.6965256076105994e-06,CytotoxicCD4,5.147892680938896
GNG5,51.83831972476058,0.15279863293143703,0.0296962507359336,5.145384657819609,2.6697319645506603e-07,1.7182075620357272e-06,CytotoxicCD4,5.145384657819609
POLD4,66.33515830441318,-0.11575081050535926,0.022501355223870614,-5.144170622334994,2.687052404450493e-07,1.728206480046977e-06,CytotoxicCD4,-5.144170622334994
MED30,27.347823798476284,0.1867507302482387,0.036344001864642296,5.138419564905466,2.770587384445868e-07,1.7807504582443714e-06,CytotoxicCD4,5.138419564905466
CSTF3,15.274972577536902,-0.23491929340071058,0.04577875286147504,-5.131622831918738,2.872546695945609e-07,1.8450257464085775e-06,CytotoxicCD4,-5.131622831918738
PRRC2C,119.10852016146973,-0.09234937603415995,0.017996560426927287,-5.131501456021704,2.874400011697856e-07,1.8450257464085775e-06,CytotoxicCD4,-5.131501456021704
NDFIP2,2.196492600375829,-0.6231622697903395,0.12153207118373514,-5.127554099265104,2.935306475086846e-07,1.8828727495159728e-06,CytotoxicCD4,-5.127554099265104
TNFAIP8L1,7.236454587271088,-0.33218216432484415,0.06480150533967571,-5.126148884715191,2.95728780084808e-07,1.8957173818010922e-06,CytotoxicCD4,-5.126148884715191
CNST,11.715880839199173,-0.26302273965603445,0.051366304341790764,-5.120530725860368,3.04676967917354e-07,1.9517864492377583e-06,CytotoxicCD4,-5.120530725860369
KPNA2,11.364217371679313,0.2637899908387013,0.0515190292636605,5.120243812993745,3.0514088923620746e-07,1.953466393352218e-06,CytotoxicCD4,5.120243812993744
TUBA4A,47.73892846082114,0.16144876961647872,0.031542506922927975,5.118450794382579,3.0805558296972496e-07,1.970823234243564e-06,CytotoxicCD4,5.11845079438258
SULT1B1,3.280772447710097,-0.5123093151881178,0.10009937923655386,-5.1180069156816,3.0878128349858507e-07,1.974162054103825e-06,CytotoxicCD4,-5.1180069156816
ZNF581,17.620338386708152,-0.23823500654753937,0.046554281369343906,-5.117359768857212,3.0984226685185393e-07,1.9796386521946288e-06,CytotoxicCD4,-5.117359768857213
IKBKE,10.549979024069872,-0.2835163061917126,0.05543635095455388,-5.114267106508077,3.149614147228932e-07,2.0110192900500615e-06,CytotoxicCD4,-5.114267106508078
HAGHL,5.134526664975712,0.40099443723610967,0.07851326993918209,5.107346026305207,3.2671512922702523e-07,2.0846921882035354e-06,CytotoxicCD4,5.107346026305207
TNFAIP8L2,3.592196293395109,-0.5026128070566876,0.09843823964374729,-5.105869516517845,3.2927685476240675e-07,2.0996547829023515e-06,CytotoxicCD4,-5.105869516517844
BEX4,22.71555912464595,-0.20301515372256415,0.039764266935895895,-5.1054670277172605,3.2997852419116076e-07,2.102744727181305e-06,CytotoxicCD4,-5.1054670277172605
UBA52,2282.6594323286718,-0.08079988297501345,0.015828926499663002,-5.104571240300705,3.315453592701086e-07,2.111340137994919e-06,CytotoxicCD4,-5.104571240300704
WDFY1,5.087855610255086,0.3754767402239044,0.07357283084745134,5.103470070390957,3.334812745254822e-07,2.120886653017748e-06,CytotoxicCD4,5.103470070390957
TSPAN3,7.833700588754673,0.3100641873276701,0.06075556852281295,5.103469441015022,3.334823841158404e-07,2.120886653017748e-06,CytotoxicCD4,5.103469441015022
ATXN7L3B,16.061219920080216,-0.23111859659554715,0.045298981619505595,-5.102070473390691,3.3595759397111745e-07,2.1352265454096086e-06,CytotoxicCD4,-5.102070473390691
ITM2C,10.512028718265283,0.2979225082587548,0.058396946494030454,5.101679559379179,3.3665240689820335e-07,2.1382394840760638e-06,CytotoxicCD4,5.10167955937918
ITM2B,434.61672726400326,-0.07159767382773148,0.014045100101498321,-5.0976976532971445,3.4380936042192724e-07,2.182265704486754e-06,CytotoxicCD4,-5.0976976532971445
CDK17,8.162940133565382,0.2986349299901585,0.058624074186034145,5.094066458814995,3.5046382244548716e-07,2.223046878982966e-06,CytotoxicCD4,5.094066458814995
PTPRM,1.0093969502175832,0.8189434531614159,0.16083139594247609,5.091937729958671,3.544225148419601e-07,2.246686177198446e-06,CytotoxicCD4,5.091937729958671
ERP29,171.76842269658303,-0.08572782501550137,0.01684038222667106,-5.090610406676483,3.5691268130251016e-07,2.2609916488529192e-06,CytotoxicCD4,-5.090610406676482
POLG,10.09805888886188,0.2663428173780557,0.05232205254173933,5.090450478134124,3.572138577341194e-07,2.261420539877569e-06,CytotoxicCD4,5.090450478134124
LAMTOR2,31.778519057605717,0.17988856085660662,0.03535285873563196,5.088373820114804,3.611469484093622e-07,2.28482648092298e-06,CytotoxicCD4,5.088373820114804
NUP153,7.3247906151968385,0.3085926930365611,0.060706459522629846,5.083358434394046,3.708189808425533e-07,2.344276969908658e-06,CytotoxicCD4,5.083358434394045
MAF,18.3377909550772,0.3176458643323656,0.062488717222611144,5.0832514804356945,3.710279366993571e-07,2.344276969908658e-06,CytotoxicCD4,5.0832514804356945
RNF135,2.2801032621980974,0.5989101323016076,0.11783838476978635,5.082470652255305,3.725568869259539e-07,2.3524028727280244e-06,CytotoxicCD4,5.082470652255305
RBMX2,18.111612667837427,-0.20971388446167386,0.04126861812704201,-5.081679348120819,3.741125530163254e-07,2.3597639348507363e-06,CytotoxicCD4,-5.08167934812082
HIRA,2.313297273765029,0.5447643376690305,0.10720267830329731,5.08162992092218,3.742099322662328e-07,2.3597639348507363e-06,CytotoxicCD4,5.081629920922179
HERPUD2,25.319540727718014,0.18125459696122428,0.03567144756523783,5.081223480761084,3.7501161058701626e-07,2.363280715774782e-06,CytotoxicCD4,5.081223480761085
VTI1B,19.36962759192179,0.19771367848883706,0.038912878766902415,5.080931680053536,3.7558819149031835e-07,2.3653753073961143e-06,CytotoxicCD4,5.080931680053536
SPTBN1,14.451758714545793,-0.24611848744460502,0.048555774488578604,-5.06877894620953,4.003758888760944e-07,2.5198446131603962e-06,CytotoxicCD4,-5.068778946209529
LYPLA2,15.50268361766649,0.22091698215423172,0.043607842275197456,5.065992047028688,4.0627887814898713e-07,2.555335853085123e-06,CytotoxicCD4,5.065992047028688
NET1,2.3342005848455565,-0.6160961278029164,0.1216383770679572,-5.064981485725631,4.084400445718243e-07,2.5672616948232903e-06,CytotoxicCD4,-5.064981485725632
LRRC8B,4.5522778846135115,-0.40776807088699984,0.0805372974937575,-5.063096026019574,4.1250194220726057e-07,2.5911114216728443e-06,CytotoxicCD4,-5.063096026019575
NOL7,52.66246363745342,-0.1284860258139949,0.025388798405624954,-5.060736776953118,4.1763945702607047e-07,2.62168229472101e-06,CytotoxicCD4,-5.060736776953118
CLK1,76.71428425627347,0.12009781670905614,0.02374446073125515,5.057929850180585,4.2383227791986016e-07,2.6588338367433716e-06,CytotoxicCD4,5.057929850180585
DNAAF10,2.8848732027701343,-0.5333270088658147,0.10546794449777165,-5.056768778470723,4.2641972836988155e-07,2.6733342970813415e-06,CytotoxicCD4,-5.0567687784707225
GSN,1.3614307630191667,0.7095528504622394,0.14039324395042163,5.054038431598676,4.3256450682027437e-07,2.7101033719671263e-06,CytotoxicCD4,5.054038431598677
PRDX3,9.161732101444489,-0.3288838470705985,0.0651100196181578,-5.051201781221393,4.390389743593122e-07,2.7488891439200376e-06,CytotoxicCD4,-5.051201781221393
TAGAP,29.405832443644886,-0.25927396552506515,0.051356005322946666,-5.048561777627543,4.4514852732349034e-07,2.7853414959013745e-06,CytotoxicCD4,-5.048561777627542
DNAJB11,12.399852212817185,0.2445409508599119,0.048486534627394225,5.043481715885499,4.571364678746385e-07,2.858114536910753e-06,CytotoxicCD4,5.043481715885499
NDUFC2,57.25828728311262,0.1314753030654384,0.026068864244871346,5.043384392601767,4.573691443538785e-07,2.858114536910753e-06,CytotoxicCD4,5.043384392601767
ATP6V0D1,13.230034943069557,0.23563741926139578,0.04673185317987673,5.0423298719697245,4.5989758456535035e-07,2.8720618981947024e-06,CytotoxicCD4,5.0423298719697245
FAM53C,11.19426691654043,0.26225883360046576,0.052021558741615084,5.041349008842167,4.6226151426282246e-07,2.884964579349032e-06,CytotoxicCD4,5.041349008842166
EIF4EBP3,9.649913043857456,-0.30063673322671947,0.05965407737416478,-5.039667805790596,4.663405850604923e-07,2.9085479117166314e-06,CytotoxicCD4,-5.039667805790596
TNIP3,0.9515816705567376,0.8794046290887797,0.17466204795194742,5.034892464622419,4.781171578892634e-07,2.9800790162904795e-06,CytotoxicCD4,5.034892464622419
PRKCH,40.76812722942793,0.13982483037304622,0.027773313576704126,5.034502994641928,4.790901884935806e-07,2.9842235149510106e-06,CytotoxicCD4,5.034502994641927
SH2D3A,13.69808670339493,-0.25271018685381447,0.0502324214858213,-5.030818331645528,4.883907554452957e-07,3.0402010650662813e-06,CytotoxicCD4,-5.030818331645528
FXR1,33.234019140578184,-0.1534196336279226,0.030497786414998375,-5.030517019834364,4.891589602047215e-07,3.043027417175936e-06,CytotoxicCD4,-5.030517019834365
SH3GLB1,22.280094893279287,0.199964724547018,0.03975634181428203,5.029756648162806,4.911027383615577e-07,3.0531586160269887e-06,CytotoxicCD4,5.029756648162806
SFMBT1,9.265390016077006,-0.294153230772988,0.05848541063951756,-5.029514669667616,4.917228817315531e-07,3.053161802617854e-06,CytotoxicCD4,-5.029514669667615
