variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast
FBLN5,638.459211445123,2.897557244824782,0.4199045945180698,6.900513313388124,5.181496489214811e-12,4.70460690492967e-10,Th2
CYS1,684.1183971417968,1.954779001706712,0.28338843811183595,6.897878455208117,5.278487730350931e-12,4.748701897598278e-10,Th2
SPINT2,3234.22776725592,3.541656316936986,0.5136040488435862,6.895693920075712,5.360249699877423e-12,4.778418959727091e-10,Th2
ENPP3,338.9518901587001,4.5884994010593525,0.6662449813786248,6.887105388118075,5.693904148215753e-12,5.030128295261593e-10,Th2
FAM120A,21474.29318166915,0.39866905423884524,0.05793002898168788,6.881906694106221,5.905669268469217e-12,5.170624361304387e-10,Th2
SLC2A13,631.8447610492523,-1.16744396606764,0.1697725832821804,-6.876516475732845,6.133384468519655e-12,5.296293364174234e-10,Th2
GPC1,1882.0111863262719,2.067718981578169,0.3007169785207743,6.8759635446899985,6.157224592248243e-12,5.296293364174234e-10,Th2
GDE1,10368.525919232192,0.751462254387573,0.1097580354458842,6.846535211156168,7.566002978175711e-12,6.451497843825306e-10,Th2
FAM110B,267.35519406993797,3.2947655413397943,0.48256669845871564,6.82758580702532,8.63554772716499e-12,7.300015604532749e-10,Th2
PTPN20,69.23363902710673,3.893105178950584,0.5714542613599706,6.812627785267733,9.583186513827329e-12,8.031857004665878e-10,Th2
PIK3R3,1098.7907174893965,0.7747995379174966,0.11377350587595901,6.810017252718025,9.758704174198932e-12,8.109648570524977e-10,Th2
CUTC,5139.827379305348,-0.50335310236829,0.07392962045733359,-6.8085443866005795,9.859117152583e-12,8.124243932624277e-10,Th2
FHOD1,4582.759662218212,-0.5062678034373462,0.07440831061429264,-6.803914767822995,1.0181378946210733e-11,8.319883495545204e-10,Th2
CHDH,3718.52524995988,1.6575064817332819,0.24365610193381648,6.802647126742202,1.0271402804572586e-11,8.324080653027997e-10,Th2
SEPTIN11,11580.792591104515,-1.3279877593047462,0.19639520850112083,-6.761813434451317,1.3627511829074868e-11,1.0953391884910505e-09,Th2
MT1X,7714.565481552778,1.0937548922533553,0.16273462752818804,6.721095005203492,1.8036394017784754e-11,1.4379258515316853e-09,Th2
SLC39A10,3279.725097892511,-0.6658915449468189,0.09953714846360186,-6.689879660258884,2.2335419179789922e-11,1.766299358685645e-09,Th2
MAOB,38.84829847683802,7.041025879877662,1.0532833907347552,6.684835194226261,2.3118466592140133e-11,1.813597467220209e-09,Th2
PC,271.34226898267394,0.9376157991557909,0.1404592224838798,6.675359457179105,2.4662691459983427e-11,1.9193837496555355e-09,Th2
ANKRD34B,80.0168213032312,5.388034913077848,0.8104778351619603,6.647973182389548,2.971564295016466e-11,2.2944220060575957e-09,Th2
AMN1,1071.000109140442,-0.6879615807319036,0.10362294772754096,-6.639085220204143,3.156358781312894e-11,2.418066735121425e-09,Th2
LYN,1029.6717576823014,-1.618007805426428,0.24435974126229204,-6.621417247654076,3.55771172182579e-11,2.704412491800286e-09,Th2
VAMP7,9247.179980981418,0.618865044909884,0.09431996599702205,6.5613365989701835,5.332759066021411e-11,4.022541184723535e-09,Th2
LPAR1,23.435131139955605,6.2123699858103585,0.9472739992793378,6.5581552861543475,5.4477465083873095e-11,4.07790856956076e-09,Th2
PAK3,57.53640148943168,3.498942804887051,0.53410022581719,6.551097782318963,5.711564299478408e-11,4.242999963688278e-09,Th2
FAIM,2572.6565940349105,0.669067980161808,0.10226494276737194,6.5424960114022275,6.050044980398359e-11,4.460657223893708e-09,Th2
FASLG,2145.8553602127217,-1.3464575090487136,0.20683491240014207,-6.509817387327058,7.524221793992013e-11,5.506158127752663e-09,Th2
MT1G,963.0656068795465,2.4669413056446947,0.37961344617837567,6.498561445806925,8.109167391491121e-11,5.860231505885009e-09,Th2
KPNA6,14275.534043613487,0.4006329829645069,0.061652727044846374,6.498219984220411,8.127590095863361e-11,5.860231505885009e-09,Th2
KIF21B,15737.140590483117,-0.9833078873555663,0.15135495653705056,-6.496700933047144,8.210043912581022e-11,5.876473766917482e-09,Th2
TRPS1,1459.9226218371787,-1.296456910659999,0.19977368745259672,-6.489627974493031,8.604858799122104e-11,6.114438071318214e-09,Th2
SLC16A10,645.9045486305428,-1.2136793356425046,0.18713562692336957,-6.485559995155256,8.840281245544517e-11,6.236532222576225e-09,Th2
MEIOC,31.390714640435977,2.7482680522615754,0.4258667811222953,6.453351550498983,1.0940316709845527e-10,7.662910404053231e-09,Th2
ADCY1,5318.448435527249,2.875388261154377,0.446329276098422,6.442302611850881,1.17674355514376e-10,8.183792412581355e-09,Th2
AKAP12,558.6692116620242,2.672056933674177,0.4159559599491816,6.4238938516486925,1.3283184652547156e-10,9.172880894568832e-09,Th2
CRH,58.758962703762286,7.02650258725243,1.0992158215610837,6.392286618722005,1.6342319607045922e-10,1.120648853613233e-08,Th2
CLIC5,1045.9985724101437,-1.924001183107886,0.30168252848228544,-6.377569137951792,1.799208355874499e-10,1.2235628889790266e-08,Th2
CDC42EP3,4496.2583695457615,-1.3134158775655869,0.20597060712878462,-6.376715085101265,1.8092659484189156e-10,1.2235628889790266e-08,Th2
PIK3R4,4479.831955650507,-0.3639834525903541,0.057147379811817035,-6.369206318626159,1.900088696777335e-10,1.2761828603149687e-08,Th2
KLF10,3733.7702073590863,-1.0643917405775765,0.1677025540055378,-6.346902388513587,2.1969342350284184e-10,1.4655195312033108e-08,Th2
FRMD6,1215.185028012395,-0.7703170077121516,0.12158017944808017,-6.335876548373654,2.3599569626665853e-10,1.5636309443181443e-08,Th2
PPP1R14A,178.3329832235879,4.4198985177593295,0.6986669217344189,6.326188317012446,2.512911153955886e-10,1.653799112462511e-08,Th2
SIGLEC10,46.2497557952404,3.3079883608401977,0.5249296466205959,6.301774689496851,2.9425671389030177e-10,1.9236542242721994e-08,Th2
HOMER2,6020.601116165989,2.5130738659643557,0.3998072822603044,6.285713085956641,3.2635218595920865e-10,2.1193440632556292e-08,Th2
GPX4,33830.55189904325,0.41471419801827564,0.06601567475321843,6.282056489895338,3.34123385928766e-10,2.1555354752746574e-08,Th2
CYB5B,55118.36897264025,0.5864709553140589,0.09357630073378224,6.267302198475724,3.6735680769389564e-10,2.3544450040825757e-08,Th2
FNBP1L,967.8681661886576,1.8932892960150565,0.30248920599293966,6.259030929054862,3.873770473163181e-10,2.4666359259635165e-08,Th2
DENND5A,4773.465590343254,2.4849093507720292,0.39765190731451333,6.248956197779907,4.1320476778323695e-10,2.6141199696015625e-08,Th2
UBXN10,640.7064038058428,-1.886274538174554,0.30299678601646757,-6.22539454287161,4.803456637265204e-10,3.019403575962987e-08,Th2
SIGLEC12,327.0848242214388,1.866384568778667,0.3000059618173307,6.2211582645650285,4.934980502069077e-10,3.0823196689993225e-08,Th2
SERPINE2,897.789981154689,-1.329509152444185,0.21381692973109495,-6.217978876210743,5.03599334685669e-10,3.12550321261245e-08,Th2
FAM43A,603.4087361206876,-1.260187067888127,0.20289038557912603,-6.211171930552923,5.259089307623065e-10,3.243435833368036e-08,Th2
MYO3B,2576.845937068874,4.500649741205162,0.7247618039561786,6.209832963930982,5.304095054907442e-10,3.250747256776399e-08,Th2
KIF21A,3609.2223437446155,-0.5213040460008429,0.08421031476245781,-6.190501098010951,5.997324994765793e-10,3.652780676936234e-08,Th2
SEPTIN10,159.18872842356075,4.3933060558732135,0.7148396489925439,6.145862309211443,7.953025286941025e-10,4.814034936033561e-08,Th2
CXXC4,21.696286541428897,3.15345092564582,0.51813450110596,6.086162799263062,1.1564885022962118e-09,6.957378069642118e-08,Th2
CBR1,8034.692058905058,0.5978864369321769,0.09840948282418675,6.075496179573768,1.2360492300757954e-09,7.390669969587347e-08,Th2
ZMYM1,1242.1716573577012,-0.9250622597861136,0.1524428224523448,-6.068257231824067,1.2930568698687328e-09,7.644472975082676e-08,Th2
RASAL2,22.147181001230315,5.259040143056628,0.8666658150838437,6.0681292045052615,1.2940878175236837e-09,7.644472975082676e-08,Th2
WFDC1,87.40472280702116,4.345254365302462,0.7170490554138463,6.059912264711916,1.361958165349989e-09,7.997222616420354e-08,Th2
KIT,125.14317924671604,3.087102768402858,0.5097870402503858,6.055671338538939,1.3983324537212627e-09,8.161933357851608e-08,Th2
PLPP1,11018.423471638696,0.9328265167365202,0.15428911379915067,6.045964577584185,1.4851872709664592e-09,8.617601407749763e-08,Th2
TRIM43,222.57900234657586,3.5877472788142324,0.5978264016291461,6.001319562062173,1.9572035960701767e-09,1.1289610860625972e-07,Th2
KCNG1,163.58948045690752,-2.6552981294044433,0.44328146388876033,-5.990095110475406,2.0971835580945135e-09,1.2026305246008654e-07,Th2
OSBPL1A,134.503248860295,1.5314612615937315,0.25630309621508196,5.975196102619747,2.298135674964382e-09,1.310204559808182e-07,Th2
DDX60,12463.4046697448,-1.0939805169450454,0.1835756900627053,-5.959288599549136,2.5333835156981043e-09,1.4359744945049487e-07,Th2
BCOR,10099.446630508697,0.4717171260136997,0.0793031214606984,5.94827942866633,2.7097572155539944e-09,1.5271194974553143e-07,Th2
IRF4,36419.56714289163,1.1706558298941612,0.19713388391271458,5.938379575641573,2.878529734794608e-09,1.6129635759654814e-07,Th2
PIGM,2768.2425187638178,0.47779713996214895,0.08087145634359959,5.9081060433996155,3.460632379117055e-09,1.928122790319423e-07,Th2
DEPDC7,170.35205759951862,-1.0538168989332353,0.1784322617398364,-5.90597736450685,3.5056210898842487e-09,1.9421536953336125e-07,Th2
ME3,218.65450114352754,-1.5377598951584979,0.260439270241253,-5.9044855014914726,3.5374897846166375e-09,1.9487991476376825e-07,Th2
TM7SF2,3676.286581097024,0.6624267869002285,0.11244669557888584,5.89102937609678,3.837973141161415e-09,2.1025231632530078e-07,Th2
KSR2,74.65828438514392,5.152189925464839,0.8750475117633533,5.887897349804922,3.911399212922448e-09,2.13084337121764e-07,Th2
TNFRSF19,115.39170012353532,2.828943880192932,0.48074403931832155,5.884511608722756,3.9923111837010655e-09,2.162906268915616e-07,Th2
PLEKHH2,295.4794425128395,2.259610622347188,0.3840951186061855,5.8829454291086085,4.030288405939478e-09,2.1673417360791865e-07,Th2
GAS2,109.099779010947,2.663733365461105,0.45283453321702105,5.882354745645051,4.044702607612596e-09,2.1673417360791865e-07,Th2
DEDD2,4499.475056466946,-0.5147225526078272,0.08759001667549163,-5.876497940567815,4.190366177201502e-09,2.2331918876977132e-07,Th2
ACACB,489.71262698281856,0.8625905109358925,0.1470386654070803,5.866419615192974,4.453059997689428e-09,2.3603625047212176e-07,Th2
LRATD2,1087.387666362276,-1.5473521079614445,0.2642668669157575,-5.855263378343629,4.762546536960698e-09,2.510835018356807e-07,Th2
LEUTX,72.33017277757946,3.0249361012079037,0.5169450724927369,5.8515619205373195,4.869779146309135e-09,2.553639267845314e-07,Th2
STK38L,10990.078674904224,0.8655007759950714,0.1480017807055718,5.847907855357906,4.977941582017259e-09,2.596473146450066e-07,Th2
BACE2,362.35561538510336,1.3995725218870723,0.23946103846556752,5.844677409132338,5.075508689044145e-09,2.633356518770735e-07,Th2
B3GNT5,533.3364365854484,2.6327599940774107,0.45059387516539623,5.842866801309766,5.131004381592858e-09,2.6481383666262926e-07,Th2
SYNE3,17792.348845539436,-0.7886706263248414,0.13502489418828345,-5.840927564254126,5.191097357034124e-09,2.6651256902134356e-07,Th2
MDM1,4239.5675514783,-0.6878366009635442,0.11785152684542753,-5.836467455069134,5.3319171280960186e-09,2.7112318311742557e-07,Th2
COL1A2,733.7705435245916,-1.754624109854857,0.3006380760005254,-5.836333618140207,5.336199708511435e-09,2.7112318311742557e-07,Th2
CTNNAL1,9146.139590520783,1.090003462424292,0.1872333328924633,5.821631466926518,5.827593856361487e-09,2.945638420385605e-07,Th2
ADAM22,404.0970230290513,1.0933041246538007,0.18799875927107632,5.815485851570755,6.045802705987356e-09,3.0402636582006156e-07,Th2
MYO1E,7446.80520059865,-1.1218724323376157,0.1931114467729172,-5.809455892362732,6.267620341008985e-09,3.1357288297925563e-07,Th2
PRSS23,1887.6683478077018,-1.976319585803275,0.34044572555208136,-5.805094432007894,6.4329737344235425e-09,3.2021188040485917e-07,Th2
GAMT,3543.5250467782116,1.0069472779871436,0.17371272333457835,5.7966236361842,6.766330669571343e-09,3.3510423507988176e-07,Th2
ACKR3,540.7318133100447,-1.5426526104207894,0.2662867981515414,-5.7931997422676575,6.905789318140096e-09,3.4029231182754664e-07,Th2
IVD,5155.0827050110975,0.4161946554550631,0.07187433681030611,5.790587766444402,7.014053466651675e-09,3.438990414699316e-07,Th2
OTUD7B,2570.5632154783452,-0.4624511487631062,0.0798763534791149,-5.789587639150582,7.055943390729277e-09,3.4423174571886213e-07,Th2
ZNF488,38.57159603928322,4.363320590477114,0.7546147514438983,5.78218300414646,7.373742787110538e-09,3.579550582693363e-07,Th2
TMCC2,779.2394936491908,-1.5925647815629387,0.27558475694834006,-5.778856563759345,7.521001018540334e-09,3.633051033882094e-07,Th2
ACSBG1,356.80439884313756,4.8608224660701005,0.8414239034951111,5.776900853278817,7.608909123285906e-09,3.657498179555961e-07,Th2
