,coef_mean_oh,coef_sem_oh,coef_mean_yazar,coef_sem_yazar
TPRX1,-0.00021820779766108908,4.6546738678813054e-05,-0.0032697311943316034,0.00033042353142166805
FDCSP,-0.0003183220955085527,3.261372097845317e-05,-0.0002607283939091819,0.00017674981604801337
SOCS3,-0.0002504353293133002,2.6965961170574315e-05,-0.0019429840940341403,0.00028078131612034515
SNN,-0.0006990554884019676,3.584197961812645e-05,-0.005116103880490695,0.000530115083031714
HMX3,-0.00020936991590467949,2.846995352724905e-05,0.0015526950126037546,0.00017486382057827076
SKOR1,9.217037028277824e-05,4.37337905094662e-05,-0.0009191971633391225,0.00034571721437982503
C12orf73,0.00013115612951253628,3.93589797343095e-05,6.503772685790958e-05,0.00024569665653064197
HMX1,0.0005211853575133646,3.0115733035877545e-05,0.0025886335714397266,0.00024933421267376356
TMEM110-MUSTN1,-0.00022949281817075449,4.97604575053254e-05,-0.00224345272895142,0.00040811824595381153
ZNF488,-0.00029255799998144036,4.614539120655607e-05,0.0011560176565620854,8.809898487207124e-05
TAF15,-3.931411310379931e-05,4.0154094935970694e-05,-0.0009190364426191848,0.00024205830005127448
HIST1H3H,-0.0004892583801956249,5.899787583981e-05,-0.0031756729674429543,0.0002538234987695008
ARHGAP33,-0.0006143989130214896,7.94717288517805e-05,-0.0019162141847148915,0.0004646046128470676
GLI2,0.0007547150533421539,6.397553733276174e-05,0.00833385591461959,0.0003294542384300576
TGDS,0.0006219750893809744,9.909997801286173e-05,0.0046334522565079335,0.0005842335989958364
DYNLL1,0.00014776382521548338,7.468953347916508e-05,0.0015731511989671351,0.00046601747635409034
GGT1,0.00033858163720350563,3.971751181338657e-05,-0.0005582538971473382,0.00020469304456442478
CHKB,-0.00022148049219290964,6.065354605346895e-05,-0.002260714361838337,0.0004082788769002022
SLC1A5,-0.0009132712851266375,8.46639650997637e-05,-0.0021304420226176367,0.000387402538964723
CRTC1,0.0006328341689849885,7.752585660287438e-05,0.0035215066546303033,0.0003842570889767609
RGS9,-0.00010308761734705517,3.903946043644858e-05,0.0023627813421045495,0.0003392912364805924
RANGRF,0.00011820713293134543,2.9537636701850943e-05,0.0007084888786242794,0.00046466728593811334
CLEC2B,0.0001285596415862821,3.5760269807346105e-05,0.0026175805983724874,0.00020764611677825885
MDM1,8.708391420426226e-06,5.2669733817422144e-05,0.0003001573826805976,0.0002759623195601456
MRPS30,-4.472179387379219e-05,7.301522092021869e-05,3.608516726553105e-05,0.0001755073961306943
GGCX,0.0006398967515099512,7.626211918305054e-05,0.0018309069021890517,0.0001090575615769441
WDR77,-0.0002402501180024632,0.00011807072424196039,0.0005235425414028249,0.0002528790433150933
LGALS8,9.793333042375295e-05,6.56098764502665e-05,2.0615260615792576e-05,0.0001783275530014542
TTF1,0.0010843816990243325,7.878924658545488e-05,0.005642335740224269,0.0002668950934544856
IFI6,-0.0001488467013918718,7.983559055144536e-05,-0.0015262602979969682,0.0003953662936143704
ASPHD2,7.610393072224123e-05,7.784426308720345e-05,-5.0879987977962704e-05,0.00012426186542216863
PRKRIP1,-0.0003413467740169539,3.648926808224821e-05,-0.0012094108573574738,0.00029083401381583125
MTUS1,-0.0005432834252873668,9.762350451596074e-05,-0.0037244203797243665,0.000345927704828483
LDHA,0.0002753092333732028,0.0001078486964463209,0.002415885537039389,0.00023810728833793473
TIMM17A,-0.0007817036826703304,4.4888944190879e-05,-0.003754419612622893,0.0003790002839687956
TSTD2,0.00011360724128864573,5.030496614940001e-05,-0.0019433485343344817,0.00016090244961142734
VARS2,0.00041695863823568385,7.241720172405275e-05,0.0009489764377988789,0.00038072154531095773
IDH1,-0.0002475259330606324,2.439027621656554e-05,0.00034901313991077634,0.00021730911274058266
CACNA1A,0.00017189456237533073,4.8180367874044076e-05,0.002232571366636107,0.00035482277039227794
BRD4,-0.0003730706180024709,5.399758356587561e-05,-0.00016286602258338496,0.0003720027906262889
TARS2,0.0005173780252539033,0.00011166731353503214,0.002014306028753539,0.0002119717876481542
TMEM138,0.00031277216730124513,3.1155266703441574e-05,0.0005401300460682641,5.691123695009722e-05
SCLT1,-0.00015568183659109888,3.557643064613126e-05,-0.0012611274555410935,0.0001240983107765143
SLC5A10,-0.00014092646228251954,7.660092960326957e-05,0.0005528266218446321,0.00022081599301876297
TFF3,-0.00043818969598065306,4.173039185381014e-05,-0.0020893806454859473,0.00014899524839632732
LEMD2,-0.0004984712786589246,2.1156004867554295e-05,-0.001609183748568635,0.00043787444261243557
CASP7,-5.6613410017656e-05,2.67425276588399e-05,-0.0024087100363094326,0.0002474400381149793
ALKBH3,-0.000603994297420978,4.204237119198109e-05,-0.0030725498920385645,0.0002443437286792453
PDIA3,-0.0003287591787896673,8.955869248455211e-05,0.0024529819190533477,0.00024144132306542357
PDHB,0.00030614232675059443,2.8845771394537218e-05,0.0018139920895854048,0.0003680398985298293
CNBP,0.00020898210624089127,6.07521937232856e-05,0.0012277200432257596,0.0004292826580197025
CMTM8,0.00013148821670413963,8.5056356519626e-05,-0.0009040515875281957,0.0004907423113796086
ADORA2B,-0.0005235436050277807,6.364799162887154e-05,-0.0009613285854458004,9.787128969761225e-05
S1PR1,-0.00021385280073613397,3.3477810707622404e-05,-0.0029120065429902014,0.00019505835059199057
COX8A,6.956671037068311e-05,5.5230507692828524e-05,-0.0003362072183873064,0.0002575969156839754
KLHL32,0.0002148393522562999,6.973095152400869e-05,-0.0003316718762384804,0.00025528286582097737
PRR5,-0.0005587446877208089,3.972847940738173e-05,-0.0016478499134923888,0.0003204448683295362
MYL6B,-2.4261672032379973e-07,5.47059590875921e-05,-0.0003308300416858262,0.00024792527116346204
TPK1,-0.0001953078187687944,4.510303650858092e-05,-0.0002683073717613899,0.00030518466700897655
WWP2,9.325566589973741e-05,4.907932213648487e-05,-0.0003473980003596289,0.0002973324025095446
APRT,-0.0003497661561437241,5.2656341233474865e-05,3.907738188591698e-06,0.00021755561211266156
C2orf15,-7.308834600861496e-05,3.8111378399102045e-05,-0.0019705048711979277,0.00019677465073979732
ST7L,-0.0007353545508228681,2.2734191691450558e-05,-0.0030090110214697,6.467919892740444e-05
TLE2,-0.0005993493816711768,6.015275749795577e-05,-0.0019513894346195406,0.0002621892760737998
ELOVL1,1.8594158867393784e-05,6.835719533710826e-05,-0.0009580700197038622,0.00014447651056680237
ANKRD13A,-0.00017632788731975987,2.0335286981211555e-05,-0.001343012821089276,0.00022948779895861314
NFKB2,-0.0012965795640323906,5.1849131036011825e-05,-6.106083378406443e-05,0.0007535662520653372
DLGAP4,0.0004695545661505523,5.5892628870212164e-05,0.0025558375518870856,0.00016776400024460356
DNAJB11,-0.0005869777926969242,9.638032728569705e-05,-0.0017201123940149127,0.0003699352456375972
SLC1A6,-0.0004340370938943367,5.58349149049607e-05,-0.002375080302571075,0.0002829203942057617
HOXA2,-0.0001315478980655934,3.928341519313538e-05,-0.0034347529805413904,0.00023366783192149774
CHORDC1,-6.550621564431028e-05,2.5932527492967426e-05,0.0009501209974911299,0.0003502788075558249
FAM209A,-0.0002279778543476203,5.207003194936827e-05,-0.0015272466816235817,0.00021485918523014334
PCK1,-0.00029844763357230435,5.1093892289147206e-05,-0.0017675105838773485,0.0003377927996310618
TBC1D5,-0.0009453804431109478,9.575092494182911e-05,-0.004457940242443047,0.00030053780225194074
ALOX5AP,-0.00041357083013120725,7.393968886076365e-05,-0.0013553626493252185,0.00038341531967742463
ACVR1B,0.0003052258220605197,3.58688392340619e-05,0.0005337566106350638,0.00041364041162472693
SLC9A5,-8.891690389436002e-05,4.1440198699086505e-05,0.00023617742642795974,0.0005689741579564556
PLAA,-0.0001934087437242414,4.064433020767407e-05,-0.004644465962728436,0.0005030339763919444
CNPY3,0.0003233844440942767,5.9323400127467476e-05,-0.0002450600396004878,0.00022389970281527351
DCUN1D5,0.00013169743781199587,7.147695358881995e-05,0.002953789635850854,0.0004278388981659391
KHK,-0.0005607252879903886,5.724150904801525e-05,-0.003722219523508738,0.00023547752754412177
SCYL1,-0.00047928168205187935,2.8409523028282677e-05,-0.0012342044386716962,0.0002970143579271428
RFX5,-0.000989189774359752,6.399808520415324e-05,-0.00624153599438554,0.00013292527118226888
TLK2,-0.0009495838789104355,5.859604026747837e-05,0.0012794140816024106,0.00018177590649812893
MRPL49,-0.00010115477119773097,7.196229087272989e-05,-0.0016936555533962165,0.0002444099865756935
C1orf123,-0.00033064649629229614,5.7514991604191125e-05,0.0009258323590120422,0.0002954041818672319
PEX19,-0.00016407804536577487,6.735405544866903e-05,0.002597891596359942,0.0004038145925342256
BAP1,-5.9101883671953505e-05,5.3003030440593765e-05,-0.0006926227298626048,0.0004998339858722055
IL15,-4.357495367428946e-05,6.562453473231331e-05,0.0003493305953856252,0.0002770844826520033
SCGB3A2,-0.00010446257764033455,5.6520367885942075e-05,-0.003408968345297289,0.00034422247788329276
STRBP,0.0001221944093132765,5.786009530967122e-05,0.00015402768411248549,0.0001038736257832035
NUDT5,-0.00042066507323186754,5.1900547278993555e-05,0.0008563591453211034,0.00016470220190059064
MEI1,-4.4776400530527086e-05,4.167698913222734e-05,-0.0020075528338642495,0.000448316874114275
ZFPM2,-0.0008217991822894958,3.733794173283538e-05,-0.005164597915684731,0.0002101892449563359
SRGAP2C,0.0009109375292251122,4.112404927343346e-05,0.004374805470878217,0.0002244828548645971
BPGM,0.0001487779612581279,3.82521449040491e-05,0.0008912787858075665,0.00038478023171151194
ETV4,-8.912812880705591e-05,5.076404233051178e-05,-0.0014013327882294892,0.00017044797323386603
SAMD9L,0.00014036039447902043,5.0842014326134014e-05,0.003895578980962322,0.0001795014873120119
SLC25A20,-0.00033015744559297157,5.5841428752248206e-05,-0.0028147362589112505,0.00018356422038158675
FCER1A,-0.00044206689687126147,2.2948566765243994e-05,-0.004120709701635671,0.00013853720699915828
MRPS11,-9.215990640532479e-05,9.375304071860749e-05,-0.0035480342396768867,0.0002461991514950346
LDOC1,5.288714054667317e-05,2.728385668338984e-05,-0.00042872392943077984,0.00010317247405088612
CDK10,0.00036570042010490664,3.4781252213076275e-05,0.0014748765878875047,0.00025085712691663015
TCEA1,8.490509443597337e-05,9.095792927459338e-05,0.003165585198290173,0.0003405414347484423
SRGAP3,-2.5237585507713052e-05,4.908566448248773e-05,0.0016488633420101105,0.0001497508323861635
MME,-8.302816148197301e-05,6.160348757100499e-05,-0.0001370915104345533,0.00023914794998488215
CXorf40B,-0.0003474154272695102,3.752156774724631e-05,-0.0020685403949671118,0.00025624727958488994
C6orf136,-0.00016551249586372322,4.040142673475682e-05,-0.0008659229078496536,0.00022325824283662933
ZNF891,-0.00032756159542472556,2.3772959030147995e-05,-0.001497036675461721,0.00027246060996216056
PPT2,0.00014408486137763553,3.7115877918330934e-05,0.001505069752090199,0.00023370133965723512
HIST1H2BI,0.0011522113804266665,9.975756014323952e-05,0.009945501331880094,0.0003748280324769961
FAM214B,-0.00043103102047809406,7.975687339350171e-05,-0.0009560905646302603,0.00024163078528966048
MYOM2,-0.0008087356279770341,7.696211407616209e-05,-0.0036179470117509898,0.00022826588052323994
GOLGA5,-0.00032781115078084875,3.483754214280382e-05,-0.0005272278646542324,0.0002456419506970087
RDH11,0.00017232456849917489,3.875897710299488e-05,0.0020548211056132656,0.00017055624493004503
ZNF638,0.00013463959667990656,3.418088493060232e-05,-0.0004934464714044282,0.00030989879523607796
TMEM40,0.0005281496971876869,7.615360967854834e-05,0.0037966384230790377,0.00028846009919908995
MRPS18A,0.00026028537280092107,6.43409909133819e-05,-0.0006466447365249474,0.0003009635818983945
MAPK1,0.0011561538344257158,4.3337502748543245e-05,0.009938439075906167,0.00032604074016188815
ST13,-0.00020270793136488555,2.5978162850696596e-05,-0.004351019546299257,0.00029934899743675153
HCK,0.0002796759429629789,4.280273757050812e-05,0.001765766749647833,0.0001572266874730529
EARS2,-1.646305798729555e-05,3.011206533700699e-05,-0.0026966443590546053,0.00035513627796743437
NOP53,-0.0001426237884833444,7.41676407831142e-05,7.922305491017086e-05,0.00016998381504751729
SEC61B,-0.00013680358162627173,4.36189483522547e-05,-0.001996011026072537,0.00017351631480524177
GOLPH3,-0.0005128631156148141,7.443118048613452e-05,-0.0046379132021367965,0.00019017023350786328
IL4,-0.00054823854901649,9.201824288352274e-05,-0.002527157919428982,0.00023998648634818883
NR3C1,-0.0003046540844583149,8.514579452283451e-05,-0.0016251926374498122,0.00035620757505143587
TNFRSF10B,-0.00030245654502888237,3.0987089970467735e-05,0.0007353876735999647,0.00010686891149491989
ZSWIM4,0.0003029660539600942,3.193328176684581e-05,0.0038588804990070625,0.0001907823340090587
CD101,-0.00015351774646264133,3.609744070431087e-05,-0.0016483004310895617,0.00015990035852578896
GNS,0.0008508771285428175,4.925091139213659e-05,0.004767718702637784,0.00040019679183314166
COX5B,0.00017206719022037036,3.318963827958477e-05,-0.000434792724265416,0.00013343659003635052
TMEM63B,0.00012003443109446623,5.882289115990503e-05,-0.0011864423768785282,0.00022447819045112103
IFI44L,0.00017863587553882925,3.653662108286181e-05,0.00330834017675338,0.00018988368638525854
PMAIP1,0.00011583092186101663,5.362599785169439e-05,0.001757025066886735,0.00017569267915418387
SIRT3,-0.00025332047713780243,7.66413042857333e-05,-0.0038048641925530076,0.00024922776186394
KIF2C,6.722511904527245e-05,4.0589950477422e-05,-5.636366283608839e-05,0.00029187255239964993
IL9,-0.0002135499403121245,6.5269004083387e-05,-0.003514300606796522,0.0001265685470360837
TTC12,-0.00039675768545801275,5.289038978602324e-05,-0.0016905146863870023,0.0004018176338566735
KAT14,0.0006739715412345008,4.8509096052912226e-05,0.001241222288949677,0.00021830429215009248
CNBD2,-0.0001212868572059116,8.249970248217964e-05,0.0008381187587330376,0.00029515916057057254
BCL2L11,0.00022438993911449282,4.945737118192257e-05,0.0007495929649036134,0.0003019715118555926
ATAD3B,-0.00043894685223594654,6.169484608791514e-05,0.00037745582130638684,9.161567395972697e-05
ARSK,0.00046211627109543873,6.687208746579038e-05,0.003550369013708024,0.00038384844362691954
KDM1B,-0.00012800641740856342,7.885020048725713e-05,-0.003056128657692052,0.0003231037641874159
TVP23A,-0.0012300355478597133,5.1152099757410165e-05,-0.006226002632666591,0.0002425370179049433
ATG16L2,-0.0003241138731230564,5.480634979379225e-05,0.0008800460525916498,0.00022392365847306923
TMEM223,-8.833739661683812e-05,5.323015737545995e-05,-0.0028415635732307156,0.000387894106439176
CDCA4,-7.482345236990815e-05,0.00010393133012086992,0.0013474909002181104,0.00020078666169755284
RIC8A,-5.312784156831626e-05,3.101965019162117e-05,-0.002881447046570799,0.0002442534878291855
ATG9B,-0.0005528635520929828,5.825568100335678e-05,-0.005089910464418696,0.000680946207479669
SRY,-0.0002603305876752988,3.558292958307964e-05,-0.0020596521996706385,0.0003196022954972115
LILRA5,-5.298696407627046e-05,2.9376123249266212e-05,7.46615460831658e-05,0.000173465395807045
ZFP62,-0.0002724666398423271,3.20837194359011e-05,-0.0001283767118346606,0.0004137719889971848
ZNF460,0.00041189298012362096,6.410479406963446e-05,0.0022659310706792312,0.00017024631952618487
AGAP9,7.169696208351039e-05,6.415885103730404e-05,0.0004862636818308109,0.00047995577167068596
SP5,0.0003195434871327178,4.403744181987265e-05,0.0032944281598639566,0.00036100983134491617
DNAJC9,0.0006837184047747454,4.9171665916172574e-05,0.0030190588082091353,0.0002727544040814099
BBIP1,-2.4669634974540535e-05,4.2275390682573e-05,0.0001730016185181396,0.00026412668746729565
ZNF705D,-7.818829850933013e-05,3.803608915352254e-05,-0.001877622425032448,0.00023358014900733587
SPON1,-0.0004056120461183664,4.8489536151822764e-05,-0.002070154622738063,0.0001665423210014469
RBM5,-0.000713664557864125,5.960882307921814e-05,-0.004000338314877392,0.00033183488714016806
RECQL,0.0002800112884308867,8.291389483748926e-05,0.0014754782343009477,0.00025493650570016126
MPO,0.0007298244541420178,3.478458048195776e-05,0.0022818250557478793,0.00024411513838127477
ZNF582,0.0001769089912951215,1.8827172275484945e-05,0.002091266825310679,0.00047673399189138773
BICRA,-0.0003556335528511158,3.9282152812362496e-05,-0.0024305311101220826,0.0002114897882354084
NDST1,1.4763533417806068e-05,7.131065329712739e-06,0.0003578002878186008,0.00018508446773478712
SMAP2,0.0003479722057532883,7.493902020935151e-05,0.0019447311428800705,0.00028684100716060563
RBM27,-0.0007965991693340387,7.691432049355345e-05,-0.001199296810601438,0.0005138572836840222
RGS17,0.0009165593943577393,6.534247663143493e-05,0.003629251051384273,0.0003220703585261651
MAST3,0.0001781136337265536,5.385423768398488e-05,-0.0007945763309013126,0.00018656776445486725
MAPK3,-0.00028388428976518145,4.8659317897597165e-05,-0.0022011904043065657,0.00033146407494640256
EEF1D,4.831937879482971e-05,5.3034859892927365e-05,-0.000879236079647466,0.0002789876437717448
LIMK1,-0.0003746792901533236,7.307283356634443e-05,-0.00014031297598853732,0.00017765525916288986
CCND1,-0.0006066757107588262,3.6650180996234754e-05,-0.002729975779741627,0.0002908483551047001
PITPNM1,1.0981422858792876e-05,2.545314936213237e-05,0.0011127429579546762,0.00016204479739934317
C12orf57,-0.00019791853584839292,9.53968566202496e-05,-0.0011769423892240586,0.0002289753069481086
ACVR1,-4.0709596038781434e-05,4.16427063247535e-05,-0.00028416820470576266,0.0003470489262121178
SOCS2,1.3655977612205294e-05,3.744596853814547e-05,0.00035789138888149715,0.00016055334272806738
