,coef_mean_ota,coef_sem_ota,coef_mean_Diff043,coef_sem_Diff043
UBQLNL,0.0052238863484339836,0.0005478709962898807,0.008753607532262897,0.0006169545931691848
MTX3,0.0010382678228382052,0.0005434790019648276,0.0007364208949873702,0.0002592443228886917
TMEM64,-0.0011110007138777065,0.0003549518219909106,-0.00038109959178299433,0.0002881892671839429
PTCH1,-0.005497613646812573,0.0003623256200903695,-0.0018988829218144498,0.00019721452768248934
NAP1L3,-0.0015961402689867274,0.000876397137965762,-0.0009499029924803602,0.0004404520546242597
NAP1L1,0.010628057267300922,0.00010078401081870727,-0.0021579549025397124,0.0003225042898193896
TAF9B,-0.0006741453449695576,0.0001668305416354023,-0.000350366264468674,0.00023279389308338211
ITPRIPL1,0.0010951675722864142,0.00030602115867060933,-7.883556146808161e-05,0.00019337972615093643
CPT1B,-0.0002505165065281539,0.0006226345522256465,0.001243045749984452,0.000244769326581497
CDKN2AIPNL,0.010369596372569446,0.0003037214259967453,0.009389337384777277,0.00033135001165000274
ZNF512,0.008122259852641414,0.0002854006192776405,0.0022961682023441314,0.00038478068761074903
RPL36A-HNRNPH2,0.003940764669056044,0.0004883951343732496,0.005782320576738304,0.0001596598553071688
BTBD7,-0.0005821975205320395,0.00019165495469905612,-0.0004450706975001743,0.0002473000817756395
SPAG4,-0.0014124002468885396,0.0004458400378464252,-0.0054823897119681995,0.00021642414682979545
PMS1,0.004459007203595027,0.00037225651776140174,0.0007398679563801877,0.0003099225751034169
ANKRD44,-0.0032242320478123505,0.0003343444362220697,0.0018746382343610608,0.0001426567764790396
TP63,-0.003915129923329547,0.00024948795383981416,0.0031183799009923173,0.00016300809033699762
PTGS2,-0.001818405349327016,0.0002485231954162814,-0.004218169913309542,0.00044478697652045203
PSMD5,0.006765641276581627,0.0006610725992839047,0.0016518336221934909,0.0002055106254213399
KDELR3,0.008233901346017078,0.0004108731151212747,0.0027651934699823633,0.00039083682973210126
MCAT,0.0006200119664223569,0.0001767473499323869,0.0001821349886836766,0.00021561573588408536
CDKN3,-0.002828366559699147,0.00040768675415860176,-0.000779442011683497,0.0003583183334383806
IL10RA,0.004545790412781159,0.00016724123669026685,0.006296785625593942,0.00021271240839276765
CNTRL,-0.0006125697649589188,0.0001186644676381798,-0.0023824456573935428,0.00021512931776415304
ABCD4,0.00692862278590733,0.00034138954683908274,0.0024648131531964977,0.00020540810191962082
EPCAM,0.004869472023965188,0.000336348650511778,-0.0027983313639935977,0.0003066466055279226
BARHL1,0.0059804888424455265,0.00021288274268993149,0.0008135549782649132,0.00029502695755908806
HECTD3,0.004492219427548136,0.000426540094531752,0.000804068207337668,0.0002884040454603028
UCK1,0.003014867842580887,0.00026094551936072685,0.0017860611268699234,0.000167901304770223
ENPP2,0.0036433612135019027,0.00041280378401061066,-0.0014130889794117987,0.00012005829989247653
TLN1,-1.418486138490987e-05,0.00047891329241420285,0.0005575178574992363,9.214914903856628e-05
LNX2,-0.004710766475469431,0.000261355405615355,0.0003854861681619675,0.0004582824057424844
PYCR2,0.0037960702508347327,0.00036416346151647535,-0.002549269825468798,0.0003109957947915787
TMEM181,0.0002901975411200408,0.0007312285543697496,-0.005835970433363804,0.000637644025665776
CCDC15,-0.005235853605372559,0.0003127010925568694,0.00013685968245856468,0.00018862230535213252
FAM69A,-0.00609462252840573,0.0006093983417387872,0.0004735316461866869,0.00030798775078971427
APOOL,0.006798766665725079,4.757174876302711e-05,0.004842031025437092,0.00023752783725063099
SIK3,-0.002078198143843938,0.0006983113105111644,-0.006162846300522865,0.0006583858758788278
SPZ1,0.0020661660021817087,0.00042529843427702515,-0.002523570331993174,0.0001956680948160215
GFI1B,-0.0018859453215141018,0.00045633518722405726,-0.00363947299315592,0.00031793541124022355
HACD1,0.0020518252591239837,0.000541877072252437,0.0050836504700087345,0.0003650172808523529
TRIM66,-0.003645383321877196,0.00022590529551631548,-0.006368949039902279,0.00011956927280989797
PPP1R14A,0.0011471622889279401,0.00021884459984330786,0.001228640001208008,0.00013270326051250143
ZNF296,0.004232447490917963,0.0007337687439343929,0.0014050885947100957,0.0005440973890370534
TBCA,0.0008446378013316671,0.00020956237612097892,0.0015661892430920078,0.0002463009913504906
HSPA6,0.0013609028180644692,0.00042457214583347134,0.0030543794221449903,0.00015567194647958996
NUDT4,0.007681225906839506,0.00043766844946641764,0.004050927535708487,0.0002327508268269636
CALML5,0.0003745545759685879,0.0005606634988198006,0.0004323977009028942,0.000302757670344562
BEND3,-0.008462860166494867,0.00010471088345755842,-0.002731684895250084,0.0004069946106948614
DHFR2,0.0004754997772742554,0.0004219226930913986,-0.0021007309117506913,0.00011030155686577552
ERCC6L2,-0.002867067415447706,0.0005229817515004816,-0.0002856048652138558,0.0004089214579662066
PGP,-0.0011421966273261147,0.0004308245508835005,0.002914058415297989,0.00024155025432546408
ZBTB40,0.0011441524132674093,0.0004374773801453349,-0.0017705491013588544,0.00039821845060917686
ZNF286A,-0.0034819876001444274,0.0005974634294532131,-0.003221500717613582,0.00018606735721356707
H2AFX,-0.009057066143578187,0.0005458779679878348,0.004614382953836477,0.00021826273490418307
TOMM7,0.0017481649480131638,0.0006709367276257156,-0.0011891765707419,0.00036494017876194173
CCHCR1,-0.009490722618745796,0.000515100765020828,-0.007358325758847475,0.00020066087229017536
HBD,-0.008714259864549084,0.0004447285786265297,-0.0035752086196363677,0.00022767140727520652
ZNF736,0.001168449771047378,0.00035582403634104587,0.005164427925560031,0.00015918292007701716
ITGB3,-0.0040933966613500815,0.0004598270678132657,-0.001220499669383626,0.0003595397903228647
TCF24,2.920251748619123e-05,0.0007095143325417669,0.0011303884452433977,0.00026857718604158523
TYW1B,-0.0016330035533911416,0.00043012441749327714,-0.0037497656729545297,0.00024990225294802633
GPM6B,0.000584833482896583,0.0003380892538226452,-0.003593376183565304,0.00036675858985955916
GNA15,-0.004307935801956645,0.0006056418571479686,-0.005013947859975161,0.0003588315297069363
STOML1,3.629905769705912e-05,0.0008377514262980038,-0.0003415481197975983,0.0004487551490831481
KIF2A,-0.00570832418566553,0.0003497432831902335,-0.0014391514800238744,0.0002449211734877569
CFAP20,-0.0021089956392819935,0.00038424668500010664,0.0015605772059556567,0.00046287497346272287
NDE1,-0.0025717080901029752,0.0003341506212069611,-0.0035336400170423434,0.00033511598060759993
SNRPA,-0.007523213638239301,0.00021513740232691436,-0.0035282840106767672,0.00013885363688016157
NCF4,0.0017877815554694075,0.00037207610439753217,-0.001912561249640134,0.00045862278121047695
CCDC22,-0.00481880964580737,0.00040777686018628054,-0.0015328482654132947,0.00033002946912087205
MEFV,-0.0028594027532522896,0.00011987937406944893,-0.002445901449398312,0.0003589980504870986
ACBD5,0.004537108924064256,0.0003917117298397026,0.012011734989981586,0.00018140653375859822
ATP6V0E1,0.0022221010214129324,0.00045547905995469996,0.002170387400087637,0.00022544778302401567
KANSL1,0.0003592745590033374,0.0002831977567529301,-0.001976722397995304,0.00038969694579425414
PEX16,-0.003001759689570894,0.0003553284874306789,-0.0021403362534341405,0.00011586193069506959
RAB9B,0.012698673088144976,0.00025319118983622784,7.0817697608811354e-06,4.237292301870572e-05
ZNF576,0.000872515577325152,0.0003653572923480552,0.006157866608659788,0.00017629025583517583
CAPN7,-0.002076086949598388,0.0004424839904154431,-0.004400538822826429,0.00042694573315528325
NDFIP1,0.0016019358680085332,0.00025825563548468537,0.0005242904750129785,0.0003823476725656814
MAP3K12,0.0014913693024911877,0.00039720959277486173,-0.0011097215072651595,0.00041182821360841523
SLC27A2,0.0005202844592521055,0.0005091854923285892,0.005058283352535174,0.00019261960853258377
CDR2,0.004615115813649555,0.00023533522312084456,-0.0010967223504863843,0.00023151683887332486
TCF25,-0.0034496652115282695,0.00044735048054760725,-0.0028026655098385657,0.0002465218779909505
AZIN2,0.0028198784060366553,0.0003803035040618587,0.003019193140864803,0.0003843071663925448
LHX9,-0.000327968713345542,0.00046181549393570535,0.004249450769679375,0.0003228850881817469
C9orf3,-0.004004399522719121,0.00048087392913513134,0.0010078604560769765,0.0002460856640807756
IMMP1L,-0.0006163930328114667,0.0006364595659619493,0.006050390919680076,0.00030445155251887035
EPS8,0.004072619219275425,0.00032923361492620654,0.00415117537015689,0.00011152426554240569
SAV1,-0.006942427603389116,0.0005269758763594661,0.002123961674592512,0.0003749889211429634
CCL28,-0.004753654294817056,0.000428946065766366,-0.003532997718455888,0.00026778369861964673
CCNB2,0.0037095809009002867,0.00032475948824444237,0.002023120506127597,0.0003764245808436791
RER1,-0.00019672414400904238,0.00028647958413750553,0.0021242256909712745,0.00033608982691154735
CFAP410,-0.0020263627457572557,0.00045928247783992435,0.00192510513960099,0.00028328136604458074
TRAT1,0.0036006877659045854,0.0004155425764205342,-0.006492793130899982,0.00042220236693665423
SLC4A1AP,-0.008618286110338306,0.0005626537167818362,0.006089363510967576,0.0003635719285590958
PRRT2,0.004869485457776537,0.00027847051066721924,-0.0010557423202073373,0.000177761369510267
GP9,0.008549800662579796,0.0005385322907664602,0.0011220897831123236,0.0005939697928446793
TMEM154,7.102856915185292e-05,0.00023985345960981483,0.006170690788306695,9.608244917023817e-05
DLK2,0.006825268369563228,0.00037037286095409317,0.004493421214230958,0.0004464806786472772
COPRS,0.007400128271471932,0.0006118819096250837,0.01537088602386184,0.0005876943986541666
THAP2,0.014312926609278343,0.0012176849188377953,0.002216272493654174,0.0004403471806735527
SOCS4,0.008016139276212014,0.00020571569863397023,0.006097130412326989,0.00030850508565715307
GPR157,-0.00217760579336571,0.0003201269121390183,0.0012165585352036617,0.000269247192394991
ZSCAN30,-0.00187597513870637,0.0002181391687259752,-0.001013629228583217,0.0003163255060931931
FAM78B,-0.00318333634101028,0.0005480841726566881,-0.0029800726060378946,0.0002837220575062219
RNFT1,0.0090882362204115,0.00029137310680280563,0.011704030138296864,0.0003682157674796354
HLA-DRB1,-0.0027982978012146206,0.00039134904420238045,-0.005757357393811932,0.00024505902158344174
METTL9,-0.0033323790034235205,0.0004938685615841947,-0.0016585991853681245,0.00018866688839808552
TMEM35B,-0.0015442517979193274,0.0005411688897696114,0.003251761057330867,0.000328268069845115
ZNF550,-0.005193940007565285,0.00042766624977558535,-0.0001964273137601491,0.00040131882106220147
TMEM185A,-0.0034280832920513607,0.0005701959694882145,-0.0021718060755357513,0.0004673958701264706
ITGA2B,-0.0010017394736516988,0.00027771438634973387,-0.0023411502360825894,0.0003538129940239458
C12orf4,-0.0020805935586893213,0.0004917569988314022,-0.007010058128045825,0.0003428284822820123
PDPR,0.0012093706942270064,0.0005417947817962909,-0.000988805208178263,0.000250986131386799
CAPN3,0.008064018583366642,0.00026326339353950634,-0.0013831762513672931,0.00023788602533381304
KCTD17,0.00022168222358366087,0.0002487666218982635,0.0018591670115755327,0.00021289295694208274
KHNYN,-0.0018581358964953082,0.0002943353910661225,-0.0010894364159307964,0.00018035184713408308
BBC3,0.00045904122482415206,0.0004908659363200308,-0.000963346434933117,0.00019513371535824785
CREBL2,-0.006292651327087772,0.0004029630769393461,-8.085099635874335e-05,0.000205465291878065
NEK11,-0.0012932556451209043,0.00036177653946305746,0.0021892375742052403,0.0002533189752475667
AGMAT,-0.0028862756125304857,0.00020658868523511296,0.002975941094260756,0.0004709094600064008
RPS6KA1,0.0051639080267022255,0.0005513297991297381,-6.909942939061589e-05,0.00029867939579118904
TTLL5,0.0007286595809043331,0.0002522895734998399,0.0026686387466168977,0.00021817790645225224
AFTPH,-0.006043203042698765,0.0003172059359237339,-0.008027391167313791,0.000172610741826882
CDKN2C,-0.009777050705144705,0.00027405643167149196,0.0003827288934615521,0.00020434260915749296
MTX2,6.56541325339739e-05,0.00045637583644116706,-0.005535278082707866,0.00011396671716876034
BPIFA2,0.004391361725673991,0.000368665525821193,0.0006322141125998462,0.00027480117178828545
WBP2,0.001079436318588408,0.00026818229724174126,-0.0024440274214329407,0.0002195244908272737
SLF1,0.005255515704711107,0.0009269506173029984,0.00320166630066464,0.0004240397009399171
PDCL,-0.0016694469602796425,0.0004303543489267123,-0.003168837421580868,0.00042779328571067207
LPAR6,0.0010296558427527569,0.0005708572285320546,-0.0012801742647221548,0.0005040556567228248
COL6A2,-0.006514904227582824,0.00020713492403664742,-1.0615535103477691e-05,0.00014732507226003662
SCRN3,0.0014706627067271362,0.0009750368868479468,0.0019261405557336499,0.00025926176262673915
YIPF5,-0.0006546397682955986,0.00018690082759479466,0.0006341046790590667,0.000327085462015056
FER,0.0004272029115950665,0.0005280707039660151,-0.00926934356507543,0.0002879395332582558
MFSD6,0.005488261988239344,0.00044305202392560893,0.003648413102619489,0.00033403672356861465
CD96,0.0019361105303773141,0.00026421469062784894,-0.0030607223198566647,0.0001899084010984329
RAB39B,-0.0031274542549913223,0.0005682562703505554,-0.0059656372275810375,0.00025206549759574547
LRP5,-0.003565090598275827,0.000604825576848849,-0.003836445555926994,0.00017007462868448635
ABHD6,0.0022187740258452797,0.0003740291823103857,-0.0031384390034186237,0.0002608039738716169
SALL2,0.0024477625329562334,0.0003899337492383131,0.0008987904325468346,0.00023147975602953974
CA5B,-0.006574265711304229,0.0003580847540449682,-0.001605199071430937,0.000189376158880308
EFNA1,0.0028391933434793897,0.00034487859171324986,0.0005899484593613105,0.00038868498957144967
NFU1,0.008265134878502844,0.0005673329563769692,-0.0008783543942040926,0.0003438148948736257
CHD7,0.00406889554208578,0.000613569151714782,0.008893793103701229,0.0006784240335477025
FAM222B,-0.0031794789525138034,0.00017127106487410044,0.0031811676786756282,0.000294508888969875
ZNF619,-0.004372035163783354,0.0006193501761130685,-0.003106897921088785,0.00025451156942231
DTX3,0.010124931706554551,0.00042603891275885494,0.004487614278468171,0.0003692594881728605
C16orf72,0.006755641751541112,0.0002986288901455182,-0.002300287054896844,0.00040517397407087175
TOB2,0.00386618272478739,0.0003772167207196541,-0.001750854209883971,0.0001897248998185449
RXRA,-0.006000954512328327,0.0002278755191790866,0.002809626739663601,0.00020325457638937106
IFT140,-0.005278545067281376,0.0007555985993385454,-0.002773419278889922,0.00027567572803870123
DRICH1,-0.0008612697683221612,0.0006841523235517229,4.167928114196968e-05,0.00018631440530259612
PPTC7,0.008269565195562394,0.00019411240676350233,0.0008905595695657652,0.00045287195026990083
ZNF470,-0.0017088523242016179,9.654545923939607e-05,-0.0006016505802377489,0.00019827948856846524
LILRB3,0.005382568829922583,0.00036605323534784936,0.000636577127644228,0.00023388962576877126
STK38L,0.0031626989388855477,0.0002591517524122378,-0.003036949389303577,0.00030503956619677653
ANKRD39,0.00328065651626913,0.00034551759003207945,0.0014979942112260751,0.00019308189514354176
TMEM250,0.0008675019752264944,0.0007114425154366844,-0.0026265181450563857,0.0006662987244749719
RDH14,-0.0008708419086940623,0.0005186787780701448,0.0004275803170755694,0.00026601301258250253
TSTD3,-0.009059912817294305,0.0003338540860003616,-0.003429109619884145,0.000265421072293013
KRIT1,0.002226017053818604,0.00038341539479060826,-0.0034338057435679787,0.00028197866956602605
MED24,0.02210214039148262,0.0006689312955605917,0.01177106352992996,0.0006959007666060376
PRKCH,-0.005832434588991298,0.0002758654357462836,0.0001703310237838933,0.00010495828930166914
IARS2,0.0023712961856632983,0.00046056056129506457,-0.0028526437337600707,0.0002959338806014585
CSNK2A2,-0.0011446029123924392,0.00035006272352715155,-0.008718515578463114,0.000454771038129676
MLLT10,-0.00042502397395209845,0.0004961923402371875,0.0013956880538002461,0.00012596571935709428
XYLB,-0.007925937957026157,0.00041200364611711975,-0.004793177861973072,0.00020575747976499663
DNAL4,0.007813036098098292,0.00038986349921549707,0.0015054943233966788,0.00027091110343121393
