gene,breadth_max_de,ctx_specific_de,ctx_specific_eff,max_abs_effect,passes_gate,de_Rest,de_Stim8hr,de_Stim48hr,eff_Rest,eff_Stim8hr,eff_Stim48hr,loeuf,pli,druggability_tractability,n_concept_modules,stimulation_gated
IMPA2,1145.0,1143.0,4.886651852854717,13.12020832305201,True,1145.0,11.0,2.0,-8.233556470197293,-8.314335618950118,-13.12020832305201,,,,0,False
ING3,119.0,110.0,1.3199315247346322,5.505366929715535,True,9.0,52.0,119.0,-4.185435404980903,-5.505366929715535,-4.645566870546274,,,,0,False
INIP,70.0,52.0,5.030363442747069,14.985897520358034,True,70.0,47.0,18.0,-9.955534077610965,-13.94163549879952,-14.985897520358034,,,,0,False
INO80B,428.0,262.0,4.064841363434497,11.112572494115318,True,166.0,428.0,175.0,-7.047731130680821,-11.112572494115318,-5.513640044482365,,,,0,False
INO80C,496.0,277.0,2.923326223926475,14.051726839760976,True,219.0,496.0,457.0,-11.1284006158345,-14.051726839760976,-12.22282628977296,,,,0,False
INPP5D,536.0,533.0,4.917052024125908,26.88359373015075,True,3.0,12.0,536.0,-26.88359373015075,-21.96654170602484,-24.36659352699218,,,,0,True
INPP5F,126.0,87.0,4.399339326618563,14.085470223635737,True,39.0,126.0,41.0,-9.686130897017174,-14.085470223635737,-12.166027840101403,,,,0,False
INPPL1,51.0,46.0,1.614417105920813,4.986942745077293,True,51.0,5.0,7.0,-4.986942745077293,-3.611112608265583,-3.37252563915648,,,,0,False
INSIG1,731.0,709.0,3.128127361719695,10.735481610476596,True,22.0,116.0,731.0,-7.6073542487569,-9.409257803212018,-10.735481610476596,,,,0,True
INSR,1366.0,1275.0,0.4276943999050502,2.7226731322834445,True,1366.0,91.0,366.0,-2.2949787323783943,-2.629827840881851,-2.7226731322834445,,,,0,False
INTS10,2076.0,1361.0,5.54795257157644,18.34031780188052,True,715.0,1454.0,2076.0,-12.79236523030408,-18.34031780188052,-15.59288355511929,,,,0,False
INTS14,810.0,96.0,2.6175470156731935,8.838605150776573,True,810.0,782.0,714.0,-6.221058135103379,-8.838605150776573,-4.744731648305191,,,,0,False
INTS15,296.0,266.0,4.2897561326165885,11.7251923615863,True,30.0,296.0,270.0,-7.435436228969712,-11.7251923615863,-9.245341982650574,,,,0,False
INTS6,83.0,24.0,1.8400574619063317,15.770038480736936,True,68.0,44.0,83.0,-13.929981018830604,-15.770038480736936,-12.281000685641244,,,,0,False
IRF1,271.0,213.0,4.972587931581257,16.415923359100994,True,271.0,182.0,58.0,-16.415923359100994,-11.564426953455644,-11.443335427519736,,,,2,False
IRF2BP1,204.0,146.0,0.6721511277774317,6.548963913183966,True,58.0,204.0,106.0,-6.548963913183966,-6.392958237639123,-5.876812785406535,,,,0,False
IRF4,567.0,242.0,8.928182924895388,11.380474220031711,True,325.0,567.0,498.0,-2.452291295136324,-11.380474220031711,-1.5147976991650245,,,,1,False
IRF8,88.0,85.0,9.509666528752568,12.212445366013316,True,3.0,88.0,7.0,-2.702778837260748,-12.212445366013316,-6.315235639112018,,,,0,False
ISCA1,86.0,63.0,1.6469372456483136,6.226098708753024,True,86.0,24.0,23.0,-4.57916146310471,-6.226098708753024,-5.416245120701904,,,,0,False
ISG15,149.0,147.0,6.177515435783123,15.923810082911944,True,149.0,2.0,5.0,-15.923810082911944,-12.684951008227118,-9.74629464712882,,,,0,False
IST1,554.0,377.0,0.8538672738035267,17.60536244181105,True,554.0,475.0,177.0,-16.751495168007523,-17.60536244181105,-15.986902784527308,,,,0,False
ITGB2,134.0,65.0,0.8628074736568969,20.47736104384944,True,134.0,123.0,69.0,-20.47736104384944,-19.614553570192545,-19.775272525866555,,,,0,False
ITK,3393.0,3391.0,4.349726785870629,6.783358357268416,True,2.0,3393.0,2566.0,-6.783358357268416,-2.7816254529259905,-2.4336315713977874,0.6583348217168689,5.378493633649366e-06,,1,True
ITM2A,78.0,61.0,4.206144563873984,21.01982809473633,True,17.0,78.0,1.0,-21.01982809473633,-16.813683530862345,-19.11696566617917,,,,0,False
ITM2B,148.0,147.0,7.768249831135138,14.714448434160788,True,148.0,1.0,2.0,-14.714448434160788,-8.438270857582847,-6.946198603025651,,,,0,False
ITPR1,392.0,391.0,4.24509613124938,10.604181428110548,True,1.0,1.0,392.0,-6.359085296861169,-10.604181428110548,-8.554198225336428,,,,0,False
ITSN1,154.0,78.0,0.7576945151657093,1.6192110555647892,True,154.0,114.0,76.0,-0.8615165403990799,-1.6192110555647892,-1.4226875826092389,,,,0,False
IWS1,686.0,276.0,1.2037800845239968,15.438918472472023,True,686.0,682.0,410.0,-15.10508032006232,-15.438918472472023,-13.901300235538324,,,,0,False
JOSD2,104.0,81.0,1.0290516648571095,8.631481465937762,True,104.0,23.0,79.0,-7.602429801080652,-8.631481465937762,-7.459235722103681,,,,0,False
JUNB,143.0,94.0,2.0558948865177396,14.616766011817084,True,49.0,102.0,143.0,-12.560871125299345,-14.616766011817084,-11.638366050704647,,,,0,False
KAT6A,506.0,427.0,4.9842791531284405,25.57662254811764,True,79.0,506.0,143.0,-25.57662254811764,-24.66077662953407,-20.5923433949892,,,,0,False
KBTBD2,84.0,82.0,0.2058986971455958,12.019893732094951,True,84.0,5.0,2.0,-11.813995034949356,-11.997428056130008,-12.019893732094951,,,,0,False
KCNA2,332.0,319.0,0.70185607897406,0.8030642302684062,True,332.0,32.0,13.0,-0.6365440571696512,0.0653120218044088,-0.8030642302684062,,,,0,False
KDM1A,2913.0,895.0,5.622168058656925,21.050216811445004,True,2018.0,2301.0,2913.0,-15.42804875278808,-21.050216811445004,-18.57519939748311,0.5683288227507527,0.0020561601934449,,0,False
KDM2A,315.0,68.0,2.8209753482314284,12.916592578418902,True,258.0,315.0,190.0,-10.542852623614667,-7.721877275383239,-12.916592578418902,,,,0,False
KDM3B,140.0,57.0,1.1982451116242618,13.866432374478252,True,87.0,140.0,30.0,-13.866432374478252,-12.66818726285399,-13.436156015044917,,,,0,False
KDM5C,115.0,,,29.234618823579936,True,68.0,115.0,,-23.19015002537764,-29.234618823579936,,,,,0,False
KDM6A,137.0,89.0,4.3650395232066455,17.708998845116305,True,137.0,62.0,48.0,-17.708998845116305,-15.26779558962106,-13.34395932190966,,,,0,False
KDM8,172.0,63.0,1.128566439616498,2.654579503153562,True,109.0,172.0,120.0,-2.654579503153562,-2.055207543703277,-1.526013063537064,,,,0,False
KHDRBS1,936.0,766.0,0.9584083940542172,10.271517573293307,True,170.0,936.0,164.0,-9.31310917923909,-8.944803271264904,-10.271517573293307,,,,0,False
KIF14,88.0,81.0,1.7450144584854872,9.414386039288052,True,7.0,2.0,88.0,-7.803676571676799,-6.058662113191311,-9.414386039288052,,,,0,False
KIF16B,401.0,400.0,1.5449800304972765,8.044663107722933,True,1.0,401.0,1.0,-7.6390199603183,-6.094039929821023,-8.044663107722933,,,,0,False
KIF5C,142.0,137.0,0.842658572387073,5.325860984490127,True,5.0,2.0,142.0,-4.483202412103054,-3.8521131161819495,-5.325860984490127,,,,0,False
KIFAP3,1585.0,328.0,2.280870321042963,9.195909570673328,True,1585.0,1347.0,1257.0,-9.195909570673328,-6.9150392496303645,-8.22332794336885,,,,0,False
KLF10,80.0,48.0,1.9325572105787003,11.254682424963192,True,32.0,80.0,9.0,-9.322125214384492,-10.856042465415072,-11.254682424963192,,,,0,False
KLF2,987.0,809.0,3.972239158138777,2.8690335711720585,True,987.0,914.0,178.0,-2.8690335711720585,1.1032055869667186,-1.726570880049541,,,,0,False
KLHDC10,237.0,204.0,1.6477988504745422,17.154518348800938,True,237.0,76.0,33.0,-15.506719498326396,-17.154518348800938,-14.334973114064512,,,,0,False
KMT2B,124.0,89.0,3.5182823669538603,15.028069238303,True,35.0,124.0,57.0,-15.028069238303,-13.332097770773077,-11.50978687134914,,,,0,False
KMT2C,462.0,146.0,2.6788761738426636,28.874678759828264,True,453.0,307.0,462.0,-28.874678759828264,-28.2708340767049,-26.1958025859856,,,,0,False
KMT2E,896.0,559.0,2.66968431168279,13.86926610085435,True,337.0,304.0,896.0,-13.86926610085435,-12.162193702432011,-11.19958178917156,,,,0,False
KMT5B,940.0,326.0,2.9168816757414557,18.0795754440062,True,614.0,782.0,940.0,-15.162693768264743,-18.0795754440062,-16.15063619213915,,,,0,False
KPNA1,963.0,432.0,10.362117889360976,28.86068439865191,True,531.0,963.0,139.0,-18.49856650929093,-28.86068439865191,-19.306174545738124,,,,0,False
KPNA4,71.0,70.0,8.777196592745575,27.871124430034865,True,1.0,71.0,2.0,-19.09392783728929,-27.871124430034865,-21.63210673499184,,,,0,False
KRBA2,752.0,750.0,2.5208444142025925,7.754333129606626,True,752.0,176.0,2.0,-7.754333129606626,-5.233488715404033,-5.905405254821623,,,,0,False
KRCC1,214.0,211.0,1.1895104344177625,17.819846343436257,True,214.0,84.0,3.0,-16.630335909018495,-17.819846343436257,-15.662948818161151,,,,0,False
KTI12,826.0,58.0,3.1331236844918777,9.91023356262024,True,768.0,826.0,730.0,-6.777109878128362,-9.91023356262024,-6.988794114717096,,,,0,False
KTN1,108.0,103.0,2.6266942093168364,17.157896596516288,True,5.0,108.0,1.0,-14.531202387199452,-15.990671608166569,-17.157896596516288,,,,0,False
L2HGDH,118.0,8.0,3.6989477596815448,14.868414380614444,True,110.0,113.0,118.0,-11.1694666209329,-13.417897254485442,-14.868414380614444,,,,0,False
L3MBTL2,497.0,133.0,6.534386180138721,25.58555447219236,True,364.0,365.0,497.0,-19.05116829205364,-25.58555447219236,-16.552379039046304,,,,0,False
LAIR2,198.0,198.0,2.0278210819282165,2.839271910562277,True,0.0,0.0,198.0,-0.81145082863406,-2.839271910562277,-2.0541981562401306,,,,0,False
LAMP1,238.0,225.0,7.258165121374038,28.50019697863141,True,238.0,13.0,32.0,-28.50019697863141,-28.10392785805136,-21.242031857257373,,,,0,False
LAMTOR2,2063.0,1658.0,0.9443479300204434,12.725978555991086,True,405.0,593.0,2063.0,-12.725978555991086,-12.35746344409713,-11.781630625970642,,,,0,False
LAMTOR3,182.0,95.0,0.4391122563927698,12.606328554361422,True,87.0,182.0,159.0,-12.212162085264374,-11.773049828871605,-12.606328554361422,,,,0,False
LAMTOR4,684.0,657.0,2.9470347695439933,27.806857445075515,True,27.0,334.0,684.0,-24.85982267553152,-22.13175037329848,-27.806857445075515,,,,0,True
LARP4,67.0,66.0,15.530557199805848,36.89930223211546,True,1.0,1.0,67.0,-21.36874503230961,-36.89930223211546,-21.597968275562067,,,,0,False
LARS2,813.0,691.0,4.505970150780765,10.311869518652122,True,122.0,813.0,601.0,-7.010219356401855,-10.311869518652122,-2.50424920562109,,,,0,False
LAT,5536.0,5532.0,10.508703805440646,22.943334170917787,True,4.0,5536.0,3187.0,-22.943334170917787,-17.262825348106805,-12.43463036547714,,,7.0,1,True
LAT2,254.0,62.0,6.942609784753295,12.320845143634871,True,193.0,254.0,131.0,-5.378235358881576,-6.457486825015196,-12.320845143634871,,,,0,False
LEO1,3015.0,1224.0,2.067678746150005,13.311349892022893,True,3015.0,2664.0,1791.0,-11.243671145872888,-13.311349892022893,-10.59556693725946,0.5628212243588973,0.0965911515007667,,0,False
LETM2,386.0,368.0,2.5967931627796843,6.1532450055532255,True,18.0,47.0,386.0,-3.556451842773541,-4.443091822646027,-6.1532450055532255,,,,0,False
LIG3,1177.0,1175.0,4.981024740117164,11.476332317921994,True,2.0,2.0,1177.0,-6.49530757780483,-11.476332317921994,-6.980123824563979,,,,0,True
LIG4,106.0,104.0,1.079017025365288,7.599749539777823,True,2.0,106.0,6.0,-6.8998393379787375,-7.599749539777823,-5.8208223126134495,,,,0,False
LIN37,259.0,118.0,1.2733055420297443,6.023815166146417,True,143.0,259.0,25.0,-6.023815166146417,-4.864658315942389,-4.750509624116673,,,,0,False
LMNA,58.0,54.0,4.665434335834977,12.983248278925402,True,58.0,4.0,10.0,-8.317813943090425,-12.301187120615294,-12.983248278925402,,,,0,False
LMTK2,600.0,524.0,1.7842174291974606,8.517262142169765,True,76.0,600.0,24.0,-6.733044712972304,-8.517262142169765,-6.812284826785105,,,,0,False
LPCAT3,144.0,144.0,3.5551620142693965,7.740137789529743,True,144.0,62.0,0.0,-6.130583635671935,-7.740137789529743,-2.5754216214025387,,,,0,False
LRBA,2993.0,2988.0,3.676211976721517,17.732844265379157,True,5.0,2993.0,223.0,-14.05663228865764,-17.732844265379157,-17.53319371518427,0.6044274850704704,2.77834428745411e-23,,0,True
LRIG1,139.0,138.0,8.22027504897252,14.778718120697564,True,1.0,139.0,1.0,-6.558443071725044,-14.778718120697564,-10.488977567267565,,,,0,False
LRP5,295.0,284.0,1.25192137181614,11.122226374590245,True,11.0,5.0,295.0,-10.657832349464282,-11.122226374590245,-9.405910977648142,,,,0,False
LRPPRC,1926.0,1154.0,16.224784597545344,36.572856837648416,True,772.0,771.0,1926.0,-20.348072240103072,-36.572856837648416,-18.83716571849336,,,,0,False
LRRC8A,448.0,429.0,3.844112267711294,11.415121246269791,True,19.0,11.0,448.0,-7.571008978558497,-8.750606287553786,-11.415121246269791,,,,0,False
LRRC8B,58.0,26.0,5.938571757283475,16.381673468727417,True,32.0,28.0,58.0,-10.443101711443942,-16.381673468727417,-10.42444420956444,,,,0,False
LSM12,535.0,190.0,4.393223215219875,14.570263944842134,True,535.0,345.0,520.0,-10.17704072962226,-14.570263944842134,-14.500976213335004,,,,0,False
LSM14A,137.0,102.0,0.8741347667971695,15.22093489167721,True,35.0,22.0,137.0,-15.22093489167721,-14.9701589249685,-14.34680012488004,,,,0,False
LYRM2,63.0,50.0,1.723267271753544,7.619281840105128,True,63.0,55.0,13.0,-7.619281840105128,-6.831894556299666,-5.896014568351584,,,,0,False
LZTS1,332.0,169.0,2.979175415743337,9.603329884799702,True,163.0,332.0,180.0,-6.905374902907457,-3.92619948716412,-9.603329884799702,,,,0,False
MAEA,1651.0,1645.0,3.2500201691171107,17.534725372837727,True,1651.0,1190.0,6.0,-14.284705203720616,-17.534725372837727,-12.020088604461002,0.6806142487031202,0.0098124017602529,,0,False
MAF,138.0,128.0,2.9832825491422024,6.196240791278712,True,10.0,13.0,138.0,-6.196240791278712,-4.889364777582974,-3.21295824213651,,,,0,False
MAGEH1,92.0,91.0,2.7097931725436215,16.743237298281386,True,92.0,19.0,1.0,-14.033444125737764,-16.743237298281386,-16.661910317886292,,,,0,False
MALT1,1640.0,1637.0,1.693181265815145,12.15938543215661,True,3.0,1640.0,1412.0,-11.979658699886093,-12.15938543215661,-10.286477434070948,0.5559133450604872,0.1044634796963359,,1,True
MAN1A2,377.0,375.0,1.0727875802173057,3.0717855763351585,True,377.0,2.0,2.0,-3.0717855763351585,-2.214399379933121,-1.9989979961178528,,,,0,False
MAN2A1,84.0,77.0,0.6884246525322872,16.12473414093096,True,84.0,28.0,7.0,-15.436309488398674,-16.12473414093096,-15.162729308221945,,,,0,False
MANEA,280.0,278.0,4.396570298698564,10.429972760146375,True,280.0,2.0,2.0,-6.033402461447811,-9.049604379993358,-10.429972760146375,,,,0,False
MAP1LC3B,167.0,161.0,5.540588464581594,19.62289444135969,True,167.0,17.0,6.0,-19.62289444135969,-14.082305976778096,-18.70981189847925,,,,0,False
MAP3K1,90.0,89.0,1.212923100193425,6.8730786506149615,True,1.0,90.0,2.0,-5.660155550421536,-6.8730786506149615,-6.027849172979423,,,,0,False
MAP3K13,52.0,28.0,2.387409464130865,11.307974041378046,True,32.0,52.0,4.0,-8.92056457724718,-8.409813084648617,-11.307974041378046,,,,0,False
MAP3K5,199.0,161.0,2.6898193844665146,8.828930929307138,True,38.0,199.0,76.0,-8.828930929307138,-7.728972787400442,-6.139111544840623,,,,0,False
MAP4K1,94.0,80.0,11.588240412561216,32.59468507511312,True,14.0,94.0,5.0,-29.774462467573898,-18.18622205501268,-32.59468507511312,,,,0,False
MAPK14,106.0,94.0,1.9513014269973432,22.2245097167958,True,12.0,20.0,106.0,-22.2245097167958,-20.273208289798458,-21.58386026336602,,,,0,False
MAPKAP1,265.0,164.0,4.917239744272074,18.52627060546544,True,101.0,16.0,265.0,-13.609030861193368,-18.52627060546544,-13.078075581760658,,,,0,False
MARK2,66.0,63.0,2.7257305689662115,11.46923275305397,True,3.0,66.0,1.0,-8.743502184087758,-11.46923275305397,-8.357198967877805,,,,0,False
MAU2,428.0,315.0,1.784492713887801,4.770866576266961,True,428.0,324.0,113.0,-4.770866576266961,-3.2923560945009687,-2.98637386237916,,,,0,False
MAX,2223.0,2133.0,6.833622715441594,20.673799679098924,True,90.0,2223.0,101.0,-20.673799679098924,-18.59104351892798,-13.84017696365733,0.3484073260389697,0.9988528450920444,,0,False
MBIP,308.0,297.0,3.608456507225486,10.236368329561014,True,11.0,86.0,308.0,-6.627911822335528,-10.236368329561014,-9.245418175174024,,,,0,False
MBTPS1,1271.0,1210.0,4.370322623588301,15.357483470648544,True,61.0,280.0,1271.0,-10.987160847060244,-15.357483470648544,-7.135912951816285,,,,0,False
MCM8,356.0,316.0,3.1425109032918233,13.815480017712192,True,40.0,217.0,356.0,-10.672969114420368,-11.858176891697877,-13.815480017712192,,,,0,False
MCTS1,1361.0,387.0,7.232443991869815,31.820355634546186,True,974.0,1361.0,1184.0,-24.58791164267637,-31.324994633035715,-31.820355634546186,,,,0,False
MCUR1,153.0,152.0,11.159687564288,30.969845354940382,True,1.0,1.0,153.0,-19.810157790652383,-30.969845354940382,-24.461084062705407,,,,0,False
MED1,819.0,567.0,3.61108150827032,10.966430312828733,True,252.0,819.0,232.0,-7.355348804558413,-10.966430312828733,-9.290765371576857,,,,0,False
MED12,4142.0,1299.0,1.1916861344055905,8.979948184824966,True,2843.0,4142.0,2046.0,-8.979948184824966,-8.788787110955338,-7.788262050419376,0.0954812775147903,1.0,2.0,0,False
MED13,629.0,586.0,6.416615322686418,32.15656256089598,True,43.0,220.0,629.0,-25.73994723820956,-32.15656256089598,-31.269421982409806,,,,0,True
MED14,367.0,247.0,2.609099425821972,7.592874060024137,True,120.0,367.0,135.0,-7.592874060024137,-4.983774634202165,-6.244229802166856,,,,0,False
MED15,2807.0,1466.0,4.425050018308255,29.447528669704624,True,2807.0,2051.0,1341.0,-25.02247865139637,-29.447528669704624,-26.3227085082091,0.4480506233470686,0.999749051257536,,0,False
MED23,1012.0,865.0,3.8986370971604702,17.50997315550852,True,147.0,1012.0,367.0,-13.611336058348048,-16.087550336749366,-17.50997315550852,,,,0,False
MED24,2795.0,1256.0,3.7145763985933087,22.11254349967264,True,1539.0,2795.0,1607.0,-18.39796710107933,-22.11254349967264,-21.819727601109733,0.755814149616394,1.0755616312756054e-14,,0,False
MEST,825.0,744.0,4.009518220559751,6.035064773397279,True,825.0,682.0,81.0,-2.025546552837528,-6.035064773397279,-2.193096395964905,,,,0,False
METAP2,772.0,396.0,8.166125424594956,19.6254880459384,True,772.0,376.0,528.0,-11.459362621343445,-19.6254880459384,-11.218003907370491,,,,0,False
METTL1,1283.0,768.0,7.45037776934939,11.6338180420304,True,515.0,1047.0,1283.0,-4.18344027268101,-11.6338180420304,-3.666250028283999,,,,0,False
METTL17,53.0,45.0,2.7802019013620676,17.06201304797064,True,8.0,5.0,53.0,-14.281811146608574,-17.06201304797064,-15.72289803835836,,,,0,False
MFHAS1,334.0,270.0,4.938534977300021,18.80286071710203,True,64.0,334.0,66.0,-13.864325739802007,-14.765515906711492,-18.80286071710203,,,,0,False
MGA,131.0,75.0,5.685895510372587,14.397544384770688,True,56.0,131.0,123.0,-8.7116488743981,-14.397544384770688,-9.354986697548672,,,,0,False
MIA2,1566.0,1513.0,1.055985603545281,12.660553407161007,True,53.0,19.0,1566.0,-11.604567803615726,-12.001761686729957,-12.660553407161007,0.8770834710616209,2.548279421428051e-32,,0,False
MICOS13,134.0,133.0,1.7912168979297398,8.039600366199446,True,1.0,2.0,134.0,-7.480894978386128,-8.039600366199446,-5.689678080456388,,,,0,False
MIDN,59.0,37.0,5.751637151694027,14.942042935017415,True,22.0,59.0,4.0,-14.942042935017415,-13.826643754398292,-9.190405783323389,,,,0,False
MIEN1,98.0,96.0,1.3633774151229971,16.135541248292913,True,98.0,2.0,3.0,-16.135541248292913,-15.18841655405289,-14.772163833169916,,,,0,False
MIPEP,2144.0,1992.0,1.556247089578351,8.40054606158639,True,152.0,414.0,2144.0,-7.56025045458347,-8.40054606158639,-6.004003365005119,1.0550293896792875,9.073153027848116e-24,,0,False
MITD1,250.0,239.0,0.8703560901716969,14.5791804553374,True,11.0,1.0,250.0,-13.892694559230392,-13.022338469058695,-14.5791804553374,,,,0,False
MLKL,80.0,47.0,5.601767230363922,24.407658384994512,True,33.0,37.0,80.0,-18.80589115463059,-24.407658384994512,-18.53978289533166,,,,0,False
MLST8,564.0,266.0,5.456315621902744,17.151660967679785,True,298.0,131.0,564.0,-11.69534534577704,-17.151660967679785,-13.872193473349792,,,,0,False
MLYCD,520.0,342.0,2.091578874993095,4.644308871654822,True,178.0,7.0,520.0,-4.575664124867232,-4.644308871654822,-2.484085249874137,,,,0,False
MMAB,837.0,331.0,3.1864894825072136,7.199745899639233,True,837.0,506.0,744.0,-4.01325641713202,-7.199745899639233,-5.404070778064618,,,,0,False
MMGT1,730.0,699.0,3.1195423614739415,16.84693705119878,True,31.0,65.0,730.0,-14.51066515207254,-16.84693705119878,-11.3911227905986,,,,0,True
MOB1A,374.0,373.0,3.0785667470028883,25.7777498871443,True,374.0,3.0,1.0,-25.06202138609989,-25.7777498871443,-21.983454639097,,,,0,False
