flagship,direction,pathway_name,overlap,query_size,p_value,fdr,expression_artifact_flag,pathway_size_bg
VAV1,down,Nucleotide catabolism,3,2370,0.9266685679388252,0.999991783975396,False,23
VAV1,down,O-linked glycosylation,9,2370,0.8098124420330226,0.999991783975396,False,48
VAV1,down,Oncogene Induced Senescence,4,2370,0.9151042537288372,0.999991783975396,False,28
VAV1,down,Opioid Signalling,9,2370,0.9662006520348004,0.999991783975396,False,62
VAV1,down,Ovarian tumor domain proteases,3,2370,0.987596370196641,0.999991783975396,False,32
VAV1,down,PI Metabolism,8,2370,0.9970629272504888,0.999991783975396,False,72
VAV1,down,PLC beta mediated events,4,2370,0.9703014204957776,0.999991783975396,False,34
VAV1,down,Paradoxical activation of RAF signaling by kinase inactive BRAF,3,2370,0.9946285625512464,0.999991783975396,False,36
VAV1,down,Parasite infection,7,2370,0.9212601069321272,0.999991783975396,False,45
VAV1,down,Parasitic Infection Pathways,21,2370,0.8877500803049034,0.999991783975396,False,112
VAV1,down,Peroxisomal lipid metabolism,3,2370,0.9117281453182546,0.999991783975396,False,22
VAV1,down,Peroxisomal protein import,7,2370,0.9314724692739786,0.999991783975396,False,46
VAV1,down,Phospholipid metabolism,28,2370,0.9590924962438594,0.999991783975396,False,158
VAV1,down,"Plasma lipoprotein assembly, remodeling, and clearance",3,2370,0.9971727661696888,0.999991783975396,False,39
VAV1,down,"Platelet activation, signaling and aggregation",31,2370,0.9172754193668866,0.999991783975396,False,164
VAV1,down,Post NMDA receptor activation events,7,2370,0.9212601069321272,0.999991783975396,True,45
VAV1,down,Pre-NOTCH Expression and Processing,9,2370,0.8470816856127736,0.999991783975396,False,50
VAV1,down,Pre-NOTCH Transcription and Translation,6,2370,0.8694113169920543,0.999991783975396,True,36
VAV1,down,Processing of DNA double-strand break ends,11,2370,0.8898673843426067,0.999991783975396,True,63
VAV1,down,Processing of antigen in germinal center B cells,6,2370,0.9954846927052448,0.999991783975396,True,57
VAV1,down,RAB GEFs exchange GTP for GDP on RABs,12,2370,0.9606348982892294,0.999991783975396,False,77
VAV1,down,RAB geranylgeranylation,8,2370,0.9369476810704492,0.999991783975396,False,52
VAV1,down,RAC1 GTPase cycle,16,2370,0.999717471477368,0.999991783975396,False,135
VAV1,down,RAC2 GTPase cycle,11,2370,0.9571070798440592,0.999991783975396,False,71
VAV1,down,RAC3 GTPase cycle,10,2370,0.9818617618911306,0.999991783975396,False,72
VAV1,down,RAF activation,5,2370,0.8744242595756748,0.999991783975396,False,31
VAV1,down,RET signaling,4,2370,0.8821493807028327,0.999991783975396,False,26
VAV1,down,RHO GTPase Effectors,41,2370,0.9506494054674576,0.999991783975396,False,219
VAV1,down,RHO GTPase cycle,62,2370,0.9805490645809606,0.999991783975396,False,333
VAV1,down,RHO GTPases activate IQGAPs,3,2370,0.8207068976394742,0.999991783975396,False,18
VAV1,down,RHO GTPases activate PKNs,5,2370,0.9505157271182272,0.999991783975396,False,37
VAV1,down,RHOA GTPase cycle,16,2370,0.9826323477090192,0.999991783975396,False,105
VAV1,down,RHOB GTPase cycle,8,2370,0.9064941664495312,0.999991783975396,False,49
VAV1,down,RHOC GTPase cycle,6,2370,0.9954846927052448,0.999991783975396,False,57
VAV1,down,RHOD GTPase cycle,5,2370,0.9821384053163104,0.999991783975396,False,43
VAV1,down,RHOH GTPase cycle,4,2370,0.939565814849706,0.999991783975396,False,30
VAV1,down,RHOJ GTPase cycle,7,2370,0.8968237547072598,0.999991783975396,False,43
VAV1,down,RHOQ GTPase cycle,7,2370,0.9314724692739786,0.999991783975396,False,46
VAV1,down,RHOU GTPase cycle,4,2370,0.9703014204957776,0.999991783975396,False,34
VAV1,down,RHOV GTPase cycle,4,2370,0.939565814849706,0.999991783975396,False,30
VAV1,down,RIPK1-mediated regulated necrosis,4,2370,0.899817510524634,0.999991783975396,False,27
VAV1,down,RNA Polymerase II Transcription,204,2370,0.8843213085431498,0.999991783975396,False,946
VAV1,down,RND1 GTPase cycle,3,2370,0.9847685323002509,0.999991783975396,False,31
VAV1,down,RSV-host interactions,7,2370,0.9921267755154204,0.999991783975396,False,60
VAV1,down,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,6,2370,0.8298089294287991,0.999991783975396,False,34
VAV1,down,Rab regulation of trafficking,14,2370,0.9972750098797863,0.999991783975396,False,108
VAV1,down,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,8,2370,0.8284980465119998,0.999991783975396,False,44
VAV1,down,Recruitment of NuMA to mitotic centrosomes,11,2370,0.9667501775321592,0.999991783975396,True,73
VAV1,down,Recruitment of mitotic centrosome proteins and complexes,11,2370,0.94506520569545,0.999991783975396,True,69
VAV1,down,Regulated Necrosis,7,2370,0.9097502400414984,0.999991783975396,False,44
VAV1,down,Regulation of CDH1 posttranslational processing and trafficking to plasma membrane,5,2370,0.8080970512994137,0.999991783975396,True,28
VAV1,down,Regulation of PLK1 Activity at G2/M Transition,11,2370,0.9708015683715048,0.999991783975396,False,74
VAV1,down,Regulation of TNFR1 signaling,7,2370,0.8662392069918696,0.999991783975396,False,41
VAV1,down,Regulation of TP53 Degradation,5,2370,0.9068878903451588,0.999991783975396,False,33
VAV1,down,Regulation of TP53 Expression and Degradation,5,2370,0.9201773663652209,0.999991783975396,False,34
VAV1,down,Regulation of actin dynamics for phagocytic cup formation,6,2370,0.9749360656711296,0.999991783975396,False,47
VAV1,down,Regulation of endogenous retroelements,11,2370,0.9870593269738236,0.999991783975396,False,80
VAV1,down,Regulation of endogenous retroelements by KRAB-ZFP proteins,5,2370,0.9958588960696416,0.999991783975396,False,51
VAV1,down,Regulation of insulin secretion,7,2370,0.8285680471633667,0.999991783975396,False,39
VAV1,down,Regulation of necroptotic cell death,4,2370,0.899817510524634,0.999991783975396,False,27
VAV1,down,Reproduction,9,2370,0.9894344046320552,0.999991783975396,False,70
VAV1,down,Respiratory Syncytial Virus Infection Pathway,15,2370,0.8549174970647583,0.999991783975396,False,80
VAV1,down,Retrograde transport at the Trans-Golgi-Network,7,2370,0.8662392069918696,0.999991783975396,False,41
VAV1,down,SARS-CoV-1 Infection,8,2370,0.9998581190775004,0.999991783975396,False,89
VAV1,down,SARS-CoV-1 activates/modulates innate immune responses,3,2370,0.9933642507497368,0.999991783975396,False,35
VAV1,down,SARS-CoV-1-host interactions,7,2370,0.9791769875827036,0.999991783975396,False,54
VAV1,down,Sensory Perception,8,2370,0.998519016968686,0.999991783975396,False,76
VAV1,down,Sensory processing of sound,4,2370,0.9794568209331306,0.999991783975396,True,36
VAV1,down,Sensory processing of sound by inner hair cells of the cochlea,4,2370,0.9644044729510064,0.999991783975396,True,33
VAV1,down,Signaling by BRAF and RAF1 fusions,8,2370,0.9449605542177754,0.999991783975396,False,53
VAV1,down,Signaling by EGFR,5,2370,0.9505157271182272,0.999991783975396,False,37
VAV1,down,Signaling by ERBB2,4,2370,0.9644044729510064,0.999991783975396,False,33
VAV1,down,Signaling by ERBB4,3,2370,0.9813280048806502,0.999991783975396,False,30
VAV1,down,Signaling by FGFR1 in disease,5,2370,0.83280950039146,0.999991783975396,False,29
VAV1,down,Signaling by FGFR3,3,2370,0.958636633040812,0.999991783975396,False,26
VAV1,down,Signaling by FGFR4,3,2370,0.9498111808479682,0.999991783975396,False,25
VAV1,down,Signaling by FLT3 fusion proteins,3,2370,0.8207068976394742,0.999991783975396,False,18
VAV1,down,Signaling by GPCR,45,2370,0.9937969588970478,0.999991783975396,False,264
VAV1,down,Signaling by Insulin receptor,7,2370,0.948463175341722,0.999991783975396,False,48
VAV1,down,Signaling by MET,4,2370,0.9970681371801396,0.999991783975396,False,46
VAV1,down,Signaling by NOTCH1,9,2370,0.8918752696167398,0.999991783975396,False,53
VAV1,down,Signaling by NOTCH2,3,2370,0.9392531583449252,0.999991783975396,False,24
VAV1,down,Signaling by NOTCH3,5,2370,0.8917019632689969,0.999991783975396,False,32
VAV1,down,Signaling by NTRK2 (TRKB),3,2370,0.8940681812617687,0.999991783975396,False,21
VAV1,down,Signaling by Non-Receptor Tyrosine Kinases,3,2370,0.9847685323002509,0.999991783975396,False,31
VAV1,down,Signaling by PDGF,5,2370,0.9201773663652209,0.999991783975396,False,34
VAV1,down,Signaling by PTK6,3,2370,0.9847685323002509,0.999991783975396,False,31
VAV1,down,Signaling by RAS mutants,3,2370,0.9946285625512464,0.999991783975396,False,36
VAV1,down,Signaling by Rho GTPases,99,2370,0.964722436020112,0.999991783975396,False,498
VAV1,down,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",103,2370,0.9574811914278154,0.999991783975396,False,513
VAV1,down,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),5,2370,0.8080970512994137,0.999991783975396,False,28
VAV1,down,Signaling by WNT in cancer,3,2370,0.9117281453182546,0.999991783975396,False,22
VAV1,down,Signaling by moderate kinase activity BRAF mutants,3,2370,0.9946285625512464,0.999991783975396,False,36
VAV1,down,Signaling downstream of RAS mutants,3,2370,0.9946285625512464,0.999991783975396,False,36
VAV1,down,Signalling to ERKs,4,2370,0.939565814849706,0.999991783975396,False,30
VAV1,down,Stimuli-sensing channels,4,2370,0.9964142756514612,0.999991783975396,False,45
VAV1,down,Synthesis of PIPs at the plasma membrane,4,2370,0.9964142756514612,0.999991783975396,False,45
VAV1,down,TAK1-dependent IKK and NF-kappa-B activation,5,2370,0.931759895134915,0.999991783975396,False,35
VAV1,down,TNFR1-induced proapoptotic signaling,3,2370,0.9266685679388252,0.999991783975396,False,23
VAV1,down,TP53 Regulates Metabolic Genes,11,2370,0.921505429733298,0.999991783975396,False,66
VAV1,down,TP53 Regulates Transcription of Cell Death Genes,6,2370,0.8861386153219049,0.999991783975396,False,37
VAV1,down,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,14,2370,0.9005097540663153,0.999991783975396,False,79
VAV1,down,TRIF (TICAM1)-mediated TLR4 signaling,17,2370,0.8327597242438323,0.999991783975396,False,88
VAV1,down,The role of Nef in HIV-1 replication and disease pathogenesis,4,2370,0.8121253278477841,0.999991783975396,False,23
VAV1,down,Toll Like Receptor 10 (TLR10) Cascade,14,2370,0.878612712146445,0.999991783975396,False,77
VAV1,down,Toll Like Receptor 2 (TLR2) Cascade,14,2370,0.9475511166629598,0.999991783975396,False,85
VAV1,down,Toll Like Receptor 3 (TLR3) Cascade,16,2370,0.8569130819191655,0.999991783975396,False,85
VAV1,down,Toll Like Receptor 4 (TLR4) Cascade,18,2370,0.9639052622156488,0.999991783975396,False,109
VAV1,down,Toll Like Receptor 5 (TLR5) Cascade,14,2370,0.878612712146445,0.999991783975396,False,77
VAV1,down,Toll Like Receptor 7/8 (TLR7/8) Cascade,14,2370,0.9346195118200216,0.999991783975396,False,83
VAV1,down,Toll Like Receptor 9 (TLR9) Cascade,15,2370,0.9267441279755364,0.999991783975396,False,87
VAV1,down,Toll Like Receptor TLR1:TLR2 Cascade,14,2370,0.9475511166629598,0.999991783975396,False,85
VAV1,down,Toll Like Receptor TLR6:TLR2 Cascade,14,2370,0.9475511166629598,0.999991783975396,False,85
VAV1,down,Toll-like Receptor Cascades,21,2370,0.9725985869629624,0.999991783975396,False,127
VAV1,down,Transcriptional regulation of granulopoiesis,5,2370,0.9068878903451588,0.999991783975396,False,33
VAV1,down,Translation of Structural Proteins_9694635,6,2370,0.9847421359687538,0.999991783975396,True,50
VAV1,down,Translocation of SLC2A4 (GLUT4) to the plasma membrane,6,2370,0.993556133117416,0.999991783975396,False,55
VAV1,down,Transport to the Golgi and subsequent modification,27,2370,0.841201086091526,0.999991783975396,False,136
VAV1,down,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells",3,2370,0.9498111808479682,0.999991783975396,False,25
VAV1,down,Uptake and actions of bacterial toxins,3,2370,0.8489846253416721,0.999991783975396,False,19
VAV1,down,VEGFR2 mediated cell proliferation,3,2370,0.8207068976394742,0.999991783975396,False,18
VAV1,down,Vasopressin regulates renal water homeostasis via Aquaporins,4,2370,0.8385764350961249,0.999991783975396,False,24
VAV1,down,Vesicle-mediated transport,79,2370,0.9999628278284768,0.999991783975396,False,491
VAV1,down,Visual phototransduction,3,2370,0.987596370196641,0.999991783975396,False,32
VAV1,down,p75 NTR receptor-mediated signalling,13,2370,0.8204429313227086,0.999991783975396,False,68
VAV1,down,trans-Golgi Network Vesicle Budding,11,2370,0.814698559286319,0.999991783975396,False,58
VAV1,up,Innate Immune System,364,3702,1.4117583724156562e-23,2.244695812140893e-20,False,670
VAV1,up,Immune System,714,3702,1.5976184643645438e-19,1.2701066791698124e-16,False,1542
VAV1,up,Neutrophil degranulation,191,3702,1.3683268715240685e-17,7.252132419077563e-15,False,324
VAV1,up,Membrane Trafficking,239,3702,1.892074929125116e-10,7.520997843272337e-08,False,480
VAV1,up,Vesicle-mediated transport,240,3702,1.6016643433676952e-09,5.093292611909271e-07,False,491
VAV1,up,Signaling by Rho GTPases,242,3702,2.7086746234607014e-09,7.177987752170859e-07,False,498
VAV1,up,Interferon alpha/beta signaling,40,3702,5.197645364499889e-09,1.0742303475174972e-06,False,53
VAV1,up,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",247,3702,5.404932566125772e-09,1.0742303475174972e-06,False,513
VAV1,up,RHO GTPase Effectors,115,3702,3.583912595670233e-07,6.331578919017412e-05,False,219
VAV1,up,RAC1 GTPase cycle,77,3702,4.620227901392364e-07,7.346162363213859e-05,False,135
VAV1,up,Late SARS-CoV-2 Infection Events,37,3702,2.337002414653296e-06,0.0003378030762998,False,55
VAV1,up,RHO GTPase cycle,159,3702,5.54992113175009e-06,0.0007353645499568,False,333
VAV1,up,Disease,542,3702,2.714644665710395e-05,0.0033202192449842,False,1319
VAV1,up,Interferon gamma signaling,38,3702,4.370934777067013e-05,0.004633190863691,False,62
VAV1,up,Translation of Structural Proteins_9683701,18,3702,4.330662122715402e-05,0.004633190863691,True,23
VAV1,up,Evasion by RSV of host interferon responses,15,3702,5.257514933510417e-05,0.0046441381912675,False,18
VAV1,up,FOXO-mediated transcription,31,3702,5.2356018778109775e-05,0.0046441381912675,False,48
VAV1,up,Translation of Structural Proteins_9694635,32,3702,5.181652419547004e-05,0.0046441381912675,True,50
VAV1,up,CDC42 GTPase cycle,59,3702,5.680136187253139e-05,0.0047533771251223,False,108
VAV1,up,Signal Transduction,618,3702,6.199654820775616e-05,0.0049287255825166,False,1528
VAV1,up,Interferon Signaling,106,3702,7.955485416360805e-05,0.0054996616573972,False,218
VAV1,up,Metabolism of lipids,226,3702,7.569309536241878e-05,0.0054996616573972,False,513
VAV1,up,SARS-CoV-1 Infection,50,3702,7.9201896817524e-05,0.0054996616573972,False,89
VAV1,up,Amyloid fiber formation,25,3702,9.343024808080233e-05,0.0059244010107421,False,37
VAV1,up,CASP4 inflammasome assembly,9,3702,0.0001018469311801,0.0059244010107421,False,9
VAV1,up,Leishmania infection,60,3702,0.000104329074403,0.0059244010107421,False,112
VAV1,up,MHC class II antigen presentation,47,3702,9.887281624265249e-05,0.0059244010107421,False,83
VAV1,up,Parasitic Infection Pathways,60,3702,0.000104329074403,0.0059244010107421,False,112
VAV1,up,TP53 Regulates Metabolic Genes,39,3702,0.000109719560702,0.0060156586729738,False,66
VAV1,up,Cytokine Signaling in Immune system,246,3702,0.0001234872291161,0.0061357716967108,False,567
VAV1,up,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,14,3702,0.0001227174564109,0.0061357716967108,False,17
VAV1,up,SARS-CoV Infections,133,3702,0.0001198790759145,0.0061357716967108,False,285
VAV1,up,EPH-Ephrin signaling,35,3702,0.0001361846765781,0.0065616253260383,False,58
VAV1,up,RHO GTPases Activate WASPs and WAVEs,21,3702,0.0001584600896393,0.0074103394860764,False,30
VAV1,up,TBC/RABGAPs,27,3702,0.0001784458349783,0.0081065393604442,False,42
VAV1,up,Enterobacterial factors antagonize host defense,10,3702,0.0002712661220833,0.0107828283528139,False,11
VAV1,up,Hemostasis,165,3702,0.0002494240359164,0.0107828283528139,False,368
VAV1,up,Non-canonical inflammasome activation,10,3702,0.0002712661220833,0.0107828283528139,False,11
VAV1,up,Rab regulation of trafficking,57,3702,0.0002593612825548,0.0107828283528139,False,108
VAV1,up,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),10,3702,0.0002712661220833,0.0107828283528139,False,11
VAV1,up,Regulation of FOXO transcriptional activity by acetylation,8,3702,0.0002830153623616,0.0109754738086582,False,8
VAV1,up,Regulation of actin dynamics for phagocytic cup formation,29,3702,0.0002948447524145,0.0111619799128355,False,47
VAV1,up,Signaling by Non-Receptor Tyrosine Kinases,21,3702,0.0003246697835542,0.0117323853602558,False,31
VAV1,up,Signaling by PTK6,21,3702,0.0003246697835542,0.0117323853602558,False,31
VAV1,up,NuRD complex assembly,24,3702,0.0003339868483701,0.0118008686424125,False,37
VAV1,up,Clathrin-mediated endocytosis,53,3702,0.0005047761407791,0.017447697039976,False,101
VAV1,up,Regulated Necrosis,27,3702,0.0005380156290511,0.0182009542593908,False,44
VAV1,up,Adaptive Immune System,310,3702,0.0006306315834376,0.020674549500536,False,745
VAV1,up,Signaling by Receptor Tyrosine Kinases,145,3702,0.0006371402047334,0.020674549500536,False,324
VAV1,up,Mucopolysaccharidoses,9,3702,0.0006886674361548,0.020922618269611,False,10
VAV1,up,Rap1 signalling,9,3702,0.0006886674361548,0.020922618269611,False,10
VAV1,up,SARS-CoV-2 modulates autophagy,9,3702,0.0006886674361548,0.020922618269611,False,10
VAV1,up,Signaling by BRAF and RAF1 fusions,31,3702,0.000697420608987,0.020922618269611,False,53
VAV1,up,RSV-host interactions,34,3702,0.000864672201653,0.0254597926042285,False,60
VAV1,up,"CHD3, CHD4, CHD5 subfamily",25,3702,0.0009817102090497,0.028380349679803,False,41
VAV1,up,G-protein mediated events,23,3702,0.0010690795450024,0.030182102907244,False,37
VAV1,up,Phosphorylation of CD3 and TCR zeta chains,10,3702,0.0010974254273613,0.030182102907244,False,12
VAV1,up,The role of Nef in HIV-1 replication and disease pathogenesis,16,3702,0.0011009823702013,0.030182102907244,False,23
VAV1,up,Cellular Senescence,60,3702,0.0011260801868355,0.0303469067299752,False,120
VAV1,up,Infectious disease,334,3702,0.0012078369682143,0.0320076796576815,False,814
VAV1,up,Fcgamma receptor (FCGR) dependent phagocytosis,37,3702,0.0014520506431141,0.0366562429946702,False,68
VAV1,up,LDL clearance,11,3702,0.0014524171752605,0.0366562429946702,False,14
VAV1,up,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,11,3702,0.0014524171752605,0.0366562429946702,True,14
VAV1,up,Programmed Cell Death,74,3702,0.0017011994109865,0.0422641728666975,False,155
VAV1,up,Nef Mediated CD4 Down-regulation,8,3702,0.0017323628118137,0.0423762595505211,False,9
VAV1,up,DNA Damage/Telomere Stress Induced Senescence,23,3702,0.0017911067996059,0.0426647372926212,False,38
VAV1,up,Diseases of carbohydrate metabolism,15,3702,0.0021649169442546,0.0426647372926212,False,22
VAV1,up,Diseases of signal transduction by growth factor receptors and second messengers,143,3702,0.0021477247907013,0.0426647372926212,False,327
VAV1,up,Endosomal Sorting Complex Required For Transport (ESCRT),15,3702,0.0021649169442546,0.0426647372926212,False,22
VAV1,up,Energy dependent regulation of mTOR by LKB1-AMPK,17,3702,0.0022003197849024,0.0426647372926212,False,26
VAV1,up,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",13,3702,0.0019415061479139,0.0426647372926212,False,18
VAV1,up,Interaction of NuRD complexes with transcription factors,21,3702,0.0019706784929317,0.0426647372926212,False,34
VAV1,up,MITF-M-regulated melanocyte development,53,3702,0.0021291074110196,0.0426647372926212,False,106
VAV1,up,Nef Mediated CD8 Down-regulation,6,3702,0.0021842805911387,0.0426647372926212,False,6
VAV1,up,Oncogene Induced Senescence,18,3702,0.002170392853406,0.0426647372926212,False,28
VAV1,up,PLC beta mediated events,21,3702,0.0019706784929317,0.0426647372926212,False,34
VAV1,up,Phospholipid metabolism,75,3702,0.0019327719870236,0.0426647372926212,False,158
VAV1,up,RAC2 GTPase cycle,38,3702,0.0018843582665352,0.0426647372926212,False,71
VAV1,up,RHOU GTPase cycle,21,3702,0.0019706784929317,0.0426647372926212,False,34
VAV1,up,RHOV GTPase cycle,19,3702,0.0021184737171918,0.0426647372926212,False,30
VAV1,up,Signaling by ERBB4,19,3702,0.0021184737171918,0.0426647372926212,False,30
VAV1,up,Signaling by RAF1 mutants,20,3702,0.0020503371883531,0.0426647372926212,False,32
VAV1,up,FCGR3A-mediated phagocytosis,26,3702,0.0023567466539732,0.0440850256449105,False,45
VAV1,up,Leishmania phagocytosis,26,3702,0.0023567466539732,0.0440850256449105,False,45
VAV1,up,Parasite infection,26,3702,0.0023567466539732,0.0440850256449105,False,45
VAV1,up,Gastrin-CREB signalling pathway via PKC and MAPK,9,3702,0.0025669733494764,0.0463805412007684,False,11
VAV1,up,Regulation of IFNA/IFNB signaling,9,3702,0.0025669733494764,0.0463805412007684,False,11
VAV1,up,Transmission across Chemical Synapses,54,3702,0.0025193184216954,0.0463805412007684,False,109
VAV1,up,RAC3 GTPase cycle,38,3702,0.0026206089785627,0.0468176210776941,False,72
VAV1,up,RHO GTPases activate PKNs,22,3702,0.0030774140499266,0.054367648215371,False,37
VAV1,up,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,10,3702,0.0032130244825689,0.0561396585415886,False,13
VAV1,up,Maturation of spike protein_9694548,21,3702,0.0032670033320123,0.0564623401945617,False,35
VAV1,up,Oncogenic MAPK signaling,35,3702,0.0034271048142014,0.058592437146025,False,66
VAV1,up,RHOF GTPase cycle,19,3702,0.0036371121594043,0.0615213652494987,False,31
VAV1,up,Respiratory Syncytial Virus Infection Pathway,41,3702,0.003680946151323,0.0616074145326706,False,80
VAV1,up,Translocation of SLC2A4 (GLUT4) to the plasma membrane,30,3702,0.003771014933915,0.0624574348429672,False,55
VAV1,up,Apoptotic cleavage of cellular proteins,17,3702,0.0039584084128663,0.0630177609612488,False,27
VAV1,up,Pyroptosis,12,3702,0.0039633811925313,0.0630177609612488,False,17
VAV1,up,RHO GTPases Activate NADPH Oxidases,12,3702,0.0039633811925313,0.0630177609612488,False,17
VAV1,up,SARS-CoV-2 Infection,85,3702,0.0039255948319212,0.0630177609612488,False,186
VAV1,up,Opioid Signalling,33,3702,0.0040982097693686,0.0632636265368555,False,62
VAV1,up,Oxidative Stress Induced Senescence,33,3702,0.0040982097693686,0.0632636265368555,False,62
VAV1,up,Recycling pathway of L1,16,3702,0.0040801075651464,0.0632636265368555,False,25
VAV1,up,Generation of second messenger molecules,15,3702,0.0041597942706046,0.0633158289831641,False,23
VAV1,up,ROS and RNS production in phagocytes,14,3702,0.0041812339894542,0.0633158289831641,False,21
VAV1,up,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,28,3702,0.0044741545252398,0.0671123178785971,False,51
VAV1,up,Paradoxical activation of RAF signaling by kinase inactive BRAF,21,3702,0.0052042311040044,0.0752247950487909,False,36
VAV1,up,Signaling by RAS mutants,21,3702,0.0052042311040044,0.0752247950487909,False,36
VAV1,up,Signaling by moderate kinase activity BRAF mutants,21,3702,0.0052042311040044,0.0752247950487909,False,36
VAV1,up,Signaling downstream of RAS mutants,21,3702,0.0052042311040044,0.0752247950487909,False,36
VAV1,up,COPII-mediated vesicle transport,30,3702,0.0053578489061587,0.0767475654125436,False,56
VAV1,up,Butyrophilin (BTN) family interactions,5,3702,0.0060665926723863,0.0777893737830186,False,5
VAV1,up,Developmental Biology,257,3702,0.005546604486824,0.0777893737830186,False,629
VAV1,up,GBP-mediated host defense,8,3702,0.0059071443144493,0.0777893737830186,False,10
VAV1,up,Induction of Cell-Cell Fusion,5,3702,0.0060665926723863,0.0777893737830186,False,5
VAV1,up,MAP2K and MAPK activation,19,3702,0.0059562448094021,0.0777893737830186,False,32
VAV1,up,Maturation of nucleoprotein_9683610,8,3702,0.0059071443144493,0.0777893737830186,False,10
VAV1,up,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,20,3702,0.0055755318409346,0.0777893737830186,False,34
VAV1,up,SUMOylation of immune response proteins,8,3702,0.0059071443144493,0.0777893737830186,False,10
VAV1,up,"Sensory perception of sweet, bitter, and umami (glutamate) taste",5,3702,0.0060665926723863,0.0777893737830186,False,5
VAV1,up,Signaling by NOTCH3,19,3702,0.0059562448094021,0.0777893737830186,False,32
VAV1,up,Translocation of ZAP-70 to Immunological synapse,8,3702,0.0059071443144493,0.0777893737830186,False,10
VAV1,up,alpha-linolenic (omega3) and linoleic (omega6) acid metabolism,8,3702,0.0059071443144493,0.0777893737830186,False,10
VAV1,up,alpha-linolenic acid (ALA) metabolism,8,3702,0.0059071443144493,0.0777893737830186,False,10
VAV1,up,EPHB-mediated forward signaling,18,3702,0.006340898680162,0.079386054342186,False,30
VAV1,up,MTOR signalling,24,3702,0.0062628463303476,0.079386054342186,False,43
VAV1,up,Neurotransmitter receptors and postsynaptic signal transmission,44,3702,0.0063205558897907,0.079386054342186,False,89
VAV1,up,Signaling by ALK fusions and activated point mutants,38,3702,0.0064684313528431,0.0797271771396945,False,75
VAV1,up,Signaling by ALK in cancer,38,3702,0.0064684313528431,0.0797271771396945,False,75
VAV1,up,Apoptotic execution phase,22,3702,0.0073781054009866,0.0810913295414532,False,39
VAV1,up,Apoptotic factor-mediated response,11,3702,0.0079290880070587,0.0810913295414532,False,16
VAV1,up,Caspase-mediated cleavage of cytoskeletal proteins,9,3702,0.0069756171158218,0.0810913295414532,False,12
VAV1,up,Cholesterol biosynthesis,14,3702,0.0077097888185534,0.0810913295414532,False,22
VAV1,up,Cytoprotection by HMOX1,22,3702,0.0073781054009866,0.0810913295414532,False,39
VAV1,up,Dengue Virus Attachment and Entry,17,3702,0.0067217051865777,0.0810913295414532,False,28
VAV1,up,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,11,3702,0.0079290880070587,0.0810913295414532,False,16
VAV1,up,FLT3 signaling in disease,15,3702,0.0074240190677342,0.0810913295414532,False,24
VAV1,up,FOXO-mediated transcription of cell cycle genes,10,3702,0.0076145427508398,0.0810913295414532,True,14
VAV1,up,GPCR downstream signalling,109,3702,0.0075439698492028,0.0810913295414532,False,250
VAV1,up,Infection with Enterobacteria,10,3702,0.0076145427508398,0.0810913295414532,False,14
VAV1,up,Insulin receptor recycling,12,3702,0.0080071312817661,0.0810913295414532,False,18
VAV1,up,Late endosomal microautophagy,14,3702,0.0077097888185534,0.0810913295414532,False,22
VAV1,up,Modulation of host responses by IFN-stimulated genes,12,3702,0.0080071312817661,0.0810913295414532,False,18
VAV1,up,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,42,3702,0.0076112268936257,0.0810913295414532,False,85
VAV1,up,Nuclear signaling by ERBB4,11,3702,0.0079290880070587,0.0810913295414532,False,16
VAV1,up,Peroxisomal lipid metabolism,14,3702,0.0077097888185534,0.0810913295414532,False,22
VAV1,up,"Plasma lipoprotein assembly, remodeling, and clearance",22,3702,0.0073781054009866,0.0810913295414532,False,39
VAV1,up,RHOC GTPase cycle,30,3702,0.0074661955162267,0.0810913295414532,False,57
VAV1,up,Regulation of MITF-M-dependent genes involved in cell cycle and proliferation,10,3702,0.0076145427508398,0.0810913295414532,True,14
VAV1,up,Regulation of MITF-M-dependent genes involved in lysosome biogenesis and autophagy,9,3702,0.0069756171158218,0.0810913295414532,False,12
VAV1,up,Signaling by EGFR,21,3702,0.0079956784874814,0.0810913295414532,False,37
VAV1,up,Signaling by Interleukins,136,3702,0.0079304055231127,0.0810913295414532,False,319
VAV1,up,Smooth Muscle Contraction,15,3702,0.0074240190677342,0.0810913295414532,False,24
