target_gene,directionality_index,binom_fdr,binom_p,footprint_class,signed_net,primary_rank,n_hits,neglog10fdr
ATP5MG,0.4193548387096774,0.1041143262988555,0.0294493734836578,net_derepressed_on_KO,13,,31,0.9824895067579333
ACD,1.0,0.0013950341874012,0.000244140625,net_derepressed_on_KO,13,,13,2.8554151492235293
C4orf33,0.4814814814814814,0.071656586958679,0.0191572904586792,net_derepressed_on_KO,13,,27,1.1447438813542814
RPL22L1,0.3513513513513513,0.1481374974589807,0.047031027439516,net_derepressed_on_KO,13,,37,0.829334996318254
CD2BP2,0.0742857142857142,0.6422230113636365,0.3643883864089852,net_derepressed_on_KO,13,,175,0.192314137372436
TTC9,0.4814814814814814,0.071656586958679,0.0191572904586792,net_derepressed_on_KO,13,,27,1.1447438813542814
CNOT2,0.6842105263157895,0.0196949158465891,0.004425048828125,net_derepressed_on_KO,13,,19,1.7056458705258253
NFE2L2,0.3023255813953488,0.1901995399415312,0.0659940344557981,net_derepressed_on_KO,13,,43,0.7207905378775533
IFT140,0.3170731707317073,0.1818179890001021,0.0595838880180963,net_derepressed_on_KO,13,,41,0.7403631500635423
ALG9,0.4482758620689655,0.086490806459307,0.0241195447742939,net_derepressed_on_KO,13,,29,1.0630300534159587
TRAPPC11,0.6190476190476191,0.03083251918487,0.0071973800659179,net_derepressed_on_KO,13,,21,1.5109909895974925
FDFT1,0.3513513513513513,0.1481374974589807,0.047031027439516,net_derepressed_on_KO,13,,37,0.829334996318254
GOLGA5,0.1884057971014492,0.3513335942032199,0.1480321806927584,net_derepressed_on_KO,13,,69,0.45428032137356106
ZNF775,0.6842105263157895,0.0196949158465891,0.004425048828125,net_derepressed_on_KO,13,,19,1.7056458705258253
UQCRC1,0.0164348925410872,0.922708284100407,0.6696459070399691,net_derepressed_on_KO,13,,791,0.034935580263469344
PYROXD1,0.1171171171171171,0.4842699878186963,0.2546051230937942,net_derepressed_on_KO,13,,111,0.31491244511536565
VPS18,0.2280701754385964,0.2985321046366637,0.1111611191039934,net_derepressed_on_KO,13,,57,0.52500895727565
PIP,0.3333333333333333,0.1644383949563493,0.0532519140979275,net_derepressed_on_KO,13,,39,0.7839967709150558
DCP1A,0.3939393939393939,0.1161633583282582,0.0350820333696901,net_derepressed_on_KO,13,,33,0.9349308408386457
SOX8,0.5652173913043478,0.0434941842421045,0.0106220245361328,net_derepressed_on_KO,13,,23,1.36156881018141
NKTR,0.146067415730337,0.464004336865203,0.2031168187364956,net_derepressed_on_KO,13,,89,0.33347796024722187
MCTP1,1.0,0.0026611450747112,0.00048828125,net_derepressed_on_KO,12,,12,2.5749314488499206
SPOPL,0.75,0.0187467086413675,0.004180908203125,net_derepressed_on_KO,12,,16,1.7270749703024604
RAMP3,1.0,0.0026611450747112,0.00048828125,net_derepressed_on_KO,12,,12,2.5749314488499206
CTSK,1.0,0.0026611450747112,0.00048828125,net_derepressed_on_KO,12,,12,2.5749314488499206
WIPF1,1.0,0.0026611450747112,0.00048828125,net_derepressed_on_KO,12,,12,2.5749314488499206
JRK,0.4615384615384615,0.102577536441235,0.0289592742919921,net_derepressed_on_KO,12,,26,0.9889477354011402
GOLGA8N,0.1176470588235294,0.5196090817897531,0.2760138924925017,net_derepressed_on_KO,12,,102,0.2843232668817137
OSBP2,0.8571428571428571,0.0090026164087279,0.0018310546875,net_derepressed_on_KO,12,,14,2.0456312542564477
YES1,0.15,0.4759210526315789,0.2185180394787037,net_derepressed_on_KO,12,,80,0.32246508351917164
JMJD1C,0.3529411764705882,0.1761000320529172,0.0576126729138195,net_derepressed_on_KO,12,,34,0.7542405649844335
OGT,0.1111111111111111,0.5339786781049947,0.2897982154050607,net_derepressed_on_KO,12,,108,0.2724760841066846
PFDN1,0.6,0.047372139464633,0.0118179321289062,net_derepressed_on_KO,12,,20,1.3244770008176991
AKR1C3,0.5,0.0815655509999989,0.0226558446884155,net_derepressed_on_KO,12,,24,1.0884932256767146
ZNF562,0.5454545454545454,0.0637205535127853,0.0169005393981933,net_derepressed_on_KO,12,,22,1.1957204603268972
SARAF,0.6666666666666666,0.0319504380226135,0.007537841796875,net_derepressed_on_KO,12,,18,1.49552318353062
CNEP1R1,0.6,0.047372139464633,0.0118179321289062,net_derepressed_on_KO,12,,20,1.3244770008176991
MARCHF3,0.6666666666666666,0.0319504380226135,0.007537841796875,net_derepressed_on_KO,12,,18,1.49552318353062
ZNF726,0.75,0.0187467086413675,0.004180908203125,net_derepressed_on_KO,12,,16,1.7270749703024604
ZNF639,0.5,0.0815655509999989,0.0226558446884155,net_derepressed_on_KO,12,,24,1.0884932256767146
KIF3B,0.4285714285714285,0.1177029770169892,0.0356981381773948,net_derepressed_on_KO,12,,28,0.9292125525711756
NCALD,0.3529411764705882,0.1761000320529172,0.0576126729138195,net_derepressed_on_KO,12,,34,0.7542405649844335
SKA1,0.5,0.0815655509999989,0.0226558446884155,net_derepressed_on_KO,12,,24,1.0884932256767146
GOLT1B,0.0895522388059701,0.613996913580247,0.3420147088663083,net_derepressed_on_KO,12,,134,0.21183381195074852
TNK1,0.0238095238095238,0.8675802737623128,0.6241925310800144,net_derepressed_on_KO,12,,504,0.06169033113176059
AVL9,0.375,0.1561349197463354,0.050102459732443,net_derepressed_on_KO,12,,32,0.8064999556362926
TMEM9,0.6666666666666666,0.0319504380226135,0.007537841796875,net_derepressed_on_KO,12,,18,1.49552318353062
GLYR1,0.4285714285714285,0.1177029770169892,0.0356981381773948,net_derepressed_on_KO,12,,28,0.9292125525711756
EYS,1.0,0.0026611450747112,0.00048828125,net_derepressed_on_KO,12,,12,2.5749314488499206
HYLS1,0.2608695652173913,0.2832265306952651,0.1038053555041074,net_derepressed_on_KO,12,,46,0.5478660673845248
TCFL5,0.375,0.1561349197463354,0.050102459732443,net_derepressed_on_KO,12,,32,0.8064999556362926
ELL,0.75,0.0187467086413675,0.004180908203125,net_derepressed_on_KO,12,,16,1.7270749703024604
CNIH4,0.1538461538461538,0.4759210526315789,0.2126828198508057,net_derepressed_on_KO,12,,78,0.32246508351917164
CD6,0.4285714285714285,0.1177029770169892,0.0356981381773948,net_derepressed_on_KO,12,,28,0.9292125525711756
DHX57,0.4615384615384615,0.102577536441235,0.0289592742919921,net_derepressed_on_KO,12,,26,0.9889477354011402
SRP72,0.5454545454545454,0.0637205535127853,0.0169005393981933,net_derepressed_on_KO,12,,22,1.1957204603268972
TPPP,0.8571428571428571,0.0090026164087279,0.0018310546875,net_derepressed_on_KO,12,,14,2.0456312542564477
COQ10B,0.2068965517241379,0.3513335942032199,0.148005800760206,net_derepressed_on_KO,12,,58,0.45428032137356106
GORASP2,0.1621621621621621,0.4587232319690255,0.2006782031293856,net_derepressed_on_KO,12,,74,0.33844926453238156
KHSRP,0.6,0.047372139464633,0.0118179321289062,net_derepressed_on_KO,12,,20,1.3244770008176991
ATP5F1C,0.3529411764705882,0.1761000320529172,0.0576126729138195,net_derepressed_on_KO,12,,34,0.7542405649844335
IRS1,0.75,0.0187467086413675,0.004180908203125,net_derepressed_on_KO,12,,16,1.7270749703024604
SDR39U1,0.4615384615384615,0.102577536441235,0.0289592742919921,net_derepressed_on_KO,12,,26,0.9889477354011402
ETFBKMT,1.0,0.0026611450747112,0.00048828125,net_derepressed_on_KO,12,,12,2.5749314488499206
ZNF648,0.8461538461538461,0.0157688685825892,0.00341796875,net_derepressed_on_KO,11,,13,1.8021994662123573
TNFRSF4,0.4782608695652174,0.1153240052654462,0.0346896648406982,net_derepressed_on_KO,11,,23,0.938080282738259
MRS2,0.4074074074074074,0.1621874780997697,0.0522389858961105,net_derepressed_on_KO,11,,27,0.7899826791143757
PHYKPL,0.6470588235294118,0.0505446494061985,0.012725830078125,net_derepressed_on_KO,11,,17,1.2963248115141734
EPHB4,0.2972972972972973,0.2702411473131098,0.0988717495929449,net_derepressed_on_KO,11,,37,0.568248523964989
ENSG00000289731,0.7333333333333333,0.0314510950301094,0.00738525390625,net_derepressed_on_KO,11,,15,1.5023642291613173
SASH3,0.3548387096774194,0.1997316413741698,0.0707555459812283,net_derepressed_on_KO,11,,31,0.6995531289917404
RPP25L,0.2972972972972973,0.2702411473131098,0.0988717495929449,net_derepressed_on_KO,11,,37,0.568248523964989
AAMDC,0.3333333333333333,0.2232122904212535,0.0801433124579489,net_derepressed_on_KO,11,,33,0.6512818961359915
MRPS22,0.0839694656488549,0.653786123705549,0.3823543213561343,net_derepressed_on_KO,11,,131,0.18456430134828147
GPR137B,0.7333333333333333,0.0314510950301094,0.00738525390625,net_derepressed_on_KO,11,,15,1.5023642291613173
MCM9,0.6470588235294118,0.0505446494061985,0.012725830078125,net_derepressed_on_KO,11,,17,1.2963248115141734
EIF1AD,0.44,0.1368555521423166,0.0432852506637573,net_derepressed_on_KO,11,,25,0.8637375788467809
SDHA,1.0,0.0050221230746445,0.0009765625,net_derepressed_on_KO,11,,11,2.299112648456227
MCAM,0.8461538461538461,0.0157688685825892,0.00341796875,net_derepressed_on_KO,11,,13,1.8021994662123573
AUNIP,0.5789473684210527,0.0716591812401303,0.0192108154296875,net_derepressed_on_KO,11,,19,1.1447281582816136
NF1,0.6470588235294118,0.0505446494061985,0.012725830078125,net_derepressed_on_KO,11,,17,1.2963248115141734
GPR183,0.6470588235294118,0.0505446494061985,0.012725830078125,net_derepressed_on_KO,11,,17,1.2963248115141734
ADHFE1,0.0575916230366492,0.7696713373577297,0.4694207824747447,net_derepressed_on_KO,11,,191,0.11369468631196995
SLC35A1,0.3793103448275862,0.1828984627831715,0.0614283457398414,net_derepressed_on_KO,11,,29,0.7377899446471021
VPS37A,0.180327868852459,0.4579199113366418,0.2000313685131031,net_derepressed_on_KO,11,,61,0.3392104720092654
IGSF3,1.0,0.0050221230746445,0.0009765625,net_derepressed_on_KO,11,,11,2.299112648456227
RPIA,0.6470588235294118,0.0505446494061985,0.012725830078125,net_derepressed_on_KO,11,,17,1.2963248115141734
C1orf131,0.7333333333333333,0.0314510950301094,0.00738525390625,net_derepressed_on_KO,11,,15,1.5023642291613173
ACADS,0.2972972972972973,0.2702411473131098,0.0988717495929449,net_derepressed_on_KO,11,,37,0.568248523964989
ARG1,0.5789473684210527,0.0716591812401303,0.0192108154296875,net_derepressed_on_KO,11,,19,1.1447281582816136
ZMIZ1,0.5789473684210527,0.0716591812401303,0.0192108154296875,net_derepressed_on_KO,11,,19,1.1447281582816136
ABHD15,0.3793103448275862,0.1828984627831715,0.0614283457398414,net_derepressed_on_KO,11,,29,0.7377899446471021
GYS1,0.44,0.1368555521423166,0.0432852506637573,net_derepressed_on_KO,11,,25,0.8637375788467809
NAA35,0.2558139534883721,0.3065698180215447,0.1262894743854303,net_derepressed_on_KO,11,,43,0.5134706039236314
MCMBP,0.2972972972972973,0.2702411473131098,0.0988717495929449,net_derepressed_on_KO,11,,37,0.568248523964989
ING1,0.8461538461538461,0.0157688685825892,0.00341796875,net_derepressed_on_KO,11,,13,1.8021994662123573
STT3A,0.1506849315068493,0.4759210526315789,0.241644723140752,net_derepressed_on_KO,11,,73,0.32246508351917164
MARCHF6,0.6470588235294118,0.0505446494061985,0.012725830078125,net_derepressed_on_KO,11,,17,1.2963248115141734
GTF2H2C,0.6470588235294118,0.0505446494061985,0.012725830078125,net_derepressed_on_KO,11,,17,1.2963248115141734
ZKSCAN2,0.1549295774647887,0.4759210526315789,0.2350975624083418,net_derepressed_on_KO,11,,71,0.32246508351917164
LY96,0.282051282051282,0.2941333643122676,0.1081290214060573,net_derepressed_on_KO,11,,39,0.5314557095464375
HLA-B,0.8461538461538461,0.0157688685825892,0.00341796875,net_derepressed_on_KO,11,,13,1.8021994662123573
ZNF268,0.5789473684210527,0.0716591812401303,0.0192108154296875,net_derepressed_on_KO,11,,19,1.1447281582816136
MROH6,0.8461538461538461,0.0157688685825892,0.00341796875,net_derepressed_on_KO,11,,13,1.8021994662123573
SMNDC1,0.6470588235294118,0.0505446494061985,0.012725830078125,net_derepressed_on_KO,11,,17,1.2963248115141734
ZGLP1,0.8461538461538461,0.0157688685825892,0.00341796875,net_derepressed_on_KO,11,,13,1.8021994662123573
MRPL57,0.4074074074074074,0.1621874780997697,0.0522389858961105,net_derepressed_on_KO,11,,27,0.7899826791143757
PPP1CB,0.6470588235294118,0.0505446494061985,0.012725830078125,net_derepressed_on_KO,11,,17,1.2963248115141734
FBXL16,0.5789473684210527,0.0716591812401303,0.0192108154296875,net_derepressed_on_KO,11,,19,1.1447281582816136
NSFL1C,0.4782608695652174,0.1153240052654462,0.0346896648406982,net_derepressed_on_KO,11,,23,0.938080282738259
ABITRAM,0.7333333333333333,0.0314510950301094,0.00738525390625,net_derepressed_on_KO,11,,15,1.5023642291613173
CA10,0.4074074074074074,0.1621874780997697,0.0522389858961105,net_derepressed_on_KO,11,,27,0.7899826791143757
SCAP,0.0375426621160409,0.8411755258233502,0.5591557522591305,net_derepressed_on_KO,11,,293,0.07511337169005926
JOSD1,0.6470588235294118,0.0505446494061985,0.012725830078125,net_derepressed_on_KO,11,,17,1.2963248115141734
CTC1,0.7333333333333333,0.0314510950301094,0.00738525390625,net_derepressed_on_KO,11,,15,1.5023642291613173
DMAC2,0.3142857142857143,0.2479585853803213,0.0895310789346695,net_derepressed_on_KO,11,,35,0.6056208499913502
PRKAR2B,0.4782608695652174,0.1153240052654462,0.0346896648406982,net_derepressed_on_KO,11,,23,0.938080282738259
SELENOI,0.4782608695652174,0.1153240052654462,0.0346896648406982,net_derepressed_on_KO,11,,23,0.938080282738259
OR4D1,1.0,0.0050221230746445,0.0009765625,net_derepressed_on_KO,11,,11,2.299112648456227
PNRC2,0.3333333333333333,0.2702411473131098,0.098737146705389,net_derepressed_on_KO,10,,30,0.568248523964989
GSC2,0.3571428571428571,0.2415727871987554,0.087158553302288,net_derepressed_on_KO,10,,28,0.6169519898979803
NAA80,0.5555555555555556,0.1044651109057301,0.0308837890625,net_derepressed_on_KO,10,,18,0.981028730328837
EIF1B,0.119047619047619,0.5933738919524156,0.3261341711919829,net_derepressed_on_KO,10,,84,0.22667156626056628
KPNA6,0.3125,0.2960892462619285,0.1101841651834547,net_derepressed_on_KO,10,,32,0.5285773655722474
RNF2,0.3333333333333333,0.2702411473131098,0.098737146705389,net_derepressed_on_KO,10,,30,0.568248523964989
ZFAND3,0.4545454545454545,0.162189505372554,0.0524787902832031,net_derepressed_on_KO,10,,22,0.7899772506565725
LPAR2,0.7142857142857143,0.0510938885951146,0.012939453125,net_derepressed_on_KO,10,,14,1.291631043273216
ZFAND4,0.5,0.1312886268753746,0.0413894653320312,net_derepressed_on_KO,10,,20,0.8817728938587163
NAP1L3,1.0,0.0094740095552078,0.001953125,net_derepressed_on_KO,10,,10,2.023466181591181
GFM2,0.0961538461538461,0.6464441703546334,0.3775839232980985,net_derepressed_on_KO,10,,104,0.18946897666741466
BTK,0.3846153846153846,0.2121836837325177,0.0755186975002288,net_derepressed_on_KO,10,,26,0.673288015050013
LCORL,0.5,0.1312886268753746,0.0413894653320312,net_derepressed_on_KO,10,,20,0.8817728938587163
ITPRIPL2,0.5555555555555556,0.1044651109057301,0.0308837890625,net_derepressed_on_KO,10,,18,0.981028730328837
TXLNG,0.5555555555555556,0.1044651109057301,0.0308837890625,net_derepressed_on_KO,10,,18,0.981028730328837
VAMP7,0.2941176470588235,0.3038474462365591,0.1214494849555194,net_derepressed_on_KO,10,,34,0.5173444094401838
MRPL41,0.8333333333333334,0.0275073554188298,0.00634765625,net_derepressed_on_KO,10,,12,1.5605511610540674
MCF2L2,0.625,0.0781780526911468,0.021270751953125,net_derepressed_on_KO,10,,16,1.1069151514532998
LINC02693,0.8333333333333334,0.0275073554188298,0.00634765625,net_derepressed_on_KO,10,,12,1.5605511610540674
SIRT6,0.1923076923076923,0.4759210526315789,0.2116085687615161,net_derepressed_on_KO,10,,52,0.32246508351917164
MRPL23,0.4545454545454545,0.162189505372554,0.0524787902832031,net_derepressed_on_KO,10,,22,0.7899772506565725
SQLE,0.4166666666666667,0.1858354606620751,0.0639146566390991,net_derepressed_on_KO,10,,24,0.7308714114379627
RBM7,0.1785714285714285,0.4759210526315789,0.2288055412343561,net_derepressed_on_KO,10,,56,0.32246508351917164
CTCF,1.0,0.0094740095552078,0.001953125,net_derepressed_on_KO,10,,10,2.023466181591181
NOP14,0.625,0.0781780526911468,0.021270751953125,net_derepressed_on_KO,10,,16,1.1069151514532998
TMEM217,0.4545454545454545,0.162189505372554,0.0524787902832031,net_derepressed_on_KO,10,,22,0.7899772506565725
COMMD3-BMI1,1.0,0.0094740095552078,0.001953125,net_derepressed_on_KO,10,,10,2.023466181591181
PMAIP1,0.4545454545454545,0.162189505372554,0.0524787902832031,net_derepressed_on_KO,10,,22,0.7899772506565725
IKBIP,0.4166666666666667,0.1858354606620751,0.0639146566390991,net_derepressed_on_KO,10,,24,0.7308714114379627
FERMT2,0.8333333333333334,0.0275073554188298,0.00634765625,net_derepressed_on_KO,10,,12,1.5605511610540674
CDKL5,0.3846153846153846,0.2121836837325177,0.0755186975002288,net_derepressed_on_KO,10,,26,0.673288015050013
REXO4,0.4545454545454545,0.162189505372554,0.0524787902832031,net_derepressed_on_KO,10,,22,0.7899772506565725
KLF15,0.238095238095238,0.3872141649453234,0.1641494017831064,net_derepressed_on_KO,10,,42,0.4120487638505545
JTB,0.15625,0.4949186263280679,0.2604354765766535,net_derepressed_on_KO,10,,64,0.30546620115090695
DTYMK,0.8333333333333334,0.0275073554188298,0.00634765625,net_derepressed_on_KO,10,,12,1.5605511610540674
MEX3D,0.5555555555555556,0.1044651109057301,0.0308837890625,net_derepressed_on_KO,10,,18,0.981028730328837
C12orf75,0.3571428571428571,0.2415727871987554,0.087158553302288,net_derepressed_on_KO,10,,28,0.6169519898979803
PTGR2,0.625,0.0781780526911468,0.021270751953125,net_derepressed_on_KO,10,,16,1.1069151514532998
HSD17B8,0.5555555555555556,0.1044651109057301,0.0308837890625,net_derepressed_on_KO,10,,18,0.981028730328837
SUCLA2,0.7142857142857143,0.0510938885951146,0.012939453125,net_derepressed_on_KO,10,,14,1.291631043273216
ZNF354B,0.4166666666666667,0.1858354606620751,0.0639146566390991,net_derepressed_on_KO,10,,24,0.7308714114379627
NOM1,0.8333333333333334,0.0275073554188298,0.00634765625,net_derepressed_on_KO,10,,12,1.5605511610540674
ZBTB16,1.0,0.0094740095552078,0.001953125,net_derepressed_on_KO,10,,10,2.023466181591181
C11orf98,0.3846153846153846,0.2121836837325177,0.0755186975002288,net_derepressed_on_KO,10,,26,0.673288015050013
RIOK3,0.4166666666666667,0.1858354606620751,0.0639146566390991,net_derepressed_on_KO,10,,24,0.7308714114379627
LMF2,0.5555555555555556,0.1044651109057301,0.0308837890625,net_derepressed_on_KO,10,,18,0.981028730328837
PCSK7,0.3333333333333333,0.2702411473131098,0.098737146705389,net_derepressed_on_KO,10,,30,0.568248523964989
TIMM8A,0.4545454545454545,0.162189505372554,0.0524787902832031,net_derepressed_on_KO,10,,22,0.7899772506565725
MECR,0.125,0.5730075097620264,0.314306579863937,net_derepressed_on_KO,10,,80,0.24183968618821852
TFAP2C,0.5555555555555556,0.1044651109057301,0.0308837890625,net_derepressed_on_KO,10,,18,0.981028730328837
FOXD4L1,0.5555555555555556,0.1044651109057301,0.0308837890625,net_derepressed_on_KO,10,,18,0.981028730328837
DHX35,0.217391304347826,0.4235501351361895,0.1839248213769906,net_derepressed_on_KO,10,,46,0.3730951753585424
KIF1C,0.4545454545454545,0.162189505372554,0.0524787902832031,net_derepressed_on_KO,10,,22,0.7899772506565725
MED16,1.0,0.0094740095552078,0.001953125,net_derepressed_on_KO,10,,10,2.023466181591181
SLC35E3,0.1111111111111111,0.613996913580247,0.3428331194207878,net_derepressed_on_KO,10,,90,0.21183381195074852
NME4,0.4545454545454545,0.162189505372554,0.0524787902832031,net_derepressed_on_KO,10,,22,0.7899772506565725
CNTRL,0.5,0.1312886268753746,0.0413894653320312,net_derepressed_on_KO,10,,20,0.8817728938587163
MIIP,0.5555555555555556,0.1044651109057301,0.0308837890625,net_derepressed_on_KO,10,,18,0.981028730328837
UBP1,0.8333333333333334,0.0275073554188298,0.00634765625,net_derepressed_on_KO,10,,12,1.5605511610540674
