gene,is_ctx_specific,delivery_modality,polarity,kinetic_archetype,avoid_tier,n_avoid_flags,avoid_flags,n_concept_modules,stimulation_gated,ctx_specific_de,de_Rest,de_Stim8hr,de_Stim48hr,loeuf,pli,breadth_max_de
ICOS,True,CAR-T / ADC / 抗體 (細胞表面+胞外域),repressor,other(其他),clear,0,,2,False,669.0,739.0,211.0,70.0,0.905,0.031284,739.0
ID2,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,357.0,431.0,74.0,499.0,0.827,0.66939,499.0
IFFO2,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,21.0,64.0,51.0,43.0,0.42,0.72617,64.0
IFI30,False,小分子 (胞內可成藥口袋),repressor,early_transient(早期瞬態),clear,0,,0,False,33.0,59.0,60.0,26.0,1.513,2.9645e-08,60.0
IFNAR1,True,CAR-T / ADC / 抗體 (細胞表面+胞外域),activator,other(其他),clear,0,,1,False,11.0,46.0,57.0,39.0,1.211,3.2501e-12,57.0
IFNGR1,True,CAR-T / ADC / 抗體 (細胞表面+胞外域),mixed,early_transient(早期瞬態),clear,0,,1,False,109.0,1.0,110.0,3.0,0.7,0.015503,110.0
IFNGR2,True,CAR-T / ADC / 抗體 (細胞表面+胞外域),activator,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.34); 劑量敏感(pLI 0.95),1,False,66.0,4.0,70.0,2.0,0.339,0.95281,70.0
IFT172,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,50.0,12.0,6.0,62.0,0.755,3.2682e-33,62.0
IKBKB,True,小分子 (胞內可成藥口袋),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.29); 劑量敏感(pLI 0.99),1,False,292.0,1.0,5.0,293.0,0.29,0.99192,293.0
IKZF1,False,小分子 (胞內可成藥口袋),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.16); 劑量敏感(pLI 1.00),0,False,141.0,27.0,168.0,33.0,0.156,0.9986,168.0
IL12RB2,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),mixed,early_transient(早期瞬態),clear,0,,0,False,521.0,230.0,751.0,160.0,0.707,1.6212e-09,751.0
IL21,False,小分子 (胞內可成藥口袋),mixed,other(其他),clear,0,,0,False,294.0,402.0,121.0,108.0,0.643,0.6254,402.0
IL21R,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.20); 劑量敏感(pLI 1.00),0,False,103.0,4.0,75.0,107.0,0.205,0.99835,107.0
IL23R,True,CAR-T / ADC / 抗體 (細胞表面+胞外域),mixed,other(其他),clear,0,,1,False,256.0,256.0,0.0,5.0,0.606,0.00055961,256.0
IL4I1,False,小分子 (胞內可成藥口袋),mixed,late_sustained(晚期持續),clear,0,,0,False,295.0,2.0,16.0,297.0,0.889,0.0039601,297.0
IL4R,True,CAR-T / ADC / 抗體 (細胞表面+胞外域),mixed,late_sustained(晚期持續),clear,0,,1,True,726.0,3.0,240.0,729.0,0.832,0.00023013,729.0
IL7R,True,CAR-T / ADC / 抗體 (細胞表面+胞外域),activator,unknown,clear,0,,1,,,,812.0,99.0,1.04,3.763e-07,812.0
IMMP2L,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,140.0,57.0,155.0,197.0,1.202,0.011165,197.0
IMPA2,False,小分子 (胞內可成藥口袋),repressor,other(其他),clear,0,,0,False,1143.0,1145.0,11.0,2.0,0.924,0.0010588,1145.0
ING3,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.21); 劑量敏感(pLI 1.00),0,False,110.0,9.0,52.0,119.0,0.211,0.99933,119.0
INIP,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,52.0,70.0,47.0,18.0,1.257,0.032654,70.0
INO80B,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),clear,0,,0,False,262.0,166.0,428.0,175.0,0.469,0.75864,428.0
INO80C,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,277.0,219.0,496.0,457.0,1.416,0.0004148,496.0
INPP5D,True,小分子 (胞內可成藥口袋),repressor,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.31); 劑量敏感(pLI 0.97),0,True,533.0,3.0,12.0,536.0,0.306,0.97198,536.0
INPP5F,False,抗體 (表面但胞外域有限),repressor,early_transient(早期瞬態),clear,0,,0,False,87.0,39.0,126.0,41.0,0.524,2.3623e-07,126.0
INPPL1,False,小分子 (胞內可成藥口袋),mixed,other(其他),clear,0,,0,False,46.0,51.0,5.0,7.0,0.423,0.0023313,51.0
INSIG1,True,抗體 (表面但胞外域有限),mixed,late_sustained(晚期持續),clear,0,,0,True,709.0,22.0,116.0,731.0,1.119,0.0012827,731.0
INSR,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),mixed,other(其他),clear,0,,0,False,1275.0,1366.0,91.0,366.0,0.453,3.6145e-05,1366.0
INTS10,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),avoid,3,泛效應(breadth top10%); 高遺傳約束(LOEUF 0.16); 劑量敏感(pLI 1.00),0,False,1361.0,715.0,1454.0,2076.0,0.156,0.99999,2076.0
INTS14,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,96.0,810.0,782.0,714.0,0.821,9.833e-06,810.0
INTS15,False,待新模態 (無已知遞送方式),repressor,other(其他),high_risk,2,高遺傳約束(LOEUF 0.30); 劑量敏感(pLI 0.98),0,False,266.0,30.0,296.0,270.0,0.298,0.97647,296.0
INTS6,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.14); 劑量敏感(pLI 1.00),0,False,24.0,68.0,44.0,83.0,0.136,1.0,83.0
IRF1,True,待新模態 (無已知遞送方式),activator,other(其他),high_risk,2,高遺傳約束(LOEUF 0.26); 劑量敏感(pLI 0.99),2,False,213.0,271.0,182.0,58.0,0.256,0.9909,271.0
IRF2BP1,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.26); 劑量敏感(pLI 0.99),0,False,146.0,58.0,204.0,106.0,0.259,0.99024,204.0
IRF4,True,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,1,False,242.0,325.0,567.0,498.0,0.382,0.85677,567.0
IRF8,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.34); 劑量敏感(pLI 0.95),0,False,85.0,3.0,88.0,7.0,0.344,0.94807,88.0
ISCA1,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,63.0,86.0,24.0,23.0,0.994,0.17085,86.0
ISG15,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,147.0,149.0,2.0,5.0,1.691,0.40527,149.0
IST1,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,377.0,554.0,475.0,177.0,0.727,0.0046461,554.0
ITGB2,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),mixed,other(其他),clear,0,,0,False,65.0,134.0,123.0,69.0,0.99,5.0817e-15,134.0
ITK,True,待新模態 (無已知遞送方式),mixed,stim_switch(刺激開關),caution,1,泛效應(breadth top10%),1,True,3391.0,2.0,3393.0,2566.0,0.6583348217168689,5.378493633649366e-06,3393.0
ITM2A,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,61.0,17.0,78.0,1.0,0.933,0.19657,78.0
ITM2B,False,小分子 (胞內可成藥口袋),repressor,other(其他),clear,0,,0,False,147.0,148.0,1.0,2.0,0.536,0.62589,148.0
ITPR1,False,抗體 (表面但胞外域有限),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.13); 劑量敏感(pLI 1.00),0,False,391.0,1.0,1.0,392.0,0.134,1.0,392.0
ITSN1,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.22); 劑量敏感(pLI 1.00),0,False,78.0,154.0,114.0,76.0,0.221,1.0,154.0
IWS1,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.27); 劑量敏感(pLI 1.00),0,False,276.0,686.0,682.0,410.0,0.267,0.99727,686.0
JOSD2,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,81.0,104.0,23.0,79.0,1.642,0.00018012,104.0
JUNB,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,94.0,49.0,102.0,143.0,0.46,0.86299,143.0
KAT6A,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.07); 劑量敏感(pLI 1.00),0,False,427.0,79.0,506.0,143.0,0.069,1.0,506.0
KBTBD2,False,小分子 (胞內可成藥口袋),repressor,other(其他),high_risk,2,高遺傳約束(LOEUF 0.23); 劑量敏感(pLI 1.00),0,False,82.0,84.0,5.0,2.0,0.234,0.99795,84.0
KCNA2,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),mixed,other(其他),caution,1,劑量敏感(pLI 0.91),0,False,319.0,332.0,32.0,13.0,0.38,0.91067,332.0
KDM1A,False,小分子 (胞內可成藥口袋),repressor,late_sustained(晚期持續),caution,1,泛效應(breadth top10%),0,False,895.0,2018.0,2301.0,2913.0,0.5683288227507527,0.0020561601934449,2913.0
KDM2A,False,待新模態 (無已知遞送方式),activator,other(其他),high_risk,2,高遺傳約束(LOEUF 0.04); 劑量敏感(pLI 1.00),0,False,68.0,258.0,315.0,190.0,0.045,1.0,315.0
KDM3B,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.06); 劑量敏感(pLI 1.00),0,False,57.0,87.0,140.0,30.0,0.06,1.0,140.0
KDM5C,False,小分子 (胞內可成藥口袋),repressor,unknown,high_risk,2,高遺傳約束(LOEUF 0.17); 劑量敏感(pLI 1.00),0,False,,68.0,115.0,,0.166,1.0,115.0
KDM6A,False,小分子 (胞內可成藥口袋),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.16); 劑量敏感(pLI 1.00),0,False,89.0,137.0,62.0,48.0,0.161,1.0,137.0
KDM8,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,63.0,109.0,172.0,120.0,0.836,2.5238e-05,172.0
KHDRBS1,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.24); 劑量敏感(pLI 0.99),0,False,766.0,170.0,936.0,164.0,0.24,0.99423,936.0
KIF14,False,待新模態 (無已知遞送方式),activator,late_sustained(晚期持續),clear,0,,0,False,81.0,7.0,2.0,88.0,0.429,4.1141e-05,88.0
KIF16B,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,400.0,1.0,401.0,1.0,0.827,2.1000000000000001e-19,401.0
KIF5C,False,待新模態 (無已知遞送方式),activator,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.12); 劑量敏感(pLI 1.00),0,False,137.0,5.0,2.0,142.0,0.117,1.0,142.0
KIFAP3,False,待新模態 (無已知遞送方式),mixed,other(其他),caution,1,泛效應(breadth top10%),0,False,328.0,1585.0,1347.0,1257.0,0.543,1.5803e-05,1585.0
KLF10,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,48.0,32.0,80.0,9.0,0.865,0.0045769,80.0
KLF2,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,809.0,987.0,914.0,178.0,0.71,0.56044,987.0
KLHDC10,False,待新模態 (無已知遞送方式),repressor,other(其他),caution,1,劑量敏感(pLI 0.93),0,False,204.0,237.0,76.0,33.0,0.353,0.92564,237.0
KMT2B,False,小分子 (胞內可成藥口袋),mixed,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.07); 劑量敏感(pLI 1.00),0,False,89.0,35.0,124.0,57.0,0.07,1.0,124.0
KMT2C,False,小分子 (胞內可成藥口袋),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.12); 劑量敏感(pLI 1.00),0,False,146.0,453.0,307.0,462.0,0.122,1.0,462.0
KMT2E,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.06); 劑量敏感(pLI 1.00),0,False,559.0,337.0,304.0,896.0,0.06,1.0,896.0
KMT5B,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,326.0,614.0,782.0,940.0,,,940.0
KPNA1,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.24); 劑量敏感(pLI 1.00),0,False,432.0,531.0,963.0,139.0,0.245,0.99818,963.0
KPNA4,False,抗體 (表面但胞外域有限),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.16); 劑量敏感(pLI 1.00),0,False,70.0,1.0,71.0,2.0,0.156,0.99989,71.0
KRBA2,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,750.0,752.0,176.0,2.0,1.276,1.8795e-07,752.0
KRCC1,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,211.0,214.0,84.0,3.0,1.28,0.00067915,214.0
KTI12,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,58.0,768.0,826.0,730.0,1.424,0.00040289,826.0
KTN1,False,小分子 (胞內可成藥口袋),mixed,early_transient(早期瞬態),clear,0,,0,False,103.0,5.0,108.0,1.0,0.359,0.0064543,108.0
L2HGDH,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,8.0,110.0,113.0,118.0,0.787,4.2231e-05,118.0
L3MBTL2,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,133.0,364.0,365.0,497.0,0.716,1.0289e-08,497.0
LAIR2,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,198.0,0.0,0.0,198.0,1.877,2.5967e-07,198.0
LAMP1,False,小分子 (胞內可成藥口袋),repressor,other(其他),clear,0,,0,False,225.0,238.0,13.0,32.0,0.404,0.8747,238.0
LAMTOR2,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),caution,1,泛效應(breadth top10%),0,False,1658.0,405.0,593.0,2063.0,0.929,0.19816,2063.0
LAMTOR3,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,95.0,87.0,182.0,159.0,0.548,0.7313,182.0
LAMTOR4,True,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,True,657.0,27.0,334.0,684.0,1.628,0.0035588,684.0
LARP4,False,待新模態 (無已知遞送方式),activator,late_sustained(晚期持續),caution,1,高遺傳約束(LOEUF 0.34),0,False,66.0,1.0,1.0,67.0,0.345,0.86884,67.0
LARS2,False,小分子 (胞內可成藥口袋),repressor,other(其他),clear,0,,0,False,691.0,122.0,813.0,601.0,0.857,8.9333e-17,813.0
LAT,True,CAR-T / ADC / 抗體 (細胞表面+胞外域),repressor,stim_switch(刺激開關),caution,1,泛效應(breadth top10%),1,True,5532.0,4.0,5536.0,3187.0,0.66,0.0092377,5536.0
LAT2,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),repressor,other(其他),clear,0,,0,False,62.0,193.0,254.0,131.0,0.835,0.00022295,254.0
LEO1,False,待新模態 (無已知遞送方式),mixed,other(其他),caution,1,泛效應(breadth top10%),0,False,1224.0,3015.0,2664.0,1791.0,0.5628212243588973,0.0965911515007667,3015.0
LETM2,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,368.0,18.0,47.0,386.0,1.541,1.1029e-18,386.0
LIG3,True,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,True,1175.0,2.0,2.0,1177.0,0.682,1.439e-10,1177.0
LIG4,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,104.0,2.0,106.0,6.0,0.802,4.1635e-06,106.0
LIN37,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,118.0,143.0,259.0,25.0,0.81,0.0065239,259.0
LMNA,False,小分子 (胞內可成藥口袋),activator,other(其他),high_risk,2,高遺傳約束(LOEUF 0.21); 劑量敏感(pLI 1.00),0,False,54.0,58.0,4.0,10.0,0.209,0.9994,58.0
LMTK2,False,抗體 (表面但胞外域有限),mixed,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.24); 劑量敏感(pLI 1.00),0,False,524.0,76.0,600.0,24.0,0.239,0.99978,600.0
LPCAT3,False,抗體 (表面但胞外域有限),repressor,other(其他),high_risk,2,高遺傳約束(LOEUF 0.27); 劑量敏感(pLI 1.00),0,False,144.0,144.0,62.0,0.0,0.268,0.99508,144.0
LRBA,True,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),caution,1,泛效應(breadth top10%),0,True,2988.0,5.0,2993.0,223.0,0.6044274850704704,2.77834428745411e-23,2993.0
LRIG1,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),repressor,early_transient(早期瞬態),clear,0,,0,False,138.0,1.0,139.0,1.0,0.426,0.035031,139.0
LRP5,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),repressor,late_sustained(晚期持續),caution,1,高遺傳約束(LOEUF 0.34),0,False,284.0,11.0,5.0,295.0,0.341,0.50992,295.0
LRPPRC,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),caution,1,泛效應(breadth top10%),0,False,1154.0,772.0,771.0,1926.0,0.53,2.3019e-10,1926.0
LRRC8A,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),repressor,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.35); 劑量敏感(pLI 0.94),0,False,429.0,19.0,11.0,448.0,0.347,0.94398,448.0
LRRC8B,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),repressor,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.25); 劑量敏感(pLI 1.00),0,False,26.0,32.0,28.0,58.0,0.249,0.99619,58.0
LSM12,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.27); 劑量敏感(pLI 0.97),0,False,190.0,535.0,345.0,520.0,0.271,0.97211,535.0
LSM14A,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,102.0,35.0,22.0,137.0,0.55,0.03987,137.0
LYRM2,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,50.0,63.0,55.0,13.0,1.868,0.00025796,63.0
LZTS1,False,待新模態 (無已知遞送方式),repressor,other(其他),high_risk,2,高遺傳約束(LOEUF 0.34); 劑量敏感(pLI 0.95),0,False,169.0,163.0,332.0,180.0,0.34,0.95491,332.0
MAEA,False,待新模態 (無已知遞送方式),mixed,other(其他),caution,1,泛效應(breadth top10%),0,False,1645.0,1651.0,1190.0,6.0,0.6806142487031202,0.0098124017602529,1651.0
MAF,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,128.0,10.0,13.0,138.0,0.537,0.74382,138.0
MAGEH1,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,91.0,92.0,19.0,1.0,1.419,0.2292,92.0
MALT1,True,待新模態 (無已知遞送方式),mixed,stim_switch(刺激開關),caution,1,泛效應(breadth top10%),1,True,1637.0,3.0,1640.0,1412.0,0.5559133450604872,0.1044634796963359,1640.0
MAN1A2,False,待新模態 (無已知遞送方式),repressor,other(其他),high_risk,2,高遺傳約束(LOEUF 0.23); 劑量敏感(pLI 1.00),0,False,375.0,377.0,2.0,2.0,0.235,0.99892,377.0
MAN2A1,False,小分子 (胞內可成藥口袋),repressor,other(其他),clear,0,,0,False,77.0,84.0,28.0,7.0,0.617,1.6205e-10,84.0
MANEA,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,278.0,280.0,2.0,2.0,0.865,0.00052273,280.0
MAP1LC3B,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,161.0,167.0,17.0,6.0,1.366,0.0019065,167.0
MAP3K1,False,小分子 (胞內可成藥口袋),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.21); 劑量敏感(pLI 1.00),0,False,89.0,1.0,90.0,2.0,0.214,0.99998,90.0
MAP3K13,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),caution,1,高遺傳約束(LOEUF 0.34),0,False,28.0,32.0,52.0,4.0,0.344,0.80051,52.0
MAP3K5,False,小分子 (胞內可成藥口袋),repressor,early_transient(早期瞬態),caution,1,高遺傳約束(LOEUF 0.34),0,False,161.0,38.0,199.0,76.0,0.34,0.51964,199.0
MAP4K1,False,小分子 (胞內可成藥口袋),mixed,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.29); 劑量敏感(pLI 0.99),0,False,80.0,14.0,94.0,5.0,0.295,0.98919,94.0
MAPK14,False,小分子 (胞內可成藥口袋),repressor,late_sustained(晚期持續),clear,0,,0,False,94.0,12.0,20.0,106.0,0.473,0.37466,106.0
MAPKAP1,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.15); 劑量敏感(pLI 1.00),0,False,164.0,101.0,16.0,265.0,0.153,0.99991,265.0
MARK2,False,小分子 (胞內可成藥口袋),mixed,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.16); 劑量敏感(pLI 1.00),0,False,63.0,3.0,66.0,1.0,0.156,0.99999,66.0
MAU2,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.12); 劑量敏感(pLI 1.00),0,False,315.0,428.0,324.0,113.0,0.119,1.0,428.0
MAX,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),avoid,3,泛效應(breadth top10%); 高遺傳約束(LOEUF 0.35); 劑量敏感(pLI 1.00),0,False,2133.0,90.0,2223.0,101.0,0.3484073260389697,0.9988528450920444,2223.0
MBIP,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,297.0,11.0,86.0,308.0,0.899,1.3838e-05,308.0
MBTPS1,False,小分子 (胞內可成藥口袋),mixed,late_sustained(晚期持續),clear,0,,0,False,1210.0,61.0,280.0,1271.0,0.588,7.5901e-09,1271.0
MCM8,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,316.0,40.0,217.0,356.0,0.946,1.0536e-16,356.0
