target,pass_fraction,in_baseline,stability_class
PCBD1,0.0,False,NEVER
PCBD2,0.0,False,NEVER
PCBP1,0.1667,False,BOUNDARY
PCBP2,0.5,True,BOUNDARY
PCBP3,0.0,False,NEVER
PCBP4,0.6,True,BOUNDARY
PCCA,0.0,False,NEVER
PCCB,0.0,False,NEVER
PCDH12,0.0,False,NEVER
PCED1B,0.0,False,NEVER
PCGF1,1.0,True,CORE
PCGF2,0.0,False,NEVER
PCGF3,0.5,True,BOUNDARY
PCGF5,0.0,False,NEVER
PCGF6,0.4,True,BOUNDARY
PCIF1,0.0,False,NEVER
PCK1,0.0,False,NEVER
PCK2,0.0,False,NEVER
PCLAF,0.0,False,NEVER
PCM1,0.0,False,NEVER
PCMT1,0.0,False,NEVER
PCMTD1,0.0,False,NEVER
PCMTD2,0.0,False,NEVER
PCNP,0.0,False,NEVER
PCNT,0.0,False,NEVER
PCNX1,0.0,False,NEVER
PCNX2,0.0,False,NEVER
PCNX3,0.8,True,BOUNDARY
PCNX4,1.0,True,CORE
PCOLCE,0.0,False,NEVER
PCP2,0.0,False,NEVER
PCP4L1,0.0,False,NEVER
PCSK1N,0.0,False,NEVER
PCSK5,0.0,False,NEVER
PCSK6,0.0,False,NEVER
PCSK7,0.0,False,NEVER
PCTP,0.0,False,NEVER
PCYOX1,0.0,False,NEVER
PCYOX1L,0.0,False,NEVER
PCYT1A,0.0,False,NEVER
PCYT2,1.0,True,CORE
PDAP1,0.0,False,NEVER
PDCD1,0.0,False,NEVER
PDCD10,0.6667,True,BOUNDARY
PDCD1LG2,0.0,False,NEVER
PDCD2,0.0,False,NEVER
PDCD2L,1.0,True,CORE
PDCD4,0.0,False,NEVER
PDCD5,0.8667,True,BOUNDARY
PDCD6,0.0,False,NEVER
PDCD6IP,0.0,False,NEVER
PDCL,1.0,True,CORE
PDCL3,0.0,False,NEVER
PDE12,0.0,False,NEVER
PDE1B,0.0,False,NEVER
PDE3B,0.0,False,NEVER
PDE4A,0.0,False,NEVER
PDE4B,0.0,False,NEVER
PDE4D,0.0,False,NEVER
PDE4DIP,0.0,False,NEVER
PDE5A,0.0,False,NEVER
PDE6B,0.0,False,NEVER
PDE6C,0.0,False,NEVER
PDE6D,0.1,False,BOUNDARY
PDE6G,0.0,False,NEVER
PDE7A,0.0,False,NEVER
PDE7B,0.0,False,NEVER
PDE8A,0.0,False,NEVER
PDE9A,0.0,False,NEVER
PDF,0.0,False,NEVER
PDGFA,0.0,False,NEVER
PDGFB,0.0,False,NEVER
PDGFD,0.0,False,NEVER
PDGFRB,0.0,False,NEVER
PDHA1,0.3333,False,BOUNDARY
PDHB,0.8333,True,BOUNDARY
PDHX,0.0,False,NEVER
PDIA3,1.0,True,CORE
PDIA4,0.0,False,NEVER
PDIA5,0.0,False,NEVER
PDIA6,1.0,True,CORE
PDIK1L,0.0,False,NEVER
PDK1,0.3333,False,BOUNDARY
PDK2,0.0,False,NEVER
PDK3,0.0,False,NEVER
PDK4,0.0,False,NEVER
PDLIM1,0.0,False,NEVER
PDLIM2,0.8333,True,BOUNDARY
PDLIM5,0.0,False,NEVER
PDLIM7,0.0,False,NEVER
PDP1,0.0,False,NEVER
PDP2,0.0,False,NEVER
PDPK1,0.3333,False,BOUNDARY
PDPR,0.0,False,NEVER
PDS5A,0.0,False,NEVER
PDS5B,0.5,True,BOUNDARY
PDSS1,0.8667,True,BOUNDARY
PDSS2,0.8333,True,BOUNDARY
PDX1,0.0,False,NEVER
PDXDC1,0.0,False,NEVER
PDXK,0.0,False,NEVER
PDXP,0.0,False,NEVER
PDZD11,0.0,False,NEVER
PDZD2,0.0,False,NEVER
PDZD4,0.0,False,NEVER
PDZD8,0.0,False,NEVER
PDZK1IP1,0.0,False,NEVER
PEA15,0.0,False,NEVER
PEAK1,0.0,False,NEVER
PEAK3,0.0,False,NEVER
PEAR1,0.0,False,NEVER
PEBP1,0.0,False,NEVER
PECAM1,0.0,False,NEVER
PECR,0.0,False,NEVER
PEDS1,0.0,False,NEVER
PEDS1-UBE2V1,0.0,False,NEVER
PEF1,0.0,False,NEVER
PEG3,0.0,False,NEVER
PELI1,0.0,False,NEVER
PELI2,0.0,False,NEVER
PELI3,0.0,False,NEVER
PELO,1.0,True,CORE
PEMT,0.0,False,NEVER
PEPD,0.0,False,NEVER
PER1,0.0,False,NEVER
PER2,0.0,False,NEVER
PER3,0.0,False,NEVER
PERP,0.0,False,NEVER
PET100,0.0,False,NEVER
PET117,0.0667,False,FRAGILE
PEX1,0.0,False,NEVER
PEX10,0.0,False,NEVER
PEX11A,0.0,False,NEVER
PEX11B,0.0,False,NEVER
PEX11G,0.0,False,NEVER
PEX12,0.0,False,NEVER
PEX13,0.0,False,NEVER
PEX14,0.0,False,NEVER
PEX16,0.2,False,BOUNDARY
PEX19,0.0,False,NEVER
PEX2,0.0,False,NEVER
PEX26,0.0,False,NEVER
PEX3,0.0,False,NEVER
PEX5,1.0,True,CORE
PEX5L,0.0,False,NEVER
PEX6,0.0,False,NEVER
PEX7,0.0,False,NEVER
PF4,0.0,False,NEVER
PF4V1,0.0,False,NEVER
PFAS,0.1667,False,BOUNDARY
PFDN1,0.0,False,NEVER
PFDN4,0.2667,False,BOUNDARY
PFDN5,1.0,True,CORE
PFDN6,0.1,False,BOUNDARY
PFKFB1,0.0,False,NEVER
PFKFB2,0.0,False,NEVER
PFKFB3,0.0,False,NEVER
PFKFB4,0.0,False,NEVER
PFKL,0.0,False,NEVER
PFKM,0.4,False,BOUNDARY
PFKP,0.0,False,NEVER
PFN2,0.0,False,NEVER
PGAM1,0.3333,False,BOUNDARY
PGAM5,0.0,False,NEVER
PGAP1,0.0,False,NEVER
PGAP2,0.1667,False,BOUNDARY
PGAP3,0.0,False,NEVER
PGAP6,0.0,False,NEVER
PGBD1,0.0,False,NEVER
PGBD2,0.2,False,BOUNDARY
PGBD4,0.0,False,NEVER
PGC,0.0,False,NEVER
PGD,0.0,False,NEVER
PGGHG,0.0,False,NEVER
PGGT1B,0.1667,False,BOUNDARY
PGK1,0.1667,False,BOUNDARY
PGLS,0.0,False,NEVER
PGLYRP1,0.0,False,NEVER
PGM1,0.3333,False,BOUNDARY
PGM2,0.0,False,NEVER
PGM2L1,0.0,False,NEVER
PGP,1.0,True,CORE
PGR,0.0,False,NEVER
PGRMC1,0.0,False,NEVER
PGRMC2,0.0,False,NEVER
PGS1,0.3333,False,BOUNDARY
PHACTR1,0.0,False,NEVER
PHACTR2,0.0,False,NEVER
PHACTR4,0.6,True,BOUNDARY
PHAF1,0.0,False,NEVER
PHC1,0.0,False,NEVER
PHC2,0.0,False,NEVER
PHC3,0.0,False,NEVER
PHETA1,0.0,False,NEVER
PHEX,0.0,False,NEVER
PHF1,0.0,False,NEVER
PHF10,0.0,False,NEVER
PHF11,0.0,False,NEVER
PHF12,0.8333,True,BOUNDARY
PHF13,0.0,False,NEVER
PHF14,0.0,False,NEVER
PHF19,0.1667,False,BOUNDARY
PHF2,0.0,False,NEVER
PHF20,1.0,True,CORE
PHF20L1,0.5,True,BOUNDARY
PHF21A,0.0,False,NEVER
PHF23,0.0,False,NEVER
PHF3,1.0,True,CORE
PHF6,0.5,True,BOUNDARY
PHF7,0.0,False,NEVER
PHF8,0.8333,True,BOUNDARY
PHGDH,0.0,False,NEVER
PHGR1,0.0,False,NEVER
PHIP,1.0,True,CORE
PHKA1,0.0,False,NEVER
PHKA2,0.0,False,NEVER
PHKB,0.0,False,NEVER
PHKG2,0.0,False,NEVER
PHLDA1,0.0,False,NEVER
PHLDA2,0.0,False,NEVER
PHLDA3,0.0,False,NEVER
PHLDB1,0.0,False,NEVER
PHLDB2,0.0,False,NEVER
PHLPP1,0.0,False,NEVER
PHLPP2,0.2,False,BOUNDARY
PHOSPHO1,0.0,False,NEVER
PHOSPHO2,0.0,False,NEVER
PHOX2A,0.0,False,NEVER
PHOX2B,0.0,False,NEVER
PHPT1,0.0,False,NEVER
PHRF1,0.0,False,NEVER
PHTF1,0.0,False,NEVER
PHTF2,0.0,False,NEVER
PHYH,0.0,False,NEVER
PHYHD1,0.0,False,NEVER
PHYKPL,0.0,False,NEVER
PI16,0.0,False,NEVER
PI4K2A,0.0,False,NEVER
PI4K2B,0.0,False,NEVER
PI4KB,0.0,False,NEVER
PIANP,0.0,False,NEVER
PIAS1,0.4,True,BOUNDARY
PIAS2,0.0,False,NEVER
PIAS3,0.0,False,NEVER
PIAS4,0.0,False,NEVER
PIBF1,0.0,False,NEVER
PICALM,0.0,False,NEVER
PICK1,0.0,False,NEVER
PIDD1,0.0,False,NEVER
PIEZO1,0.0,False,NEVER
PIF1,0.0,False,NEVER
PIGA,0.0,False,NEVER
PIGB,0.0,False,NEVER
PIGBOS1,0.0,False,NEVER
PIGC,0.0,False,NEVER
PIGF,0.0,False,NEVER
PIGG,0.0,False,NEVER
PIGH,0.1667,False,BOUNDARY
PIGK,0.0,False,NEVER
PIGL,0.0,False,NEVER
PIGM,0.0,False,NEVER
PIGN,0.0,False,NEVER
PIGO,0.0,False,NEVER
PIGP,0.0,False,NEVER
PIGQ,0.0,False,NEVER
PIGR,0.0,False,NEVER
PIGS,0.0,False,NEVER
PIGT,0.0,False,NEVER
PIGU,0.0,False,NEVER
PIGV,0.0,False,NEVER
PIGW,0.0,False,NEVER
PIGX,0.0,False,NEVER
PIGY,0.0,False,NEVER
PIH1D1,0.0,False,NEVER
PIK3AP1,0.0,False,NEVER
PIK3C2A,0.0,False,NEVER
PIK3C2B,0.3,True,BOUNDARY
PIK3C3,0.0,False,NEVER
PIK3CA,0.0,False,NEVER
PIK3CB,0.0,False,NEVER
PIK3CD,0.2,False,BOUNDARY
PIK3CG,0.0,False,NEVER
PIK3IP1,0.0,False,NEVER
PIK3R1,0.0,False,NEVER
PIK3R2,0.0,False,NEVER
PIK3R4,1.0,True,CORE
PIK3R5,0.0,False,NEVER
PIK3R6,0.0,False,NEVER
PIKFYVE,0.0,False,NEVER
PILRA,0.0,False,NEVER
PILRB,0.0,False,NEVER
PIM1,0.1667,False,BOUNDARY
PIM2,0.0,False,NEVER
PIM3,0.0,False,NEVER
PIMREG,0.0,False,NEVER
PIN1,0.0,False,NEVER
PIN4,0.0,False,NEVER
PINK1,0.0,False,NEVER
PIP,0.0,False,NEVER
PIP4K2A,0.0,False,NEVER
PIP4K2B,0.0,False,NEVER
PIP4K2C,0.0,False,NEVER
PIP4P1,0.0,False,NEVER
PIP4P2,0.0,False,NEVER
PIP5K1A,0.0,False,NEVER
PIP5K1B,0.0,False,NEVER
PIP5K1C,0.0,False,NEVER
PIR,0.0,False,NEVER
PISD,0.0,False,NEVER
PITHD1,0.0,False,NEVER
PITPNA,0.0,False,NEVER
PITPNB,0.0,False,NEVER
PITPNC1,0.0,False,NEVER
PITPNM1,0.0,False,NEVER
PITPNM2,0.0,False,NEVER
PITRM1,0.3333,False,BOUNDARY
PITX1,0.0,False,NEVER
PITX2,0.0,False,NEVER
PITX3,0.0,False,NEVER
PIWIL4,0.0,False,NEVER
PJA1,0.0,False,NEVER
PJA2,0.2,False,BOUNDARY
PJVK,0.0,False,NEVER
PKD1,0.0,False,NEVER
PKD2,0.0,False,NEVER
PKIA,0.0,False,NEVER
PKIG,0.0,False,NEVER
PKM,1.0,True,CORE
PKN1,0.5,True,BOUNDARY
PKN2,0.0,False,NEVER
PKN3,0.8,True,BOUNDARY
PKNOX1,1.0,True,CORE
PKNOX2,0.0,False,NEVER
PKP2,0.0,False,NEVER
PKP4,0.0,False,NEVER
PLA2G10,0.0,False,NEVER
PLA2G12A,0.4,False,BOUNDARY
PLA2G15,0.0,False,NEVER
PLA2G2A,0.0,False,NEVER
PLA2G4A,0.8,True,BOUNDARY
PLA2G4C,0.0,False,NEVER
PLA2G6,0.0,False,NEVER
PLA2G7,0.0,False,NEVER
PLAA,0.0,False,NEVER
PLAAT3,0.0,False,NEVER
PLAAT4,0.0,False,NEVER
PLAC8,0.0,False,NEVER
PLAC9,0.0,False,NEVER
PLAG1,0.0,False,NEVER
PLAGL1,0.0,False,NEVER
PLAGL2,0.0,False,NEVER
PLAT,0.0,False,NEVER
PLAUR,0.0,False,NEVER
PLB1,0.0,False,NEVER
PLBD1,0.0,False,NEVER
PLBD2,0.0,False,NEVER
PLCB1,0.0,False,NEVER
PLCB2,0.0,False,NEVER
PLCB3,0.0,False,NEVER
PLCE1,0.0,False,NEVER
PLCG1,1.0,True,CORE
PLCG2,0.0,False,NEVER
PLCH2,0.0,False,NEVER
PLCL1,0.0,False,NEVER
PLCL2,0.0,False,NEVER
PLCXD1,0.0,False,NEVER
PLCXD2,0.0,False,NEVER
PLD2,0.0,False,NEVER
PLD4,0.0,False,NEVER
PLD6,0.0,False,NEVER
PLEC,0.4,False,BOUNDARY
PLEK,0.0,False,NEVER
PLEK2,0.0,False,NEVER
PLEKHA1,0.0,False,NEVER
PLEKHA2,0.0,False,NEVER
PLEKHA3,0.0,False,NEVER
PLEKHA4,0.0,False,NEVER
PLEKHA5,0.0,False,NEVER
PLEKHA7,0.0,False,NEVER
PLEKHA8,0.0,False,NEVER
PLEKHB1,0.0,False,NEVER
PLEKHB2,0.0,False,NEVER
PLEKHF1,0.0,False,NEVER
PLEKHF2,0.0,False,NEVER
PLEKHG1,0.1667,False,BOUNDARY
PLEKHG2,0.0,False,NEVER
PLEKHG3,0.0,False,NEVER
PLEKHG4,0.0,False,NEVER
PLEKHH2,0.0667,False,FRAGILE
PLEKHJ1,0.0,False,NEVER
PLEKHM1,0.0,False,NEVER
PLEKHM2,0.0,False,NEVER
PLEKHM3,0.0,False,NEVER
PLEKHO1,0.0,False,NEVER
PLEKHO2,0.0,False,NEVER
PLGRKT,0.0,False,NEVER
PLIN2,0.0,False,NEVER
PLIN3,0.0,False,NEVER
PLIN4,0.0,False,NEVER
PLK2,0.0,False,NEVER
PLK3,0.0,False,NEVER
PLK4,0.0,False,NEVER
PLLP,0.0,False,NEVER
PLOD1,0.0,False,NEVER
PLOD3,0.0,False,NEVER
PLP2,0.0,False,NEVER
PLPBP,0.0,False,NEVER
PLPP1,0.0,False,NEVER
PLPP5,0.0,False,NEVER
PLPP6,0.0,False,NEVER
PLS1,0.0,False,NEVER
PLSCR1,0.0,False,NEVER
PLTP,0.0,False,NEVER
PLVAP,0.0,False,NEVER
PLXDC1,0.0,False,NEVER
PLXDC2,0.0,False,NEVER
PLXNA3,0.0,False,NEVER
PLXNA4,0.0,False,NEVER
PLXNB2,0.0,False,NEVER
PLXNC1,0.0,False,NEVER
PLXND1,0.0,False,NEVER
PM20D1,0.0,False,NEVER
PM20D2,0.0,False,NEVER
PMAIP1,0.0,False,NEVER
PMCH,0.0,False,NEVER
PMEL,0.0,False,NEVER
PMEPA1,0.0,False,NEVER
PML,0.0,False,NEVER
PMM1,0.0,False,NEVER
PMM2,0.0,False,NEVER
PMP22,0.0,False,NEVER
PMPCB,0.1,False,BOUNDARY
PMS1,0.0,False,NEVER
PMS2,0.0,False,NEVER
PMVK,0.8333,True,BOUNDARY
PNKP,0.0,False,NEVER
PNMA1,0.0,False,NEVER
PNMA3,0.0,False,NEVER
PNMA5,0.0,False,NEVER
PNMT,0.0,False,NEVER
PNP,0.0,False,NEVER
PNPLA2,0.0,False,NEVER
PNPLA4,0.0,False,NEVER
PNPLA6,0.0,False,NEVER
PNPLA7,0.0,False,NEVER
PNPLA8,0.0,False,NEVER
PNPO,0.0,False,NEVER
PNPT1,0.5,True,BOUNDARY
PNRC1,0.0,False,NEVER
PNRC2,0.0,False,NEVER
POC1A,0.0,False,NEVER
POC1B,0.0,False,NEVER
POC5,0.0,False,NEVER
PODXL,0.0,False,NEVER
PODXL2,0.0,False,NEVER
POFUT1,0.0,False,NEVER
POFUT2,0.0,False,NEVER
POGK,1.0,True,CORE
POGLUT1,0.0,False,NEVER
POGLUT2,0.0,False,NEVER
POGLUT3,0.8333,True,BOUNDARY
POGZ,0.4,True,BOUNDARY
POLB,0.0,False,NEVER
POLD4,0.0,False,NEVER
POLDIP2,0.0,False,NEVER
POLDIP3,0.2,False,BOUNDARY
POLE3,0.1,False,BOUNDARY
POLE4,0.0,False,NEVER
POLG,1.0,True,CORE
POLG2,0.1,False,BOUNDARY
POLH,0.0,False,NEVER
POLI,0.0,False,NEVER
POLK,0.0,False,NEVER
POLL,0.0,False,NEVER
POLM,0.0,False,NEVER
POLQ,0.0,False,NEVER
POLR1E,0.0,False,NEVER
POLR2J2,0.0,False,NEVER
POLR2K,0.1667,False,BOUNDARY
POLR2L,0.0,False,NEVER
POLR2M,0.0,False,NEVER
POLR3E,0.0,False,NEVER
POLR3G,0.0,False,NEVER
POLR3GL,0.0,False,NEVER
POLR3H,0.0,False,NEVER
POLRMT,0.3333,False,BOUNDARY
POM121,0.0,False,NEVER
POM121C,0.0,False,NEVER
POMC,0.0,False,NEVER
POMGNT1,0.0,False,NEVER
POMGNT2,0.0,False,NEVER
POMK,0.0,False,NEVER
POMT1,0.0,False,NEVER
POMT2,0.0,False,NEVER
POMZP3,0.0,False,NEVER
PON2,0.0,False,NEVER
POP4,0.0,False,NEVER
POP7,0.0,False,NEVER
POPDC2,0.0,False,NEVER
POR,0.0,False,NEVER
PORCN,0.0,False,NEVER
POU1F1,0.0,False,NEVER
POU2AF1,0.0,False,NEVER
POU2F2,0.0,False,NEVER
POU2F3,0.0,False,NEVER
POU3F1,0.0,False,NEVER
POU3F2,0.0,False,NEVER
POU3F3,0.0,False,NEVER
POU3F4,0.0,False,NEVER
POU4F1,0.0,False,NEVER
POU4F2,0.0,False,NEVER
POU4F3,0.0,False,NEVER
POU5F1,0.0,False,NEVER
POU5F1B,0.0,False,NEVER
POU6F1,0.1,False,BOUNDARY
POU6F2,0.0,False,NEVER
PP2D1,0.0,False,NEVER
PPA1,0.0,False,NEVER
PPA2,0.0,False,NEVER
PPARA,0.0,False,NEVER
PPARD,0.0,False,NEVER
PPARG,0.0,False,NEVER
PPARGC1B,0.0,False,NEVER
PPAT,0.1667,False,BOUNDARY
PPBP,0.0,False,NEVER
PPCDC,1.0,True,CORE
PPCS,0.1667,False,BOUNDARY
PPDPF,1.0,True,CORE
PPFIA1,0.0,False,NEVER
PPFIA4,0.0,False,NEVER
PPFIBP1,0.0,False,NEVER
PPFIBP2,0.0,False,NEVER
PPHLN1,0.0,False,NEVER
PPIA,0.0,False,NEVER
PPIB,0.0,False,NEVER
PPID,0.0,False,NEVER
PPIF,0.5,True,BOUNDARY
PPIG,0.0,False,NEVER
PPIH,0.8333,True,BOUNDARY
PPIL1,0.8333,True,BOUNDARY
PPIL3,0.0,False,NEVER
PPIL4,0.0,False,NEVER
PPIP5K1,0.0,False,NEVER
PPIP5K2,0.0,False,NEVER
PPM1A,0.0,False,NEVER
PPM1B,0.0,False,NEVER
PPM1D,1.0,True,CORE
PPM1F,0.0,False,NEVER
PPM1G,0.0,False,NEVER
PPM1K,0.0,False,NEVER
PPM1L,0.0,False,NEVER
PPM1M,0.0,False,NEVER
PPM1N,0.0,False,NEVER
PPME1,0.0,False,NEVER
PPOX,0.0,False,NEVER
PPP1CA,0.0,False,NEVER
PPP1CB,0.0,False,NEVER
PPP1CC,0.0,False,NEVER
PPP1R10,0.0,False,NEVER
PPP1R11,0.0,False,NEVER
PPP1R12A,0.8,True,BOUNDARY
PPP1R12B,0.0,False,NEVER
PPP1R12C,1.0,True,CORE
PPP1R13B,0.0,False,NEVER
PPP1R13L,1.0,True,CORE
PPP1R14A,0.0,False,NEVER
PPP1R14B,0.1,False,BOUNDARY
PPP1R14C,0.0,False,NEVER
PPP1R15A,0.0,False,NEVER
PPP1R15B,0.3333,False,BOUNDARY
PPP1R16A,0.0,False,NEVER
PPP1R16B,0.0,False,NEVER
PPP1R18,0.0,False,NEVER
PPP1R1A,0.0,False,NEVER
PPP1R2,0.0,False,NEVER
PPP1R21,0.0,False,NEVER
PPP1R35,0.0,False,NEVER
PPP1R37,0.0,False,NEVER
PPP1R3B,1.0,True,CORE
PPP1R3D,0.0,False,NEVER
PPP1R3E,0.0,False,NEVER
PPP1R3F,0.0,False,NEVER
PPP1R7,0.0,False,NEVER
PPP1R8,0.0,False,NEVER
PPP1R9B,0.0,False,NEVER
PPP2CB,0.0,False,NEVER
PPP2R1A,0.0,False,NEVER
PPP2R1B,0.0,False,NEVER
PPP2R2A,0.3333,False,BOUNDARY
PPP2R2B,0.0,False,NEVER
PPP2R3B,0.0,False,NEVER
PPP2R3C,0.0,False,NEVER
PPP2R5A,0.0,False,NEVER
PPP2R5B,0.0,False,NEVER
PPP2R5C,0.0667,False,FRAGILE
PPP2R5D,0.0,False,NEVER
PPP2R5E,0.0,False,NEVER
PPP3CA,0.0,False,NEVER
PPP3CB,0.0,False,NEVER
PPP3CC,0.0,False,NEVER
PPP3R1,1.0,True,CORE
PPP4C,0.3333,False,BOUNDARY
PPP4R1,0.0,False,NEVER
PPP4R2,0.0,False,NEVER
PPP4R3A,0.0,False,NEVER
PPP4R3B,0.0,False,NEVER
PPP4R4,0.0,False,NEVER
PPP5C,0.0,False,NEVER
PPP6C,0.6667,True,BOUNDARY
PPP6R1,0.0,False,NEVER
PPP6R2,1.0,True,CORE
PPP6R3,0.0,False,NEVER
PPRC1,0.6667,True,BOUNDARY
PPT1,0.0,False,NEVER
PPT2,0.0,False,NEVER
PPTC7,0.0,False,NEVER
PQBP1,0.4,True,BOUNDARY
PRADC1,0.0,False,NEVER
PRAF2,0.0,False,NEVER
PRAG1,0.0,False,NEVER
PRAM1,0.0,False,NEVER
PRAP1,0.0,False,NEVER
PRB1,0.0,False,NEVER
PRB2,0.0,False,NEVER
PRB3,0.0,False,NEVER
PRB4,0.0,False,NEVER
PRCC,0.1,False,BOUNDARY
PRCP,1.0,True,CORE
PRDM11,0.0,False,NEVER
PRDM12,0.0,False,NEVER
PRDM13,0.0,False,NEVER
PRDM14,0.0,False,NEVER
PRDM15,0.6,True,BOUNDARY
PRDM16,0.0,False,NEVER
PRDM4,0.0,False,NEVER
PRDM5,0.0,False,NEVER
PRDM6,0.0,False,NEVER
PRDM9,0.0,False,NEVER
PRDX1,0.0,False,NEVER
PRDX2,0.0,False,NEVER
PRDX3,0.6,True,BOUNDARY
PRDX4,0.0,False,NEVER
PRDX5,0.0,False,NEVER
PRDX6,0.0,False,NEVER
PRELID1,0.2,False,BOUNDARY
PRELID2,0.0,False,NEVER
PREP,0.0,False,NEVER
PREPL,0.0,False,NEVER
PREX1,0.0,False,NEVER
PRF1,0.4,False,BOUNDARY
PRG4,0.0,False,NEVER
PRH1,0.0,False,NEVER
PRH2,0.0,False,NEVER
PRICKLE3,0.0,False,NEVER
PRIMPOL,0.1,False,BOUNDARY
PRKAA1,0.0,False,NEVER
PRKAB1,0.0,False,NEVER
PRKAB2,0.0,False,NEVER
PRKACA,0.0,False,NEVER
PRKACB,0.0,False,NEVER
PRKAG1,0.0,False,NEVER
PRKAG2,0.0,False,NEVER
PRKAR1A,0.0,False,NEVER
PRKAR1B,0.0,False,NEVER
PRKAR2A,0.0,False,NEVER
PRKAR2B,0.0,False,NEVER
PRKCA,0.0,False,NEVER
PRKCB,0.0,False,NEVER
PRKCD,0.0,False,NEVER
PRKCE,0.0,False,NEVER
PRKCH,0.2,False,BOUNDARY
PRKCI,0.0,False,NEVER
PRKCQ,0.3333,False,BOUNDARY
PRKCSH,0.1667,False,BOUNDARY
PRKCZ,0.0,False,NEVER
PRKD2,0.6,True,BOUNDARY
PRKD3,0.0,False,NEVER
PRKDC,0.0,False,NEVER
PRKG2,0.0,False,NEVER
PRKN,0.0,False,NEVER
PRKRA,0.8,True,BOUNDARY
PRKRIP1,0.0,False,NEVER
PRKX,0.0,False,NEVER
PRMT2,0.0,False,NEVER
PRMT3,0.0,False,NEVER
PRMT5,0.0,False,NEVER
PRMT6,0.0,False,NEVER
PRMT7,0.0,False,NEVER
PRMT9,0.1333,False,BOUNDARY
PRNP,0.0,False,NEVER
PROCA1,0.0,False,NEVER
PROCR,0.0,False,NEVER
PROK2,0.0,False,NEVER
PROP1,0.0,False,NEVER
PRORP,0.8333,True,BOUNDARY
PROSER1,0.0,False,NEVER
PROSER3,0.0,False,NEVER
PROX1,0.0,False,NEVER
PROX2,0.0,False,NEVER
PROZ,0.0,False,NEVER
PRPF38B,0.0,False,NEVER
PRPF39,1.0,True,CORE
PRPF40A,0.0,False,NEVER
PRPF40B,0.0,False,NEVER
PRPS1,0.0,False,NEVER
PRPS2,0.0,False,NEVER
PRPSAP1,0.0,False,NEVER
PRPSAP2,0.0,False,NEVER
PRR11,0.0,False,NEVER
PRR12,0.6,True,BOUNDARY
PRR13,0.0,False,NEVER
PRR14,0.0,False,NEVER
PRR14L,0.0,False,NEVER
PRR15L,0.0,False,NEVER
PRR22,0.0,False,NEVER
PRR27,0.0,False,NEVER
PRR29,0.0,False,NEVER
PRR3,0.0,False,NEVER
PRR34,0.0,False,NEVER
PRR4,0.0,False,NEVER
PRR5,0.0,False,NEVER
PRR5L,0.0,False,NEVER
PRR7,0.0,False,NEVER
PRRC1,0.0,False,NEVER
PRRC2A,0.8333,True,BOUNDARY
PRRC2C,0.2,False,BOUNDARY
PRRT1,0.0,False,NEVER
PRRT2,0.0,False,NEVER
PRRT3,0.0,False,NEVER
PRRX1,0.0,False,NEVER
PRRX2,0.0,False,NEVER
PRSS21,0.4333,True,BOUNDARY
PRSS23,0.0,False,NEVER
PRSS3,0.0,False,NEVER
PRSS53,0.0,False,NEVER
PRTFDC1,0.0,False,NEVER
PRTN3,0.0,False,NEVER
PRUNE1,0.2,False,BOUNDARY
PRX,0.0,False,NEVER
PRXL2A,0.0,False,NEVER
PRXL2B,0.8,True,BOUNDARY
PRXL2C,0.0,False,NEVER
PSAP,0.0,False,NEVER
PSAT1,0.0,False,NEVER
PSD,0.0,False,NEVER
PSD4,0.0,False,NEVER
PSEN1,0.0,False,NEVER
PSEN2,0.0,False,NEVER
PSENEN,0.0,False,NEVER
PSIP1,1.0,True,CORE
PSKH1,0.0,False,NEVER
PSMA8,0.0,False,NEVER
PSMB10,0.0,False,NEVER
PSMB5,0.0,False,NEVER
PSMB6,0.0,False,NEVER
PSMB7,0.0,False,NEVER
PSMB8,0.3333,False,BOUNDARY
PSMB9,1.0,True,CORE
PSMC1,0.0,False,NEVER
PSMC3IP,0.0,False,NEVER
PSMC5,0.0,False,NEVER
PSMD10,0.0,False,NEVER
PSMD4,0.0,False,NEVER
PSMD5,0.0,False,NEVER
PSMD9,0.0,False,NEVER
PSME1,0.0,False,NEVER
PSME2,0.0,False,NEVER
PSME3,0.0,False,NEVER
PSME3IP1,0.0,False,NEVER
PSME4,0.0,False,NEVER
PSMF1,1.0,True,CORE
PSMG2,0.0,False,NEVER
PSPC1,0.0,False,NEVER
PSRC1,0.0,False,NEVER
PSTPIP1,0.0,False,NEVER
PSTPIP2,0.0,False,NEVER
PTAFR,0.0,False,NEVER
PTAR1,0.0,False,NEVER
PTBP1,0.1667,False,BOUNDARY
PTBP2,0.0,False,NEVER
PTBP3,0.0,False,NEVER
PTCD2,0.5333,True,BOUNDARY
PTCH1,0.8333,True,BOUNDARY
PTCRA,0.0,False,NEVER
PTDSS1,0.4,True,BOUNDARY
PTDSS2,0.6667,True,BOUNDARY
PTEN,1.0,True,CORE
PTER,0.0,False,NEVER
PTF1A,0.0,False,NEVER
PTGDR,0.0,False,NEVER
PTGDR2,0.0,False,NEVER
PTGDS,0.0,False,NEVER
PTGER2,0.0,False,NEVER
PTGER3,0.5,True,BOUNDARY
PTGER4,0.0,False,NEVER
PTGES2,0.0,False,NEVER
PTGES3,0.0,False,NEVER
PTGFRN,0.0,False,NEVER
PTGIR,0.0,False,NEVER
PTGIS,0.0,False,NEVER
PTGR1,0.0,False,NEVER
