gene_symbol,source,disease,disease_id,score_or_phase,therapeutic_areas,immune,primary_rank,directionality_index,footprint_class
VHL,OpenTargets,primary familial polycythemia due to EPO receptor mutation,MONDO_0007572,0.3859766142705987,"genetic, familial or congenital disease;immune system disorder;hematologic disorder;musculoskeletal or connective tissue disease",True,141.0,0.6005056890012642,net_derepressed_on_KO
VHL,OpenTargets,COVID-19,MONDO_0100096,0.371310976990152,infectious disease,True,141.0,0.6005056890012642,net_derepressed_on_KO
VHL,ClinicalTrials,Acute Leukemia; Adenomatous Polyposis; Adrenocortical Carcinoma; AML; BAP1 Tumor Predisposition Syndrome; Carney Complex; Choroid Plexus Carcinoma; Constitutional Mismatch Repair Deficiency Syndrome; Diamond-Blackfan Anemia; DICER1 Syndrome; Dyskeratosis Congenita; Emberger Syndrome; Familial Acute Myeloid Leukemia; Familial Adenomatous Polyposis; Fanconi Anemia; Familial Cancer; Familial Wilms Tumor; Familial Neuroblastoma; GIST; Hereditary Breast and Ovarian Cancer; Hereditary Paraganglioma-Pheochromocytoma Syndrome; Hodgkin Lymphoma; Juvenile Polyposis; Li-Fraumeni Syndrome; Lynch Syndrome; MDS; Melanoma Syndrome; Multiple Endocrine Neoplasia Type 1; Multiple Endocrine Neoplasia Type 2; Neuroblastoma; Neurofibromatosis Type 1; Neurofibromatosis Type II; Nevoid Basal Cell Carcinoma Syndrome; Non Hodgkin Lymphoma; Noonan Syndrome and Other Rasopathy; Overgrowth Syndromes; Pancreatic Cancer; Peutz-Jeghers Syndrome; Pheochromocytoma/Paraganglioma; PTEN Hamartoma Tumor Syndrome; Retinoblastoma; Rhabdoid Tumor Predisposition Syndrome; Rhabdomyosarcoma; Rothmund-Thomson Syndrome; Tuberous Sclerosis; Von Hippel-Lindau Disease,NCT03050268,,,True,141.0,0.6005056890012642,net_derepressed_on_KO
IRF8,OpenTargets,immunodeficiency 32B,MONDO_0009194,0.5861590419006281,"genetic, familial or congenital disease;infectious disease",True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,B-cell chronic lymphocytic leukemia,MONDO_0004948,0.4854543450466014,hematologic disorder;immune system disorder;cancer or benign tumor,True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,lymphoid leukemia,MONDO_0005402,0.4118522638261797,hematologic disorder;cancer or benign tumor,True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,immunodeficiency disease,MONDO_0021094,0.3450263465707093,"immune system disorder;genetic, familial or congenital disease",True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,leukemia,MONDO_0005059,0.3044750543289674,hematologic disorder;cancer or benign tumor,True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,plasma cell myeloma,MONDO_0009693,0.2816282681271074,immune system disorder;hematologic disorder;cancer or benign tumor,True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,non-Hodgkin lymphoma,MONDO_0018908,0.2782325753510353,hematologic disorder;cancer or benign tumor,True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,Hodgkins lymphoma,MONDO_0004952,0.2755351557171907,hematologic disorder;infectious disease;cancer or benign tumor,True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,systemic lupus erythematosus,MONDO_0007915,0.2643241632824079,immune system disorder;urinary system disorder;musculoskeletal or connective tissue disease;phenotype,True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,acute myeloid leukemia,MONDO_0018874,0.2538764167692641,hematologic disorder;immune system disorder;cancer or benign tumor;musculoskeletal or connective tissue disease,True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,ulcerative colitis,MONDO_0005101,0.2463207489262813,"immune system disorder;genetic, familial or congenital disease;gastrointestinal disease",True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,inflammatory bowel disease,MONDO_0005265,0.240942091462771,"immune system disorder;genetic, familial or congenital disease;gastrointestinal disease",True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,autoimmune disease,MONDO_0007179,0.2165762981926514,immune system disorder,True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,multiple sclerosis,MONDO_0005301,0.1905961993318664,nervous system disorder;immune system disorder,True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,systemic sclerosis,MONDO_0005100,0.180566398184257,integumentary system disorder;immune system disorder;musculoskeletal or connective tissue disease;phenotype,True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,OpenTargets,colitis,MONDO_0005292,0.1711665851515078,"immune system disorder;genetic, familial or congenital disease;gastrointestinal disease",True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,ClinicalTrials,Acute Myeloid Leukemia; Myelodysplastic Syndrome,NCT02807558,PHASE2,,True,147.0,0.5918367346938775,net_derepressed_on_KO
IRF8,ClinicalTrials,Leukemia,NCT00899171,,,True,147.0,0.5918367346938775,net_derepressed_on_KO
TGIF2,OpenTargets,22q11.2 deletion syndrome,MONDO_0018923,0.0386728359942072,"immune system disorder;cardiovascular disorder;nervous system disorder;genetic, familial or congenital disease",True,151.0,0.5892857142857143,net_derepressed_on_KO
XBP1,OpenTargets,acute lymphoblastic leukemia,MONDO_0004967,0.0960906411592677,hematologic disorder;cancer or benign tumor,True,153.0,-0.589010989010989,net_reduced_on_KO
XBP1,ClinicalTrials,Ulcerative Colitis,NCT04114292,PHASE1,,True,153.0,-0.589010989010989,net_reduced_on_KO
XBP1,ClinicalTrials,Asthma,NCT03878654,PHASE1,,True,153.0,-0.589010989010989,net_reduced_on_KO
XBP1,ClinicalTrials,Multiple Myeloma,NCT06154317,,,True,153.0,-0.589010989010989,net_reduced_on_KO
ATP1B3,OpenTargets,Hashimoto thyroiditis,MONDO_0007699,0.2465496774494612,endocrine system disorder;immune system disorder,True,167.0,0.57001414427157,net_derepressed_on_KO
SAMD1,OpenTargets,autoimmune polyendocrinopathy,MONDO_0017278,0.0923949636711754,endocrine system disorder;immune system disorder,True,172.0,0.565816678152998,net_derepressed_on_KO
SAMD1,OpenTargets,Fanconi anemia,MONDO_0019391,0.0409827100859865,"immune system disorder;hematologic disorder;genetic, familial or congenital disease;nutritional or metabolic disease;musculoskeletal or connective tissue disease;phenotype",True,172.0,0.565816678152998,net_derepressed_on_KO
UBE2H,OpenTargets,autoimmune disorder of musculoskeletal system,MONDO_0000589,0.2590690806540199,musculoskeletal or connective tissue disease;immune system disorder,True,175.0,0.5596330275229358,net_derepressed_on_KO
UBE2H,OpenTargets,systemic lupus erythematosus,MONDO_0007915,0.2590690806540199,immune system disorder;urinary system disorder;musculoskeletal or connective tissue disease;phenotype,True,175.0,0.5596330275229358,net_derepressed_on_KO
UBE2H,OpenTargets,lymphatic system disorder,MONDO_0005833,0.2539054048095248,hematologic disorder;immune system disorder,True,175.0,0.5596330275229358,net_derepressed_on_KO
HYKK,OpenTargets,bacterial pneumonia,MONDO_0004652,0.0497692347603383,infectious disease;respiratory or thoracic disease;phenotype,True,183.0,0.5522388059701493,net_derepressed_on_KO
HYKK,OpenTargets,Chronic Obstructive Asthma,EFO_0009759,0.0440990990037627,phenotype;respiratory or thoracic disease,True,183.0,0.5522388059701493,net_derepressed_on_KO
HYKK,OpenTargets,asthma,MONDO_0004979,0.030983550263351,phenotype;respiratory or thoracic disease,True,183.0,0.5522388059701493,net_derepressed_on_KO
HYKK,OpenTargets,pneumonia,MONDO_0005249,0.0270397702412035,infectious disease;respiratory or thoracic disease;phenotype,True,183.0,0.5522388059701493,net_derepressed_on_KO
ZNF304,OpenTargets,bacterial infectious disease with sepsis,MONDO_0005229,0.0076429113948796,infectious disease,True,184.0,0.5490196078431373,net_derepressed_on_KO
ZNF304,OpenTargets,psoriasis,MONDO_0005083,0.006216524517879,"immune system disorder;integumentary system disorder;genetic, familial or congenital disease",True,184.0,0.5490196078431373,net_derepressed_on_KO
ZNF304,OpenTargets,HIV infectious disease,MONDO_0005109,0.0029566388374776,infectious disease;reproductive system or breast disease,True,184.0,0.5490196078431373,net_derepressed_on_KO
ZNF304,OpenTargets,meningococcal infection,MONDO_0005373,0.0021616941892376,infectious disease,True,184.0,0.5490196078431373,net_derepressed_on_KO
ZNF304,OpenTargets,HIV-1 infection,EFO_0000180,0.0014783194187388,infectious disease;reproductive system or breast disease,True,184.0,0.5490196078431373,net_derepressed_on_KO
EDF1,OpenTargets,systemic-onset juvenile idiopathic arthritis,MONDO_0019434,0.0183218940695891,musculoskeletal or connective tissue disease;phenotype,True,186.0,0.5476190476190477,net_derepressed_on_KO
EDF1,OpenTargets,inflammatory bowel disease,MONDO_0005265,0.003695798546847,"immune system disorder;genetic, familial or congenital disease;gastrointestinal disease",True,186.0,0.5476190476190477,net_derepressed_on_KO
EDF1,OpenTargets,AIDS dementia complex,MONDO_0020689,0.0029566388374776,infectious disease;nervous system disorder;psychiatric disorder;phenotype,True,186.0,0.5476190476190477,net_derepressed_on_KO
EDF1,OpenTargets,bacterial infectious disease,MONDO_0005113,0.0029566388374776,infectious disease,True,186.0,0.5476190476190477,net_derepressed_on_KO
EDF1,OpenTargets,leiomyosarcoma,MONDO_0005058,0.0022174791281082,musculoskeletal or connective tissue disease;infectious disease;cancer or benign tumor,True,186.0,0.5476190476190477,net_derepressed_on_KO
KPNA4,OpenTargets,influenza,MONDO_0005812,0.4619748183558772,infectious disease;respiratory or thoracic disease,True,196.0,0.5405405405405406,net_derepressed_on_KO
KPNA4,OpenTargets,dengue disease,MONDO_0005502,0.4619748183558772,infectious disease,True,196.0,0.5405405405405406,net_derepressed_on_KO
KPNA4,OpenTargets,rheumatoid arthritis,MONDO_0008383,0.0728419419135305,musculoskeletal or connective tissue disease;immune system disorder;phenotype,True,196.0,0.5405405405405406,net_derepressed_on_KO
KPNA4,OpenTargets,systemic sclerosis,MONDO_0005100,0.0728419419135305,integumentary system disorder;immune system disorder;musculoskeletal or connective tissue disease;phenotype,True,196.0,0.5405405405405406,net_derepressed_on_KO
KPNA4,OpenTargets,systemic lupus erythematosus,MONDO_0007915,0.0728419419135305,immune system disorder;urinary system disorder;musculoskeletal or connective tissue disease;phenotype,True,196.0,0.5405405405405406,net_derepressed_on_KO
SOD2,ClinicalTrials,Immune System Diseases; Oxidative Stress,NCT02331446,,,True,201.0,0.5348837209302325,net_derepressed_on_KO
SSR2,OpenTargets,Noonan syndrome,MONDO_0018997,0.0648299788279991,"cardiovascular disorder;genetic, familial or congenital disease;hematologic disorder;integumentary system disorder;immune system disorder;phenotype;musculoskeletal or connective tissue disease",True,213.0,0.5294117647058824,net_derepressed_on_KO
SSR2,OpenTargets,Fanconi anemia,MONDO_0019391,0.0618906299597177,"immune system disorder;hematologic disorder;genetic, familial or congenital disease;nutritional or metabolic disease;musculoskeletal or connective tissue disease;phenotype",True,213.0,0.5294117647058824,net_derepressed_on_KO
ZEB1,OpenTargets,sialadenitis,MONDO_0006969,0.2949360606999558,gastrointestinal disease;hematologic disorder;immune system disorder;phenotype,True,217.0,0.5276836158192091,net_derepressed_on_KO
ZEB1,OpenTargets,plasma cell myeloma,MONDO_0009693,0.2270467320859189,immune system disorder;hematologic disorder;cancer or benign tumor,True,217.0,0.5276836158192091,net_derepressed_on_KO
ZEB1,ClinicalTrials,Asthma; Allergic Rhinitis; Cat Allergy; Healthy,NCT05331170,PHASE2,,True,217.0,0.5276836158192091,net_derepressed_on_KO
ZEB1,ClinicalTrials,Head and Neck Cancer; Cytokine,NCT06199947,,,True,217.0,0.5276836158192091,net_derepressed_on_KO
SMG7,OpenTargets,systemic lupus erythematosus,MONDO_0007915,0.2600157460447607,immune system disorder;urinary system disorder;musculoskeletal or connective tissue disease;phenotype,True,223.0,0.5228215767634855,net_derepressed_on_KO
SMG7,OpenTargets,COVID-19,MONDO_0100096,0.2412806164191991,infectious disease,True,223.0,0.5228215767634855,net_derepressed_on_KO
SMG7,OpenTargets,acute tonsillitis,MONDO_0020686,0.1988755033212553,immune system disorder;respiratory or thoracic disease,True,223.0,0.5228215767634855,net_derepressed_on_KO
SMG7,OpenTargets,ulcerative colitis,MONDO_0005101,0.0107547737713248,"immune system disorder;genetic, familial or congenital disease;gastrointestinal disease",True,223.0,0.5228215767634855,net_derepressed_on_KO
SMG7,OpenTargets,viral infectious disease,MONDO_0005108,0.0092394963671175,infectious disease,True,223.0,0.5228215767634855,net_derepressed_on_KO
SMG7,OpenTargets,ataxia telangiectasia,MONDO_0008840,0.0076624438110644,"immune system disorder;genetic, familial or congenital disease;endocrine system disorder;nervous system disorder;reproductive system or breast disease;phenotype",True,223.0,0.5228215767634855,net_derepressed_on_KO
MAP3K13,OpenTargets,acute myeloid leukemia,MONDO_0018874,0.2790327902869498,hematologic disorder;immune system disorder;cancer or benign tumor;musculoskeletal or connective tissue disease,True,224.0,0.5227272727272727,net_derepressed_on_KO
MAP3K13,ClinicalTrials,Cutaneous T-Cell Lymphoma; Graft Vs Host Disease; Graft Rejection,NCT05333367,,,True,224.0,0.5227272727272727,net_derepressed_on_KO
DAXX,OpenTargets,viral infectious disease,MONDO_0005108,0.4651725538226747,infectious disease,True,226.0,0.5202492211838006,net_derepressed_on_KO
DAXX,OpenTargets,dengue disease,MONDO_0005502,0.4619748183558772,infectious disease,True,226.0,0.5202492211838006,net_derepressed_on_KO
DAXX,OpenTargets,acute myeloid leukemia,MONDO_0018874,0.2826698580673613,hematologic disorder;immune system disorder;cancer or benign tumor;musculoskeletal or connective tissue disease,True,226.0,0.5202492211838006,net_derepressed_on_KO
RBM33,OpenTargets,autoimmune disorder of musculoskeletal system,MONDO_0000589,0.2406592755852231,musculoskeletal or connective tissue disease;immune system disorder,True,230.0,0.5155482815057283,net_derepressed_on_KO
RBM33,OpenTargets,cutaneous lupus erythematosus,MONDO_0005282,0.0366908552802233,immune system disorder;musculoskeletal or connective tissue disease,True,230.0,0.5155482815057283,net_derepressed_on_KO
RBM33,OpenTargets,cellulitis,MONDO_0005230,0.031949350749645,infectious disease;integumentary system disorder;phenotype,True,230.0,0.5155482815057283,net_derepressed_on_KO
RBM33,OpenTargets,abscess,MONDO_0005227,0.031949350749645,infectious disease,True,230.0,0.5155482815057283,net_derepressed_on_KO
RBM33,OpenTargets,ataxia telangiectasia,MONDO_0008840,0.0104000675688758,"immune system disorder;genetic, familial or congenital disease;endocrine system disorder;nervous system disorder;reproductive system or breast disease;phenotype",True,230.0,0.5155482815057283,net_derepressed_on_KO
GNLY,OpenTargets,tuberculosis,MONDO_0018076,0.1051977511437916,infectious disease,True,232.0,0.5145631067961165,net_derepressed_on_KO
GNLY,OpenTargets,vitiligo,MONDO_0008661,0.0884041172070051,immune system disorder;integumentary system disorder,True,232.0,0.5145631067961165,net_derepressed_on_KO
GNLY,OpenTargets,Sepsis,HP_0100806,0.0623827552800059,phenotype,True,232.0,0.5145631067961165,net_derepressed_on_KO
GNLY,OpenTargets,psoriasis,MONDO_0005083,0.0607818009381342,"immune system disorder;integumentary system disorder;genetic, familial or congenital disease",True,232.0,0.5145631067961165,net_derepressed_on_KO
GNLY,OpenTargets,rheumatoid arthritis,MONDO_0008383,0.0485432201125416,musculoskeletal or connective tissue disease;immune system disorder;phenotype,True,232.0,0.5145631067961165,net_derepressed_on_KO
GNLY,OpenTargets,COVID-19,MONDO_0100096,0.0355696320470474,infectious disease,True,232.0,0.5145631067961165,net_derepressed_on_KO
GNLY,OpenTargets,nasopharyngeal carcinoma,MONDO_0015459,0.032153447357569,infectious disease;respiratory or thoracic disease;gastrointestinal disease;cancer or benign tumor,True,232.0,0.5145631067961165,net_derepressed_on_KO
GNLY,ClinicalTrials,Psoriasis Vulgaris,NCT03469219,,,True,232.0,0.5145631067961165,net_derepressed_on_KO
GNLY,ClinicalTrials,Sepsis; Critical Illness; Immunosuppression; MODS; Mitochondrial Diseases; Dysbiosis; γδ T Cells,NCT07680816,,,True,232.0,0.5145631067961165,net_derepressed_on_KO
RBPJ,OpenTargets,rheumatoid arthritis,MONDO_0008383,0.3139217948142492,musculoskeletal or connective tissue disease;immune system disorder;phenotype,True,234.0,0.5126050420168067,net_derepressed_on_KO
